key1,key2,time
s,SPACE,124.0
SPACE,i,188.0
s,SPACE,499.0
SPACE,a,234.0
SPACE,t,390.0
t,e,562.0
e,s,156.0
t,SPACE,140.0
SPACE,t,11778.0
o,SPACE,125.0
SPACE,s,140.0
s,e,140.0
e,SPACE,125.0
SPACE,i,561.0
SPACE,t,125.0
t,h,63.0
e,SPACE,125.0
SPACE,s,62.0
BACKSPACE,BACKSPACE,125.0
s,SPACE,406.0
SPACE,t,343.0
t,h,187.0
t,SPACE,109.0
SPACE,i,328.0
SPACE,t,546.0
e,SPACE,156.0
SPACE,a,359.0
r,e,156.0
e,SPACE,63.0
e,SPACE,156.0
SPACE,t,390.0
o,SPACE,234.0
SPACE,t,936.0
t,h,171.0
e,r,202.0
r,e,110.0
e,SPACE,124.0
SPACE,a,250.0
r,e,62.0
e,SPACE,172.0
SPACE,t,265.0
o,SPACE,296.0
SPACE,s,484.0
s,e,156.0
e,n,187.0
t,e,124.0
e,n,656.0
e,s,156.0
s,SPACE,187.0
SPACE,i,375.0
n,SPACE,125.0
SPACE,t,328.0
t,h,140.0
s,SPACE,188.0
SPACE,s,344.0
BACKSPACE,BACKSPACE,109.0
e,s,141.0
BACKSPACE,BACKSPACE,187.0
t,h,187.0
s,SPACE,125.0
SPACE,i,421.0
s,SPACE,125.0
SPACE,a,125.0
SPACE,t,156.0
t,e,514.0
e,s,156.0
t,SPACE,141.0
SPACE,t,124.0
o,SPACE,234.0
SPACE,s,203.0
s,e,156.0
e,SPACE,156.0
SPACE,i,156.0
SPACE,t,110.0
BACKSPACE,BACKSPACE,110.0
BACKSPACE,BACKSPACE,109.0
BACKSPACE,BACKSPACE,125.0
BACKSPACE,BACKSPACE,202.0
t,h,78.0
e,SPACE,110.0
s,SPACE,468.0
SPACE,t,219.0
t,h,93.0
t,SPACE,374.0
SPACE,i,187.0
SPACE,t,499.0
e,SPACE,531.0
SPACE,a,374.0
r,e,63.0
e,SPACE,203.0
e,SPACE,187.0
BACKSPACE,BACKSPACE,124.0
BACKSPACE,BACKSPACE,125.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,109.0
e,SPACE,172.0
SPACE,t,327.0
