key1,key2,time
t,h,89.0
s,SPACE,1881.0
SPACE,i,1623.0
s,SPACE,182.0
SPACE,a,953.0
SPACE,t,465.0
t,e,96.0
e,s,275.0
t,SPACE,307.0
SPACE,t,967.0
o,SPACE,572.0
SPACE,s,230.0
s,e,250.0
e,SPACE,116.0
SPACE,i,514.0
SPACE,t,433.0
t,h,128.0
e,SPACE,220.0
s,SPACE,147.0
SPACE,t,496.0
t,h,145.0
BACKSPACE,BACKSPACE,176.0
BACKSPACE,BACKSPACE,192.0
t,SPACE,268.0
SPACE,i,795.0
SPACE,t,334.0
e,SPACE,219.0
BACKSPACE,BACKSPACE,209.0
BACKSPACE,BACKSPACE,265.0
SPACE,a,2050.0
r,e,297.0
e,SPACE,194.0
e,SPACE,157.0
SPACE,t,1300.0
o,SPACE,267.0
BACKSPACE,BACKSPACE,176.0
SPACE,t,946.0
t,h,115.0
r,e,233.0
e,SPACE,123.0
BACKSPACE,BACKSPACE,193.0
BACKSPACE,BACKSPACE,224.0
BACKSPACE,BACKSPACE,177.0
e,r,218.0
r,e,224.0
e,SPACE,1449.0
SPACE,a,487.0
r,e,305.0
e,SPACE,187.0
SPACE,t,1613.0
o,SPACE,300.0
SPACE,s,889.0
s,e,266.0
e,n,129.0
t,e,136.0
e,n,233.0
e,s,289.0
s,SPACE,147.0
SPACE,i,872.0
n,SPACE,520.0
SPACE,t,205.0
t,h,144.0
e,SPACE,156.0
BACKSPACE,BACKSPACE,168.0
s,SPACE,140.0
SPACE,s,318.0
t,h,134.0
s,SPACE,123.0
SPACE,i,263.0
s,SPACE,163.0
SPACE,a,498.0
SPACE,t,685.0
t,e,52.0
e,s,301.0
t,SPACE,324.0
SPACE,t,982.0
o,n,274.0
s,e,241.0
BACKSPACE,BACKSPACE,200.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,201.0
BACKSPACE,BACKSPACE,185.0
SPACE,s,595.0
s,e,257.0
e,SPACE,156.0
SPACE,i,800.0
SPACE,t,205.0
t,h,106.0
e,SPACE,212.0
s,SPACE,188.0
SPACE,t,383.0
t,h,129.0
t,SPACE,329.0
SPACE,i,648.0
SPACE,t,554.0
e,SPACE,212.0
SPACE,a,830.0
r,e,249.0
e,SPACE,213.0
e,SPACE,155.0
SPACE,t,1223.0
o,SPACE,315.0
SPACE,t,875.0
t,h,80.0
e,r,233.0
r,e,211.0
e,SPACE,86.0
SPACE,a,885.0
BACKSPACE,BACKSPACE,168.0
