key,keyhold
t,115.0
h,300.0
i,113.0
s,108.0
SPACE,121.0
i,118.0
s,121.0
SPACE,133.0
a,138.0
SPACE,115.0
t,114.0
e,55.0
s,89.0
t,109.0
SPACE,149.0
t,118.0
o,124.0
SPACE,105.0
s,78.0
e,116.0
e,77.0
SPACE,125.0
i,106.0
SPACE,116.0
t,113.0
h,121.0
e,122.0
SPACE,132.0
o,129.0
r,135.0
s,107.0
SPACE,149.0
t,94.0
h,115.0
a,155.0
t,122.0
SPACE,126.0
i,105.0
SPACE,136.0
t,86.0
e,131.0
SPACE,138.0
a,115.0
r,116.0
e,94.0
SPACE,90.0
n,108.0
i,133.0
e,122.0
SPACE,147.0
t,86.0
o,127.0
SPACE,125.0
e,107.0
SPACE,112.0
BACKSPACE,145.0
SPACE,116.0
t,95.0
h,108.0
e,94.0
r,89.0
e,100.0
SPACE,179.0
a,131.0
r,116.0
e,89.0
SPACE,106.0
t,117.0
o,112.0
SPACE,128.0
s,113.0
e,112.0
n,137.0
t,157.0
e,124.0
n,139.0
e,118.0
s,114.0
SPACE,131.0
i,96.0
n,102.0
SPACE,136.0
t,108.0
h,120.0
i,157.0
s,139.0
SPACE,117.0
a,123.0
t,128.0
a,139.0
SPACE,146.0
s,94.0
a,116.0
l,71.0
e,124.0
t,100.0
h,6.0
i,146.0
s,163.0
SPACE,109.0
i,108.0
s,152.0
SPACE,155.0
a,145.0
SPACE,112.0
t,129.0
e,113.0
s,109.0
t,117.0
SPACE,147.0
t,128.0
o,149.0
SPACE,132.0
s,94.0
e,112.0
e,124.0
SPACE,114.0
i,121.0
SPACE,173.0
t,94.0
h,119.0
e,142.0
SPACE,152.0
o,122.0
r,129.0
s,111.0
SPACE,157.0
t,144.0
h,136.0
a,154.0
t,116.0
SPACE,123.0
i,91.0
SPACE,114.0
r,94.0
e,133.0
SPACE,133.0
BACKSPACE,98.0
BACKSPACE,110.0
BACKSPACE,117.0
BACKSPACE,97.0
BACKSPACE,124.0
t,87.0
e,167.0
SPACE,140.0
a,162.0
r,120.0
e,93.0
SPACE,126.0
n,121.0
i,137.0
e,101.0
SPACE,152.0
t,120.0
o,131.0
SPACE,112.0
e,155.0
SPACE,140.0
BACKSPACE,124.0
t,67.0
BACKSPACE,125.0
SPACE,120.0
t,111.0
h,96.0
e,127.0
r,123.0
e,110.0
SPACE,136.0
a,146.0
r,113.0
e,102.0
SPACE,114.0
t,111.0
o,112.0
SPACE,127.0
s,136.0
e,118.0
n,149.0
t,113.0
e,148.0
n,116.0
e,99.0
s,97.0
SPACE,145.0
i,103.0
n,119.0
SPACE,115.0
t,121.0
h,105.0
i,121.0
s,160.0
SPACE,138.0
a,155.0
t,122.0
a,126.0
SPACE,152.0
s,131.0
a,124.0
l,121.0
e,127.0
t,85.0
h,114.0
i,133.0
s,121.0
SPACE,136.0
i,124.0
s,111.0
SPACE,147.0
a,140.0
SPACE,121.0
t,132.0
e,112.0
s,107.0
t,120.0
SPACE,133.0
t,139.0
o,116.0
SPACE,113.0
s,124.0
e,104.0
e,78.0
SPACE,123.0
i,135.0
SPACE,127.0
t,97.0
h,146.0
e,116.0
SPACE,116.0
o,137.0
r,172.0
s,127.0
SPACE,112.0
t,125.0
h,139.0
a,163.0
t,123.0
SPACE,145.0
i,92.0
SPACE,117.0
t,125.0
e,155.0
SPACE,135.0
a,118.0
r,116.0
e,96.0
SPACE,68.0
n,103.0
i,129.0
e,119.0
SPACE,132.0
t,93.0
o,123.0
SPACE,121.0
e,150.0
SPACE,116.0
BACKSPACE,129.0
SPACE,123.0
t,121.0
h,114.0
e,127.0
r,112.0
e,122.0
SPACE,150.0
a,146.0
r,127.0
e,121.0
SPACE,153.0
t,109.0
o,136.0
SPACE,142.0
s,121.0
n,151.0
t,129.0
e,87.0
BACKSPACE,96.0
BACKSPACE,108.0
BACKSPACE,116.0
BACKSPACE,107.0
e,75.0
n,104.0
t,110.0
e,103.0
n,125.0
e,129.0
s,116.0
SPACE,149.0
i,117.0
n,138.0
SPACE,134.0
t,132.0
h,103.0
i,122.0
s,150.0
SPACE,109.0
a,164.0
t,122.0
a,159.0
SPACE,174.0
s,118.0
a,130.0
l,106.0
e,107.0
BACKSPACE,123.0
BACKSPACE,121.0
BACKSPACE,71.0
t,120.0
o,144.0
