key1,key2,time
t,h,187.0
s,SPACE,406.0
SPACE,i,265.0
s,SPACE,266.0
SPACE,a,265.0
SPACE,t,265.0
t,e,281.0
e,s,265.0
t,SPACE,281.0
SPACE,t,390.0
o,SPACE,546.0
SPACE,s,280.0
s,e,266.0
e,SPACE,281.0
SPACE,i,281.0
SPACE,t,281.0
t,h,296.0
e,SPACE,280.0
SPACE,s,141.0
BACKSPACE,BACKSPACE,343.0
s,SPACE,281.0
SPACE,t,312.0
t,h,327.0
t,SPACE,203.0
SPACE,i,639.0
SPACE,t,608.0
e,SPACE,328.0
SPACE,a,281.0
r,e,281.0
e,SPACE,468.0
e,SPACE,328.0
SPACE,t,234.0
o,SPACE,328.0
SPACE,t,281.0
t,h,312.0
e,r,281.0
r,e,281.0
e,SPACE,437.0
SPACE,a,280.0
r,e,203.0
e,SPACE,577.0
SPACE,t,140.0
o,SPACE,546.0
SPACE,s,281.0
s,e,265.0
e,n,250.0
t,e,327.0
e,n,281.0
e,s,296.0
s,SPACE,265.0
SPACE,i,266.0
n,SPACE,312.0
SPACE,t,265.0
t,h,265.0
s,SPACE,250.0
SPACE,s,265.0
t,h,124.0
s,SPACE,281.0
SPACE,i,265.0
s,SPACE,266.0
SPACE,a,265.0
SPACE,t,468.0
t,e,296.0
e,s,265.0
t,SPACE,499.0
SPACE,t,265.0
o,SPACE,312.0
SPACE,s,265.0
s,e,265.0
e,SPACE,281.0
SPACE,i,265.0
SPACE,t,296.0
t,h,265.0
e,SPACE,312.0
s,SPACE,265.0
SPACE,t,312.0
t,h,328.0
t,SPACE,156.0
SPACE,i,546.0
SPACE,t,343.0
e,SPACE,344.0
SPACE,a,280.0
r,e,312.0
e,SPACE,421.0
BACKSPACE,BACKSPACE,281.0
e,SPACE,359.0
SPACE,t,561.0
o,SPACE,140.0
SPACE,t,281.0
t,h,312.0
e,r,281.0
r,e,265.0
e,SPACE,421.0
SPACE,a,297.0
r,e,140.0
e,SPACE,546.0
SPACE,t,406.0
o,SPACE,265.0
SPACE,s,344.0
s,e,280.0
e,n,281.0
t,e,265.0
e,n,141.0
e,s,265.0
s,SPACE,286.0
SPACE,i,275.0
n,SPACE,540.0
SPACE,t,405.0
t,h,281.0
s,SPACE,265.0
SPACE,s,265.0
t,h,218.0
s,SPACE,250.0
SPACE,i,234.0
s,SPACE,250.0
SPACE,a,218.0
SPACE,t,250.0
t,e,234.0
e,s,234.0
t,SPACE,375.0
SPACE,t,249.0
