key,keyhold
t,84.0
h,77.0
i,73.0
s,74.0
n,66.0
BACKSPACE,49.0
BACKSPACE,41.0
SPACE,66.0
i,48.0
s,56.0
SPACE,66.0
a,65.0
SPACE,59.0
t,40.0
e,72.0
s,65.0
t,81.0
SPACE,73.0
t,64.0
o,73.0
n,89.0
s,105.0
BACKSPACE,65.0
BACKSPACE,65.0
SPACE,91.0
s,112.0
e,64.0
e,49.0
SPACE,83.0
i,48.0
SPACE,82.0
t,98.0
h,58.0
e,65.0
SPACE,74.0
o,81.0
r,73.0
s,72.0
SPACE,34.0
t,65.0
h,81.0
s,65.0
t,41.0
SPACE,44.0
BACKSPACE,57.0
BACKSPACE,57.0
BACKSPACE,49.0
a,73.0
t,65.0
SPACE,81.0
i,81.0
SPACE,99.0
t,97.0
e,73.0
SPACE,60.0
a,113.0
r,74.0
e,82.0
SPACE,70.0
n,65.0
i,82.0
e,41.0
n,72.0
BACKSPACE,65.0
SPACE,67.0
t,73.0
o,81.0
SPACE,148.0
e,89.0
SPACE,66.0
t,64.0
h,56.0
e,121.0
r,41.0
e,106.0
SPACE,42.0
a,106.0
r,72.0
e,89.0
SPACE,59.0
t,99.0
o,73.0
SPACE,82.0
s,89.0
e,73.0
n,93.0
t,129.0
e,65.0
n,105.0
e,81.0
s,96.0
SPACE,78.0
i,68.0
n,88.0
SPACE,76.0
t,121.0
h,80.0
i,81.0
s,96.0
SPACE,68.0
a,129.0
t,64.0
a,89.0
SPACE,92.0
s,105.0
a,89.0
l,73.0
e,73.0
t,80.0
h,88.0
i,80.0
s,73.0
SPACE,66.0
i,74.0
s,49.0
SPACE,81.0
a,80.0
SPACE,91.0
t,64.0
e,81.0
s,66.0
t,56.0
SPACE,58.0
t,56.0
o,89.0
SPACE,84.0
s,65.0
e,90.0
e,25.0
n,65.0
i,65.0
BACKSPACE,40.0
BACKSPACE,65.0
SPACE,26.0
i,80.0
SPACE,75.0
t,72.0
h,65.0
e,97.0
SPACE,106.0
o,82.0
r,112.0
s,64.0
SPACE,59.0
t,74.0
h,65.0
a,81.0
t,65.0
SPACE,66.0
i,65.0
SPACE,51.0
t,90.0
e,89.0
n,49.0
BACKSPACE,40.0
SPACE,43.0
a,121.0
r,89.0
e,58.0
SPACE,107.0
n,65.0
i,80.0
e,49.0
SPACE,107.0
t,56.0
o,129.0
SPACE,89.0
e,88.0
SPACE,66.0
t,89.0
h,88.0
e,137.0
r,89.0
e,80.0
SPACE,65.0
a,96.0
r,48.0
e,82.0
SPACE,53.0
t,89.0
o,48.0
n,49.0
BACKSPACE,39.0
SPACE,92.0
s,137.0
e,82.0
n,74.0
t,105.0
e,106.0
n,113.0
e,64.0
s,122.0
SPACE,9.0
i,73.0
n,73.0
SPACE,50.0
t,72.0
h,104.0
i,81.0
s,113.0
n,72.0
BACKSPACE,57.0
SPACE,77.0
a,137.0
t,49.0
a,64.0
SPACE,74.0
s,105.0
a,104.0
l,72.0
e,57.0
t,72.0
h,81.0
i,81.0
s,73.0
SPACE,51.0
i,74.0
s,64.0
SPACE,84.0
a,105.0
SPACE,83.0
t,34.0
e,81.0
s,80.0
t,47.0
n,39.0
BACKSPACE,40.0
SPACE,57.0
t,72.0
o,81.0
SPACE,42.0
s,88.0
e,49.0
e,64.0
SPACE,83.0
i,106.0
SPACE,90.0
t,80.0
h,89.0
e,105.0
SPACE,59.0
i,27.0
BACKSPACE,57.0
o,97.0
r,81.0
s,106.0
SPACE,74.0
t,80.0
h,72.0
