key,keyhold
t,89.0
h,53.0
i,56.0
s,175.0
SPACE,91.0
i,104.0
s,145.0
SPACE,67.0
a,169.0
SPACE,58.0
t,57.0
e,64.0
s,146.0
t,65.0
SPACE,66.0
t,56.0
o,57.0
SPACE,69.0
s,160.0
e,55.0
e,57.0
SPACE,59.0
i,57.0
SPACE,58.0
t,56.0
h,81.0
e,153.0
SPACE,67.0
o,72.0
r,48.0
s,161.0
SPACE,70.0
t,64.0
h,83.0
a,184.0
t,50.0
SPACE,53.0
i,65.0
SPACE,68.0
t,65.0
e,161.0
SPACE,117.0
a,193.0
r,73.0
e,161.0
SPACE,62.0
n,66.0
i,57.0
e,152.0
SPACE,64.0
t,57.0
o,65.0
SPACE,69.0
e,170.0
SPACE,66.0
t,97.0
r,105.0
h,98.0
r,81.0
e,161.0
BACKSPACE,56.0
BACKSPACE,74.0
BACKSPACE,97.0
BACKSPACE,80.0
h,121.0
e,114.0
r,74.0
e,162.0
SPACE,99.0
a,177.0
r,72.0
e,153.0
SPACE,90.0
t,72.0
o,65.0
SPACE,68.0
s,136.0
e,129.0
n,82.0
t,81.0
e,153.0
n,73.0
e,74.0
s,152.0
SPACE,85.0
i,65.0
n,64.0
SPACE,74.0
t,72.0
h,81.0
i,97.0
s,145.0
SPACE,66.0
a,120.0
t,89.0
a,146.0
SPACE,75.0
s,81.0
a,154.0
e,154.0
BACKSPACE,46.0
BACKSPACE,72.0
l,88.0
e,121.0
BACKSPACE,90.0
BACKSPACE,83.0
t,88.0
h,81.0
i,81.0
s,153.0
SPACE,58.0
i,88.0
s,105.0
SPACE,90.0
a,136.0
SPACE,83.0
t,66.0
e,74.0
s,137.0
t,68.0
SPACE,75.0
t,65.0
o,66.0
SPACE,67.0
s,113.0
e,57.0
e,65.0
SPACE,75.0
i,66.0
SPACE,82.0
t,72.0
h,73.0
e,97.0
SPACE,92.0
o,57.0
r,57.0
s,136.0
SPACE,91.0
t,66.0
h,90.0
a,161.0
t,64.0
SPACE,66.0
i,57.0
SPACE,77.0
t,65.0
e,128.0
SPACE,82.0
a,170.0
r,81.0
e,136.0
SPACE,113.0
n,66.0
i,57.0
e,154.0
SPACE,81.0
t,73.0
o,89.0
SPACE,65.0
e,136.0
SPACE,67.0
t,106.0
e,114.0
h,60.0
BACKSPACE,111.0
BACKSPACE,82.0
h,113.0
e,122.0
r,65.0
e,145.0
SPACE,101.0
a,202.0
r,88.0
e,162.0
SPACE,75.0
t,73.0
o,57.0
SPACE,77.0
s,121.0
e,132.0
n,72.0
t,81.0
e,151.0
n,74.0
e,73.0
s,177.0
SPACE,97.0
i,72.0
n,81.0
SPACE,114.0
t,83.0
h,73.0
i,73.0
s,145.0
SPACE,77.0
a,116.0
t,86.0
a,169.0
SPACE,84.0
s,81.0
a,176.0
l,82.0
e,145.0
t,81.0
h,10.0
i,88.0
s,145.0
SPACE,66.0
BACKSPACE,49.0
BACKSPACE,57.0
BACKSPACE,72.0
BACKSPACE,64.0
BACKSPACE,66.0
h,49.0
i,64.0
s,145.0
SPACE,65.0
i,94.0
s,114.0
SPACE,81.0
a,144.0
t,65.0
e,89.0
s,147.0
t,73.0
SPACE,67.0
BACKSPACE,53.0
BACKSPACE,56.0
BACKSPACE,63.0
BACKSPACE,56.0
BACKSPACE,65.0
SPACE,66.0
t,57.0
e,81.0
s,154.0
t,69.0
SPACE,59.0
t,64.0
o,80.0
SPACE,58.0
s,128.0
e,57.0
