key1,key2,time
t,h,237.0
s,SPACE,271.0
SPACE,i,771.0
s,SPACE,265.0
SPACE,a,308.0
SPACE,t,690.0
t,e,297.0
e,s,231.0
t,SPACE,329.0
SPACE,t,303.0
o,SPACE,399.0
SPACE,s,515.0
s,e,225.0
e,SPACE,346.0
SPACE,i,352.0
SPACE,t,308.0
t,h,233.0
e,SPACE,238.0
s,SPACE,408.0
SPACE,t,930.0
t,h,240.0
t,SPACE,417.0
SPACE,i,834.0
SPACE,t,1465.0
e,SPACE,321.0
SPACE,a,313.0
r,e,239.0
e,SPACE,333.0
e,SPACE,371.0
SPACE,t,591.0
o,SPACE,313.0
e,SPACE,323.0
SPACE,t,467.0
t,h,208.0
e,r,225.0
r,e,197.0
e,SPACE,347.0
SPACE,a,291.0
r,e,240.0
e,SPACE,313.0
SPACE,t,337.0
o,SPACE,424.0
SPACE,s,537.0
s,e,317.0
e,n,198.0
t,e,330.0
e,n,473.0
e,s,277.0
s,SPACE,407.0
SPACE,i,745.0
n,SPACE,207.0
SPACE,t,675.0
t,h,225.0
s,SPACE,292.0
SPACE,s,393.0
s,SPACE,292.0
SPACE,i,2596.0
s,SPACE,229.0
SPACE,a,304.0
SPACE,t,379.0
t,e,271.0
e,s,245.0
t,SPACE,288.0
SPACE,t,312.0
o,SPACE,359.0
SPACE,s,350.0
s,e,235.0
e,SPACE,350.0
SPACE,i,334.0
SPACE,t,2792.0
t,h,240.0
e,SPACE,231.0
s,SPACE,323.0
SPACE,t,331.0
t,h,238.0
t,SPACE,315.0
SPACE,i,729.0
e,SPACE,311.0
BACKSPACE,BACKSPACE,230.0
BACKSPACE,BACKSPACE,224.0
BACKSPACE,BACKSPACE,241.0
BACKSPACE,BACKSPACE,224.0
e,SPACE,439.0
SPACE,a,622.0
r,e,282.0
e,SPACE,422.0
e,SPACE,406.0
SPACE,t,885.0
o,SPACE,387.0
e,SPACE,427.0
SPACE,t,446.0
t,h,246.0
e,r,227.0
r,e,234.0
e,SPACE,437.0
SPACE,a,329.0
r,e,240.0
e,SPACE,437.0
SPACE,t,407.0
o,SPACE,476.0
SPACE,s,470.0
s,e,313.0
e,n,260.0
t,e,323.0
e,n,462.0
e,s,305.0
s,SPACE,507.0
SPACE,i,488.0
n,SPACE,262.0
SPACE,t,343.0
t,h,245.0
s,SPACE,314.0
SPACE,s,738.0
t,h,214.0
s,SPACE,280.0
SPACE,i,443.0
s,SPACE,229.0
SPACE,a,274.0
SPACE,t,347.0
t,e,326.0
e,s,253.0
t,SPACE,391.0
SPACE,t,333.0
o,SPACE,478.0
SPACE,s,373.0
s,e,259.0
e,SPACE,343.0
SPACE,i,335.0
SPACE,t,677.0
t,h,212.0
e,SPACE,360.0
s,SPACE,329.0
SPACE,t,301.0
t,h,236.0
t,SPACE,304.0
SPACE,i,565.0
SPACE,t,322.0
e,SPACE,281.0
SPACE,a,403.0
r,e,256.0
e,SPACE,350.0
e,SPACE,489.0
SPACE,t,507.0
o,SPACE,321.0
e,SPACE,308.0
SPACE,t,343.0
t,h,220.0
e,r,227.0
r,e,211.0
e,SPACE,342.0
SPACE,a,219.0
r,e,217.0
e,SPACE,290.0
o,SPACE,403.0
SPACE,s,305.0
t,e,298.0
BACKSPACE,BACKSPACE,229.0
BACKSPACE,BACKSPACE,205.0
BACKSPACE,BACKSPACE,202.0
e,n,516.0
t,e,415.0
e,n,427.0
e,s,296.0
s,SPACE,942.0
SPACE,i,481.0
n,SPACE,227.0
SPACE,t,328.0
t,h,250.0
s,SPACE,321.0
SPACE,s,348.0
BACKSPACE,BACKSPACE,223.0
BACKSPACE,BACKSPACE,236.0
t,h,241.0
s,SPACE,327.0
SPACE,i,437.0
s,SPACE,264.0
SPACE,a,287.0
SPACE,t,1345.0
t,e,303.0
e,s,212.0
t,SPACE,2410.0
SPACE,t,402.0
o,SPACE,319.0
SPACE,s,386.0
s,e,283.0
e,SPACE,374.0
SPACE,i,402.0
SPACE,t,394.0
t,h,219.0
e,SPACE,361.0
s,SPACE,312.0
SPACE,t,368.0
t,h,238.0
t,SPACE,377.0
SPACE,i,467.0
SPACE,t,833.0
e,SPACE,284.0
SPACE,a,449.0
r,e,231.0
e,SPACE,366.0
e,SPACE,360.0
SPACE,t,541.0
o,SPACE,338.0
SPACE,t,1009.0
t,h,195.0
e,r,214.0
r,e,237.0
e,SPACE,333.0
SPACE,a,249.0
r,e,222.0
e,SPACE,408.0
SPACE,t,421.0
o,SPACE,405.0
SPACE,s,692.0
s,e,228.0
e,n,390.0
t,e,290.0
e,n,396.0
e,s,289.0
s,SPACE,494.0
SPACE,i,440.0
n,SPACE,201.0
SPACE,t,368.0
t,h,219.0
s,SPACE,316.0
SPACE,s,579.0
t,h,254.0
s,SPACE,293.0
SPACE,i,310.0
s,SPACE,277.0
SPACE,a,584.0
SPACE,t,395.0
t,e,269.0
e,s,246.0
t,SPACE,356.0
SPACE,t,343.0
o,SPACE,371.0
SPACE,s,361.0
s,e,288.0
e,SPACE,378.0
SPACE,i,577.0
SPACE,t,475.0
t,h,259.0
e,SPACE,224.0
s,SPACE,330.0
SPACE,t,371.0
t,h,225.0
t,SPACE,388.0
SPACE,i,507.0
SPACE,t,662.0
e,SPACE,323.0
SPACE,a,299.0
r,e,254.0
e,SPACE,483.0
e,SPACE,338.0
SPACE,t,534.0
o,SPACE,427.0
e,SPACE,303.0
SPACE,t,772.0
t,h,207.0
e,r,216.0
r,e,241.0
e,SPACE,396.0
SPACE,a,254.0
r,e,264.0
e,SPACE,457.0
SPACE,t,840.0
o,SPACE,469.0
SPACE,s,532.0
s,e,289.0
e,n,113.0
t,e,201.0
e,n,714.0
e,s,288.0
s,SPACE,478.0
SPACE,i,403.0
n,SPACE,264.0
SPACE,t,528.0
t,h,224.0
s,SPACE,514.0
SPACE,s,551.0
t,h,261.0
s,SPACE,299.0
SPACE,i,339.0
s,SPACE,238.0
SPACE,t,798.0
t,e,327.0
e,s,214.0
t,SPACE,322.0
SPACE,t,355.0
o,SPACE,411.0
SPACE,s,561.0
s,e,291.0
e,SPACE,395.0
SPACE,i,321.0
SPACE,t,572.0
t,h,242.0
e,SPACE,296.0
s,SPACE,363.0
SPACE,t,376.0
t,h,199.0
t,SPACE,349.0
SPACE,i,347.0
SPACE,t,456.0
e,SPACE,469.0
SPACE,a,417.0
r,e,236.0
e,SPACE,336.0
e,SPACE,403.0
SPACE,t,655.0
o,SPACE,360.0
SPACE,t,391.0
t,h,199.0
e,r,234.0
r,e,212.0
e,SPACE,372.0
SPACE,a,240.0
r,e,229.0
e,SPACE,405.0
SPACE,t,463.0
o,SPACE,338.0
SPACE,s,246.0
s,e,317.0
e,n,79.0
t,e,296.0
e,n,358.0
e,s,301.0
s,SPACE,569.0
SPACE,i,1379.0
n,SPACE,249.0
SPACE,t,660.0
t,h,366.0
s,SPACE,379.0
SPACE,s,543.0
t,h,233.0
BACKSPACE,BACKSPACE,207.0
SPACE,i,1634.0
s,SPACE,341.0
SPACE,a,407.0
SPACE,t,849.0
t,e,326.0
e,s,236.0
t,SPACE,453.0
SPACE,t,313.0
o,SPACE,403.0
SPACE,s,431.0
s,e,304.0
e,SPACE,363.0
SPACE,i,320.0
SPACE,t,448.0
t,h,250.0
e,SPACE,371.0
s,SPACE,366.0
SPACE,t,358.0
t,h,206.0
t,SPACE,414.0
SPACE,i,680.0
SPACE,t,361.0
e,SPACE,327.0
SPACE,a,273.0
r,e,265.0
e,SPACE,343.0
e,SPACE,1039.0
SPACE,t,444.0
o,SPACE,354.0
SPACE,t,367.0
e,r,243.0
r,e,200.0
e,SPACE,334.0
SPACE,a,193.0
r,e,256.0
e,SPACE,380.0
SPACE,t,444.0
o,SPACE,398.0
SPACE,s,363.0
s,e,214.0
e,n,366.0
t,e,284.0
e,n,389.0
e,s,306.0
s,SPACE,641.0
SPACE,i,505.0
n,SPACE,253.0
SPACE,t,316.0
t,h,229.0
s,SPACE,277.0
SPACE,s,528.0
t,h,238.0
s,SPACE,255.0
SPACE,i,346.0
s,SPACE,266.0
SPACE,a,434.0
SPACE,t,517.0
t,e,255.0
e,s,217.0
t,SPACE,358.0
SPACE,t,346.0
BACKSPACE,BACKSPACE,249.0
o,SPACE,360.0
SPACE,s,394.0
s,e,285.0
e,SPACE,348.0
SPACE,i,510.0
SPACE,t,526.0
t,h,214.0
e,SPACE,386.0
s,SPACE,433.0
SPACE,t,622.0
t,h,215.0
t,SPACE,326.0
SPACE,i,1204.0
SPACE,t,526.0
e,SPACE,363.0
SPACE,a,277.0
r,e,245.0
e,SPACE,432.0
e,SPACE,367.0
SPACE,t,491.0
o,SPACE,410.0
SPACE,t,489.0
t,h,223.0
e,r,211.0
r,e,222.0
e,SPACE,349.0
SPACE,a,235.0
r,e,237.0
e,SPACE,426.0
SPACE,t,601.0
o,SPACE,490.0
SPACE,s,629.0
s,e,248.0
e,n,439.0
t,e,286.0
e,n,421.0
e,s,291.0
s,SPACE,407.0
SPACE,i,377.0
n,SPACE,236.0
SPACE,t,445.0
t,h,241.0
s,SPACE,333.0
SPACE,s,657.0
t,h,256.0
s,SPACE,381.0
SPACE,i,513.0
s,SPACE,304.0
SPACE,a,371.0
SPACE,t,394.0
t,e,298.0
e,s,248.0
t,SPACE,365.0
BACKSPACE,BACKSPACE,198.0
o,SPACE,358.0
SPACE,s,324.0
s,e,266.0
e,SPACE,385.0
BACKSPACE,BACKSPACE,260.0
BACKSPACE,BACKSPACE,249.0
SPACE,t,2286.0
t,h,324.0
e,SPACE,383.0
s,SPACE,520.0
SPACE,t,401.0
t,h,217.0
t,SPACE,398.0
SPACE,i,925.0
SPACE,t,571.0
e,SPACE,557.0
SPACE,a,508.0
r,e,253.0
e,SPACE,466.0
e,SPACE,520.0
SPACE,t,780.0
o,SPACE,378.0
SPACE,t,799.0
t,h,241.0
e,r,237.0
r,e,235.0
e,SPACE,424.0
SPACE,a,455.0
r,e,265.0
e,SPACE,581.0
SPACE,t,484.0
o,SPACE,644.0
SPACE,s,903.0
s,e,269.0
e,n,501.0
t,e,281.0
e,n,458.0
e,s,295.0
s,SPACE,758.0
SPACE,i,485.0
n,SPACE,262.0
SPACE,t,552.0
t,h,240.0
s,SPACE,488.0
SPACE,s,2561.0
t,h,256.0
s,SPACE,410.0
SPACE,i,454.0
s,SPACE,343.0
SPACE,a,354.0
SPACE,t,485.0
t,e,295.0
e,s,273.0
t,SPACE,486.0
SPACE,t,603.0
o,SPACE,449.0
SPACE,s,502.0
s,e,321.0
e,SPACE,401.0
SPACE,i,762.0
SPACE,t,464.0
t,h,215.0
e,SPACE,398.0
s,SPACE,411.0
SPACE,t,401.0
t,h,248.0
t,SPACE,514.0
SPACE,i,514.0
SPACE,t,799.0
e,SPACE,543.0
SPACE,a,507.0
r,e,240.0
e,SPACE,491.0
e,SPACE,549.0
SPACE,t,470.0
o,SPACE,449.0
SPACE,t,496.0
t,h,229.0
e,r,248.0
r,e,254.0
e,SPACE,440.0
SPACE,a,440.0
r,e,257.0
e,SPACE,403.0
SPACE,t,407.0
o,SPACE,416.0
SPACE,s,453.0
s,e,239.0
e,n,470.0
t,e,286.0
e,n,420.0
e,s,296.0
s,SPACE,402.0
SPACE,i,435.0
n,SPACE,253.0
SPACE,t,426.0
t,h,239.0
s,SPACE,550.0
SPACE,s,419.0
t,h,249.0
SPACE,i,722.0
