key,keyhold
t,486.0
h,107.0
i,65.0
s,64.0
SPACE,59.0
i,59.0
s,120.0
SPACE,82.0
a,149.0
SPACE,89.0
t,66.0
e,73.0
s,90.0
t,49.0
SPACE,56.0
t,65.0
o,56.0
SPACE,75.0
s,81.0
e,97.0
e,88.0
SPACE,83.0
i,82.0
SPACE,138.0
t,74.0
h,73.0
e,98.0
SPACE,76.0
o,81.0
r,65.0
s,81.0
SPACE,80.0
t,57.0
h,89.0
a,105.0
t,49.0
n,90.0
i,75.0
n,81.0
t,66.0
e,89.0
BACKSPACE,49.0
BACKSPACE,73.0
BACKSPACE,57.0
BACKSPACE,147.0
BACKSPACE,97.0
BACKSPACE,145.0
BACKSPACE,57.0
SPACE,84.0
i,73.0
SPACE,67.0
t,57.0
e,97.0
SPACE,52.0
a,153.0
r,57.0
e,49.0
SPACE,51.0
n,97.0
i,57.0
e,49.0
SPACE,52.0
t,48.0
BACKSPACE,40.0
o,65.0
SPACE,67.0
e,81.0
SPACE,59.0
t,57.0
h,113.0
e,113.0
r,56.0
e,88.0
SPACE,83.0
a,103.0
r,40.0
e,81.0
t,57.0
o,73.0
n,89.0
s,91.0
BACKSPACE,48.0
BACKSPACE,49.0
BACKSPACE,50.0
BACKSPACE,65.0
BACKSPACE,72.0
BACKSPACE,57.0
SPACE,99.0
t,58.0
BACKSPACE,50.0
o,57.0
SPACE,67.0
s,97.0
e,89.0
n,73.0
t,58.0
e,105.0
n,49.0
e,97.0
s,105.0
SPACE,74.0
i,65.0
n,50.0
SPACE,100.0
t,65.0
h,81.0
i,81.0
s,98.0
SPACE,77.0
a,89.0
t,63.0
a,97.0
s,56.0
a,96.0
l,89.0
e,65.0
BACKSPACE,41.0
BACKSPACE,49.0
BACKSPACE,40.0
BACKSPACE,33.0
BACKSPACE,33.0
BACKSPACE,58.0
BACKSPACE,56.0
SPACE,51.0
s,97.0
l,80.0
e,89.0
BACKSPACE,36.0
BACKSPACE,40.0
BACKSPACE,49.0
BACKSPACE,57.0
BACKSPACE,58.0
BACKSPACE,74.0
a,57.0
l,74.0
e,58.0
t,57.0
h,64.0
i,66.0
s,73.0
SPACE,74.0
i,65.0
s,57.0
SPACE,58.0
a,89.0
SPACE,75.0
t,72.0
e,80.0
s,81.0
t,65.0
SPACE,74.0
t,72.0
o,65.0
SPACE,76.0
s,82.0
e,66.0
e,66.0
SPACE,66.0
i,65.0
SPACE,73.0
t,81.0
h,89.0
e,48.0
SPACE,73.0
o,72.0
r,73.0
s,57.0
SPACE,66.0
t,65.0
h,88.0
a,98.0
t,66.0
SPACE,74.0
i,65.0
SPACE,84.0
t,82.0
o,66.0
e,57.0
SPACE,77.0
a,129.0
r,56.0
e,81.0
SPACE,58.0
n,73.0
i,57.0
e,57.0
SPACE,44.0
t,81.0
o,57.0
SPACE,76.0
e,49.0
SPACE,75.0
t,74.0
h,98.0
e,66.0
r,50.0
e,66.0
SPACE,66.0
a,96.0
r,57.0
e,56.0
SPACE,59.0
t,56.0
