key,keyhold
t,140.0
h,140.0
i,125.0
s,94.0
SPACE,94.0
i,94.0
s,78.0
SPACE,110.0
a,125.0
SPACE,78.0
t,156.0
e,141.0
s,125.0
t,78.0
SPACE,63.0
t,63.0
o,78.0
SPACE,94.0
s,109.0
e,62.0
e,94.0
SPACE,78.0
i,78.0
SPACE,78.0
t,63.0
h,78.0
e,94.0
SPACE,62.0
o,78.0
r,109.0
s,125.0
SPACE,62.0
t,94.0
h,110.0
a,78.0
t,78.0
SPACE,78.0
i,94.0
SPACE,78.0
t,62.0
e,93.0
SPACE,78.0
a,109.0
r,172.0
e,125.0
SPACE,78.0
n,78.0
i,62.0
e,94.0
SPACE,93.0
t,62.0
o,78.0
SPACE,94.0
e,78.0
SPACE,63.0
t,62.0
h,78.0
e,156.0
r,187.0
e,156.0
SPACE,78.0
a,141.0
r,171.0
e,156.0
SPACE,78.0
t,78.0
o,140.0
SPACE,125.0
s,93.0
e,78.0
n,78.0
t,93.0
e,94.0
n,62.0
e,78.0
s,109.0
SPACE,94.0
i,124.0
n,125.0
SPACE,78.0
t,78.0
h,78.0
i,62.0
s,78.0
SPACE,78.0
a,109.0
t,109.0
a,109.0
SPACE,78.0
s,94.0
a,140.0
l,62.0
e,63.0
t,94.0
h,78.0
i,78.0
s,94.0
SPACE,62.0
i,78.0
s,109.0
SPACE,62.0
a,156.0
SPACE,94.0
t,172.0
e,172.0
s,125.0
t,94.0
SPACE,78.0
t,78.0
o,62.0
SPACE,78.0
s,94.0
e,109.0
e,78.0
SPACE,63.0
i,109.0
SPACE,78.0
t,63.0
h,62.0
e,78.0
SPACE,94.0
o,78.0
r,94.0
s,109.0
SPACE,78.0
t,78.0
h,62.0
a,63.0
t,62.0
SPACE,78.0
i,94.0
SPACE,62.0
t,78.0
e,124.0
SPACE,78.0
a,109.0
r,187.0
e,172.0
SPACE,63.0
n,78.0
i,94.0
e,94.0
SPACE,62.0
t,62.0
o,94.0
SPACE,78.0
e,62.0
SPACE,62.0
t,78.0
h,62.0
e,218.0
r,218.0
e,109.0
SPACE,78.0
a,156.0
r,234.0
e,218.0
SPACE,62.0
t,62.0
o,78.0
SPACE,94.0
s,109.0
e,109.0
n,94.0
t,234.0
e,203.0
n,78.0
e,125.0
s,125.0
SPACE,78.0
i,93.0
n,78.0
SPACE,62.0
t,62.0
h,63.0
i,78.0
s,93.0
SPACE,63.0
a,62.0
t,125.0
a,125.0
SPACE,94.0
s,203.0
a,172.0
l,125.0
e,78.0
t,78.0
h,63.0
i,110.0
s,94.0
SPACE,78.0
i,78.0
s,78.0
SPACE,78.0
a,140.0
SPACE,62.0
t,125.0
e,141.0
s,109.0
t,109.0
SPACE,62.0
t,62.0
o,93.0
SPACE,93.0
s,62.0
e,93.0
e,94.0
SPACE,62.0
i,78.0
