key,keyhold
t,145.0
h,82.0
i,120.0
t,17.0
r,16.0
e,16.0
s,35.0
a,83.0
BACKSPACE,85.0
t,206.0
BACKSPACE,47.0
t,109.0
h,97.0
i,109.0
s,141.0
SPACE,52.0
i,108.0
s,142.0
SPACE,89.0
a,97.0
SPACE,73.0
t,96.0
e,71.0
s,109.0
t,89.0
SPACE,74.0
t,122.0
o,106.0
SPACE,74.0
s,109.0
e,109.0
e,97.0
SPACE,85.0
i,127.0
SPACE,62.0
t,70.0
h,96.0
e,117.0
SPACE,110.0
o,114.0
r,103.0
s,109.0
SPACE,122.0
t,97.0
h,121.0
a,112.0
t,95.0
SPACE,97.0
o,108.0
SPACE,121.0
t,144.0
e,110.0
BACKSPACE,109.0
BACKSPACE,70.0
BACKSPACE,73.0
BACKSPACE,96.0
BACKSPACE,97.0
BACKSPACE,61.0
i,85.0
SPACE,86.0
t,143.0
e,112.0
SPACE,88.0
a,153.0
r,103.0
e,83.0
SPACE,110.0
n,109.0
i,109.0
e,108.0
SPACE,122.0
t,132.0
o,110.0
SPACE,86.0
e,121.0
l,109.0
e,84.0
BACKSPACE,84.0
BACKSPACE,96.0
BACKSPACE,220.0
BACKSPACE,110.0
e,139.0
SPACE,96.0
t,73.0
h,117.0
e,155.0
r,73.0
e,125.0
SPACE,111.0
a,122.0
r,73.0
e,72.0
SPACE,110.0
t,122.0
o,100.0
SPACE,87.0
s,109.0
e,109.0
n,120.0
t,86.0
r,12.0
e,95.0
n,108.0
BACKSPACE,120.0
BACKSPACE,108.0
BACKSPACE,256.0
t,110.0
e,86.0
e,105.0
s,95.0
BACKSPACE,94.0
BACKSPACE,89.0
BACKSPACE,82.0
BACKSPACE,70.0
BACKSPACE,60.0
n,82.0
e,120.0
s,96.0
BACKSPACE,74.0
BACKSPACE,120.0
BACKSPACE,73.0
BACKSPACE,60.0
BACKSPACE,50.0
t,97.0
e,121.0
n,142.0
e,109.0
s,98.0
SPACE,74.0
i,109.0
n,110.0
SPACE,85.0
t,129.0
h,82.0
i,117.0
a,107.0
SPACE,63.0
BACKSPACE,49.0
BACKSPACE,84.0
s,84.0
SPACE,61.0
a,110.0
t,76.0
a,98.0
SPACE,74.0
s,110.0
a,141.0
l,86.0
e,114.0
t,84.0
h,85.0
o,86.0
s,97.0
SPACE,58.0
i,61.0
BACKSPACE,73.0
BACKSPACE,60.0
BACKSPACE,73.0
BACKSPACE,97.0
i,85.0
s,109.0
SPACE,53.0
i,97.0
a,84.0
SPACE,74.0
BACKSPACE,48.0
BACKSPACE,72.0
s,61.0
SPACE,75.0
a,149.0
SPACE,65.0
t,84.0
e,74.0
s,72.0
t,72.0
SPACE,62.0
t,73.0
o,50.0
SPACE,74.0
s,109.0
e,122.0
e,112.0
SPACE,84.0
i,110.0
SPACE,75.0
t,97.0
h,108.0
e,98.0
SPACE,98.0
o,120.0
r,97.0
a,97.0
SPACE,85.0
BACKSPACE,86.0
BACKSPACE,84.0
s,61.0
SPACE,62.0
t,120.0
h,142.0
a,94.0
t,96.0
SPACE,62.0
i,95.0
SPACE,62.0
t,120.0
e,141.0
SPACE,87.0
a,119.0
r,95.0
e,93.0
SPACE,86.0
n,120.0
o,133.0
e,145.0
SPACE,82.0
BACKSPACE,84.0
BACKSPACE,83.0
BACKSPACE,72.0
BACKSPACE,94.0
l,73.0
BACKSPACE,21.0
o,60.0
BACKSPACE,94.0
i,107.0
e,121.0
SPACE,98.0
t,97.0
o,98.0
SPACE,50.0
e,110.0
SPACE,85.0
t,85.0
h,71.0
t,85.0
e,94.0
BACKSPACE,48.0
BACKSPACE,68.0
e,74.0
t,58.0
e,71.0
SPACE,62.0
BACKSPACE,62.0
BACKSPACE,60.0
BACKSPACE,85.0
r,73.0
e,58.0
SPACE,85.0
a,132.0
r,70.0
e,73.0
SPACE,74.0
t,72.0
o,36.0
SPACE,72.0
s,96.0
e,97.0
n,85.0
t,86.0
e,120.0
n,85.0
e,97.0
s,98.0
SPACE,98.0
i,94.0
n,59.0
SPACE,73.0
t,85.0
h,73.0
i,79.0
a,100.0
SPACE,84.0
BACKSPACE,72.0
BACKSPACE,96.0
s,118.0
SPACE,74.0
a,86.0
t,62.0
a,85.0
SPACE,87.0
s,94.0
a,121.0
l,84.0
e,104.0
t,97.0
h,73.0
i,84.0
s,121.0
SPACE,86.0
i,97.0
s,155.0
SPACE,101.0
a,109.0
SPACE,73.0
t,97.0
e,62.0
s,60.0
t,57.0
SPACE,75.0
t,85.0
o,73.0
SPACE,86.0
s,74.0
e,58.0
e,61.0
SPACE,97.0
i,84.0
SPACE,63.0
t,60.0
h,72.0
e,122.0
SPACE,73.0
o,73.0
r,60.0
a,122.0
SPACE,60.0
BACKSPACE,60.0
BACKSPACE,59.0
s,107.0
SPACE,72.0
t,72.0
h,71.0
a,96.0
t,52.0
SPACE,61.0
i,84.0
SPACE,63.0
t,84.0
e,121.0
SPACE,74.0
a,108.0
r,73.0
e,60.0
SPACE,62.0
n,72.0
i,73.0
e,74.0
SPACE,73.0
t,61.0
o,74.0
SPACE,74.0
n,62.0
e,121.0
BACKSPACE,72.0
BACKSPACE,108.0
e,143.0
SPACE,62.0
t,85.0
h,72.0
r,60.0
t,62.0
e,61.0
BACKSPACE,61.0
BACKSPACE,46.0
BACKSPACE,62.0
e,72.0
r,73.0
e,50.0
SPACE,75.0
a,155.0
r,63.0
e,60.0
SPACE,63.0
t,72.0
o,75.0
SPACE,74.0
s,106.0
e,145.0
n,81.0
t,82.0
e,141.0
n,83.0
e,104.0
s,106.0
SPACE,95.0
i,81.0
n,59.0
SPACE,61.0
t,94.0
h,56.0
i,82.0
a,118.0
SPACE,88.0
BACKSPACE,82.0
BACKSPACE,82.0
a,128.0
SPACE,70.0
BACKSPACE,72.0
BACKSPACE,81.0
s,81.0
SPACE,61.0
a,117.0
t,63.0
a,105.0
SPACE,83.0
a,80.0
a,106.0
BACKSPACE,70.0
l,92.0
BACKSPACE,70.0
BACKSPACE,67.0
s,83.0
a,116.0
l,83.0
e,106.0
t,83.0
h,71.0
o,70.0
s,114.0
SPACE,73.0
BACKSPACE,82.0
BACKSPACE,94.0
BACKSPACE,96.0
i,108.0
s,119.0
SPACE,97.0
i,106.0
s,133.0
SPACE,73.0
a,95.0
SPACE,81.0
t,94.0
e,105.0
s,119.0
t,82.0
SPACE,97.0
t,107.0
o,96.0
SPACE,85.0
a,106.0
e,108.0
e,90.0
l,120.0
