key,keyhold
t,138.0
h,174.0
i,78.0
s,95.0
SPACE,79.0
i,142.0
t,36.0
r,34.0
s,44.0
BACKSPACE,78.0
i,114.0
s,134.0
SPACE,117.0
a,130.0
SPACE,96.0
t,104.0
e,78.0
s,96.0
t,100.0
SPACE,79.0
t,112.0
o,90.0
SPACE,96.0
s,94.0
e,65.0
e,80.0
SPACE,91.0
i,87.0
SPACE,125.0
t,80.0
h,87.0
e,71.0
SPACE,92.0
o,104.0
r,98.0
s,112.0
SPACE,119.0
t,109.0
h,122.0
a,94.0
t,95.0
SPACE,121.0
i,107.0
SPACE,88.0
t,122.0
o,66.0
e,83.0
BACKSPACE,68.0
BACKSPACE,122.0
e,118.0
SPACE,123.0
a,116.0
r,105.0
e,93.0
SPACE,113.0
BACKSPACE,126.0
n,127.0
i,112.0
a,118.0
BACKSPACE,101.0
e,84.0
SPACE,84.0
t,103.0
i,97.0
SPACE,114.0
BACKSPACE,84.0
BACKSPACE,113.0
o,89.0
SPACE,100.0
n,112.0
e,128.0
BACKSPACE,93.0
BACKSPACE,98.0
e,114.0
SPACE,115.0
t,93.0
h,87.0
e,128.0
r,63.0
e,99.0
SPACE,85.0
a,118.0
r,101.0
e,97.0
SPACE,127.0
t,93.0
e,81.0
i,89.0
SPACE,102.0
BACKSPACE,84.0
BACKSPACE,127.0
BACKSPACE,103.0
o,102.0
SPACE,112.0
s,138.0
e,118.0
n,149.0
t,110.0
e,123.0
n,122.0
e,45.0
s,69.0
SPACE,99.0
i,104.0
n,72.0
SPACE,89.0
t,105.0
s,123.0
BACKSPACE,95.0
BACKSPACE,90.0
BACKSPACE,89.0
h,64.0
i,91.0
s,96.0
SPACE,117.0
a,131.0
t,72.0
a,113.0
SPACE,92.0
s,118.0
a,128.0
o,90.0
e,90.0
BACKSPACE,140.0
BACKSPACE,98.0
BACKSPACE,104.0
e,94.0
BACKSPACE,95.0
BACKSPACE,122.0
l,118.0
e,107.0
t,111.0
h,105.0
s,96.0
BACKSPACE,115.0
BACKSPACE,120.0
i,96.0
s,84.0
SPACE,108.0
i,102.0
s,111.0
SPACE,100.0
a,101.0
SPACE,93.0
t,92.0
e,80.0
s,55.0
t,105.0
SPACE,71.0
t,83.0
o,82.0
SPACE,79.0
s,94.0
e,93.0
e,103.0
SPACE,119.0
i,119.0
SPACE,108.0
t,109.0
h,105.0
e,92.0
SPACE,87.0
o,115.0
r,111.0
s,98.0
SPACE,128.0
t,130.0
h,142.0
a,97.0
t,111.0
SPACE,97.0
i,95.0
SPACE,107.0
t,113.0
o,85.0
e,114.0
SPACE,104.0
BACKSPACE,75.0
BACKSPACE,101.0
BACKSPACE,105.0
e,107.0
SPACE,95.0
a,118.0
t,113.0
e,74.0
