key1,key2,time
t,h,141.0
BACKSPACE,BACKSPACE,265.0
s,SPACE,-47.0
SPACE,i,-62.0
s,SPACE,62.0
SPACE,a,62.0
SPACE,t,156.0
t,e,62.0
e,s,156.0
t,SPACE,124.0
SPACE,t,94.0
o,SPACE,62.0
SPACE,s,94.0
s,e,78.0
e,SPACE,-62.0
SPACE,i,-46.0
SPACE,t,47.0
t,h,63.0
e,SPACE,78.0
s,SPACE,62.0
SPACE,t,62.0
t,h,109.0
t,SPACE,63.0
SPACE,i,47.0
SPACE,t,62.0
e,SPACE,94.0
SPACE,a,78.0
r,e,-110.0
e,SPACE,78.0
e,SPACE,62.0
SPACE,t,62.0
o,SPACE,63.0
SPACE,t,63.0
t,h,62.0
e,r,-63.0
r,e,-47.0
e,SPACE,109.0
SPACE,a,63.0
r,e,-93.0
e,SPACE,203.0
SPACE,t,62.0
o,SPACE,63.0
SPACE,s,-47.0
s,e,78.0
e,n,63.0
t,e,-78.0
e,n,62.0
e,s,156.0
s,SPACE,46.0
SPACE,i,-63.0
n,SPACE,62.0
SPACE,t,-47.0
t,h,62.0
s,SPACE,62.0
SPACE,s,62.0
t,h,-125.0
s,SPACE,171.0
SPACE,i,-62.0
s,SPACE,93.0
SPACE,a,78.0
SPACE,t,156.0
t,e,-62.0
e,s,62.0
t,SPACE,47.0
SPACE,t,62.0
o,SPACE,63.0
SPACE,s,-78.0
s,e,47.0
e,SPACE,-62.0
SPACE,i,-63.0
SPACE,t,62.0
t,h,47.0
e,SPACE,62.0
s,SPACE,140.0
SPACE,t,78.0
t,h,62.0
t,SPACE,249.0
SPACE,i,-63.0
SPACE,t,141.0
e,SPACE,125.0
SPACE,a,78.0
r,e,-93.0
e,SPACE,-62.0
e,SPACE,47.0
SPACE,t,78.0
o,SPACE,-63.0
SPACE,t,47.0
t,h,63.0
e,r,-62.0
r,e,-63.0
e,SPACE,62.0
SPACE,a,110.0
r,e,-63.0
e,SPACE,93.0
SPACE,t,62.0
o,SPACE,63.0
SPACE,s,-47.0
s,e,63.0
e,n,62.0
t,e,47.0
e,n,125.0
e,s,156.0
s,SPACE,-63.0
SPACE,i,-63.0
n,SPACE,62.0
SPACE,t,-140.0
t,h,63.0
s,SPACE,63.0
SPACE,s,47.0
t,h,-110.0
s,SPACE,171.0
SPACE,i,-110.0
s,SPACE,125.0
SPACE,a,250.0
SPACE,t,62.0
t,e,63.0
e,s,62.0
t,SPACE,156.0
SPACE,t,78.0
o,SPACE,62.0
SPACE,s,-62.0
s,e,62.0
e,SPACE,-140.0
SPACE,i,-62.0
SPACE,t,63.0
t,h,-63.0
e,SPACE,63.0
s,SPACE,47.0
SPACE,t,62.0
t,h,62.0
t,SPACE,62.0
SPACE,i,62.0
SPACE,t,93.0
e,SPACE,63.0
SPACE,a,-47.0
r,e,-47.0
e,SPACE,110.0
e,SPACE,109.0
SPACE,t,47.0
o,SPACE,47.0
SPACE,t,78.0
t,h,62.0
e,r,-78.0
r,e,-110.0
e,SPACE,62.0
SPACE,a,78.0
r,e,-109.0
e,SPACE,78.0
SPACE,t,-94.0
o,SPACE,125.0
SPACE,s,125.0
s,e,62.0
e,n,109.0
t,e,63.0
e,n,93.0
e,s,140.0
s,SPACE,78.0
SPACE,i,-62.0
n,SPACE,78.0
SPACE,t,-62.0
t,h,62.0
s,SPACE,63.0
SPACE,s,63.0
t,h,-218.0
s,SPACE,156.0
SPACE,i,-125.0
s,SPACE,63.0
SPACE,a,63.0
SPACE,t,78.0
t,e,78.0
e,s,78.0
t,SPACE,62.0
SPACE,t,63.0
o,SPACE,63.0
SPACE,s,-63.0
s,e,140.0
e,SPACE,-62.0
SPACE,i,-63.0
SPACE,t,47.0
t,h,-46.0
e,SPACE,46.0
s,SPACE,62.0
SPACE,t,109.0
t,h,63.0
t,SPACE,-63.0
SPACE,i,63.0
SPACE,t,47.0
e,SPACE,110.0
SPACE,a,62.0
r,e,-78.0
e,SPACE,-78.0
e,SPACE,63.0
SPACE,t,62.0
o,SPACE,-109.0
SPACE,t,78.0
t,h,125.0
e,r,-62.0
r,e,-141.0
e,SPACE,78.0
