key,keyhold
t,115.0
h,92.0
i,94.0
s,95.0
SPACE,148.0
i,116.0
s,105.0
SPACE,118.0
a,117.0
SPACE,80.0
t,116.0
e,71.0
s,80.0
t,94.0
SPACE,119.0
t,94.0
o,95.0
SPACE,95.0
s,103.0
e,97.0
e,97.0
SPACE,121.0
i,84.0
SPACE,109.0
t,96.0
h,109.0
e,61.0
SPACE,97.0
o,94.0
r,96.0
s,109.0
SPACE,123.0
t,72.0
h,109.0
a,85.0
t,109.0
SPACE,98.0
i,107.0
SPACE,86.0
t,84.0
e,121.0
SPACE,110.0
a,97.0
r,105.0
e,120.0
SPACE,120.0
n,111.0
i,97.0
e,108.0
SPACE,109.0
t,85.0
o,94.0
SPACE,111.0
e,70.0
SPACE,120.0
t,84.0
h,95.0
e,121.0
r,86.0
e,83.0
SPACE,122.0
a,121.0
r,97.0
e,108.0
SPACE,162.0
t,60.0
o,105.0
SPACE,123.0
s,120.0
e,96.0
n,98.0
t,109.0
e,61.0
n,121.0
s,85.0
SPACE,151.0
BACKSPACE,123.0
BACKSPACE,61.0
BACKSPACE,71.0
e,84.0
s,110.0
SPACE,98.0
i,84.0
n,73.0
SPACE,122.0
t,93.0
h,82.0
i,110.0
s,109.0
SPACE,100.0
a,121.0
t,94.0
a,110.0
SPACE,161.0
s,108.0
a,121.0
l,72.0
e,99.0
t,108.0
h,85.0
i,97.0
s,109.0
SPACE,109.0
i,109.0
s,121.0
SPACE,118.0
a,139.0
SPACE,144.0
t,95.0
e,78.0
s,116.0
t,93.0
SPACE,134.0
t,92.0
o,109.0
SPACE,121.0
s,108.0
e,119.0
e,95.0
SPACE,121.0
i,98.0
SPACE,110.0
t,96.0
h,96.0
e,108.0
SPACE,140.0
o,85.0
r,97.0
s,110.0
SPACE,123.0
t,96.0
h,108.0
a,108.0
t,74.0
SPACE,122.0
i,72.0
SPACE,109.0
t,97.0
e,91.0
SPACE,158.0
a,144.0
r,73.0
e,92.0
SPACE,120.0
n,109.0
i,85.0
e,97.0
SPACE,150.0
t,96.0
o,96.0
SPACE,123.0
e,98.0
SPACE,148.0
t,61.0
h,251.0
e,128.0
r,73.0
e,97.0
SPACE,134.0
a,97.0
t,121.0
BACKSPACE,109.0
r,90.0
e,108.0
SPACE,119.0
t,109.0
o,116.0
SPACE,148.0
s,120.0
e,108.0
n,119.0
t,85.0
e,106.0
n,108.0
e,97.0
s,84.0
SPACE,158.0
i,84.0
n,73.0
SPACE,144.0
t,72.0
h,84.0
i,85.0
s,98.0
SPACE,111.0
a,148.0
t,69.0
a,155.0
s,108.0
a,121.0
e,97.0
l,77.0
BACKSPACE,73.0
BACKSPACE,81.0
BACKSPACE,96.0
BACKSPACE,83.0
BACKSPACE,84.0
BACKSPACE,121.0
BACKSPACE,118.0
SPACE,98.0
s,73.0
a,85.0
l,85.0
e,99.0
t,86.0
h,99.0
i,107.0
s,97.0
SPACE,110.0
i,96.0
s,97.0
SPACE,109.0
a,142.0
SPACE,116.0
t,85.0
e,98.0
s,84.0
t,97.0
SPACE,125.0
t,98.0
o,97.0
SPACE,111.0
s,109.0
e,72.0
e,70.0
SPACE,110.0
i,84.0
SPACE,147.0
t,142.0
h,98.0
e,97.0
SPACE,111.0
o,71.0
r,74.0
s,73.0
SPACE,150.0
t,108.0
h,82.0
a,85.0
t,85.0
SPACE,149.0
i,85.0
SPACE,110.0
t,108.0
o,98.0
e,82.0
SPACE,121.0
a,154.0
r,74.0
e,121.0
SPACE,158.0
n,109.0
i,83.0
e,84.0
SPACE,150.0
t,95.0
o,85.0
SPACE,111.0
e,97.0
SPACE,109.0
t,61.0
h,97.0
e,122.0
r,96.0
e,108.0
SPACE,150.0
a,132.0
t,95.0
BACKSPACE,120.0
r,107.0
e,109.0
SPACE,162.0
t,122.0
o,98.0
