key,keyhold
t,131.0
h,48.0
i,58.0
s,72.0
i,71.0
s,72.0
BACKSPACE,105.0
BACKSPACE,82.0
BACKSPACE,82.0
BACKSPACE,81.0
SPACE,61.0
i,72.0
s,57.0
SPACE,72.0
a,69.0
SPACE,58.0
t,79.0
e,86.0
s,83.0
t,50.0
BACKSPACE,93.0
SPACE,84.0
t,71.0
o,68.0
SPACE,71.0
s,83.0
e,71.0
e,71.0
SPACE,71.0
i,36.0
SPACE,60.0
t,57.0
h,51.0
e,61.0
SPACE,60.0
a,81.0
t,55.0
a,71.0
SPACE,60.0
BACKSPACE,73.0
BACKSPACE,96.0
BACKSPACE,84.0
BACKSPACE,84.0
BACKSPACE,92.0
o,82.0
r,70.0
s,83.0
SPACE,83.0
t,57.0
h,82.0
a,70.0
t,58.0
i,81.0
BACKSPACE,92.0
BACKSPACE,82.0
SPACE,72.0
i,70.0
SPACE,49.0
t,70.0
e,74.0
SPACE,86.0
a,85.0
r,85.0
e,68.0
BACKSPACE,98.0
SPACE,61.0
i,38.0
BACKSPACE,72.0
BACKSPACE,80.0
n,84.0
i,85.0
r,61.0
BACKSPACE,108.0
e,84.0
BACKSPACE,84.0
SPACE,75.0
t,61.0
o,73.0
SPACE,61.0
e,73.0
SPACE,73.0
t,61.0
h,75.0
e,95.0
r,83.0
e,96.0
SPACE,97.0
a,82.0
r,83.0
e,82.0
t,60.0
BACKSPACE,95.0
BACKSPACE,68.0
BACKSPACE,90.0
SPACE,83.0
t,38.0
o,49.0
SPACE,97.0
s,83.0
e,106.0
n,46.0
t,60.0
e,93.0
n,84.0
e,84.0
s,84.0
SPACE,96.0
i,83.0
n,61.0
SPACE,63.0
t,47.0
h,48.0
o,48.0
BACKSPACE,96.0
i,96.0
s,95.0
BACKSPACE,83.0
SPACE,75.0
o,74.0
BACKSPACE,108.0
a,121.0
t,85.0
a,74.0
BACKSPACE,71.0
SPACE,50.0
s,48.0
a,72.0
l,73.0
e,61.0
t,56.0
h,81.0
i,73.0
s,98.0
SPACE,86.0
i,83.0
s,85.0
SPACE,73.0
a,96.0
SPACE,74.0
t,62.0
e,73.0
s,86.0
t,62.0
SPACE,62.0
t,61.0
o,70.0
SPACE,62.0
s,96.0
e,60.0
e,59.0
BACKSPACE,95.0
SPACE,50.0
i,71.0
SPACE,73.0
BACKSPACE,96.0
t,50.0
h,58.0
BACKSPACE,84.0
BACKSPACE,81.0
e,71.0
SPACE,62.0
o,62.0
r,46.0
s,62.0
a,71.0
SPACE,58.0
BACKSPACE,95.0
BACKSPACE,96.0
BACKSPACE,93.0
s,61.0
SPACE,63.0
t,85.0
h,98.0
a,78.0
t,73.0
SPACE,61.0
i,84.0
SPACE,74.0
t,60.0
BACKSPACE,71.0
BACKSPACE,85.0
e,85.0
BACKSPACE,96.0
SPACE,62.0
a,120.0
r,72.0
e,73.0
SPACE,61.0
n,84.0
i,86.0
e,72.0
SPACE,75.0
t,73.0
o,74.0
e,72.0
BACKSPACE,96.0
BACKSPACE,106.0
SPACE,74.0
e,72.0
SPACE,63.0
BACKSPACE,85.0
SPACE,38.0
BACKSPACE,84.0
SPACE,71.0
t,49.0
h,96.0
e,73.0
s,72.0
BACKSPACE,97.0
r,85.0
e,83.0
SPACE,72.0
a,98.0
r,71.0
e,62.0
t,37.0
BACKSPACE,72.0
BACKSPACE,94.0
SPACE,87.0
t,72.0
o,85.0
SPACE,64.0
s,85.0
e,83.0
n,81.0
t,49.0
e,84.0
n,73.0
e,72.0
s,61.0
SPACE,73.0
t,25.0
BACKSPACE,97.0
i,96.0
n,73.0
SPACE,62.0
t,38.0
h,50.0
i,74.0
s,86.0
BACKSPACE,96.0
BACKSPACE,73.0
SPACE,74.0
a,97.0
t,61.0
a,86.0
SPACE,50.0
s,73.0
a,84.0
l,73.0
e,74.0
SPACE,50.0
BACKSPACE,73.0
t,46.0
h,46.0
i,55.0
s,83.0
SPACE,71.0
i,58.0
s,81.0
SPACE,66.0
a,88.0
SPACE,58.0
t,60.0
e,70.0
s,94.0
t,58.0
SPACE,61.0
t,46.0
o,67.0
SPACE,84.0
s,70.0
e,72.0
e,82.0
SPACE,10.0
i,70.0
BACKSPACE,70.0
SPACE,84.0
BACKSPACE,83.0
SPACE,83.0
t,48.0
h,73.0
SPACE,71.0
BACKSPACE,37.0
BACKSPACE,85.0
BACKSPACE,84.0
e,48.0
SPACE,74.0
o,96.0
r,61.0
a,62.0
SPACE,85.0
BACKSPACE,74.0
BACKSPACE,95.0
s,59.0
SPACE,61.0
t,26.0
h,49.0
a,82.0
t,60.0
SPACE,60.0
i,74.0
SPACE,50.0
t,48.0
SPACE,51.0
BACKSPACE,49.0
BACKSPACE,71.0
e,73.0
SPACE,73.0
a,84.0
r,61.0
SPACE,51.0
BACKSPACE,83.0
BACKSPACE,84.0
e,72.0
SPACE,51.0
n,71.0
i,97.0
e,70.0
SPACE,61.0
t,71.0
o,80.0
BACKSPACE,95.0
SPACE,74.0
e,84.0
SPACE,47.0
t,59.0
h,9.0
r,84.0
e,72.0
BACKSPACE,84.0
BACKSPACE,92.0
BACKSPACE,106.0
e,70.0
r,68.0
e,71.0
SPACE,98.0
a,96.0
r,72.0
e,76.0
SPACE,61.0
t,48.0
o,80.0
SPACE,86.0
s,94.0
e,70.0
n,83.0
t,71.0
e,83.0
n,84.0
e,61.0
s,83.0
SPACE,97.0
i,96.0
n,48.0
SPACE,61.0
t,47.0
h,68.0
i,82.0
s,59.0
SPACE,4.0
a,24.0
BACKSPACE,94.0
t,72.0
a,97.0
SPACE,53.0
s,73.0
a,82.0
l,58.0
e,85.0
t,34.0
h,33.0
i,72.0
s,78.0
SPACE,92.0
i,72.0
s,62.0
BACKSPACE,83.0
SPACE,61.0
a,107.0
SPACE,60.0
t,36.0
e,95.0
s,84.0
t,49.0
SPACE,86.0
t,72.0
o,67.0
s,94.0
BACKSPACE,72.0
BACKSPACE,69.0
SPACE,73.0
s,107.0
e,59.0
e,81.0
SPACE,72.0
i,63.0
SPACE,73.0
t,48.0
h,84.0
e,61.0
SPACE,72.0
o,83.0
r,72.0
s,67.0
SPACE,60.0
t,83.0
h,60.0
a,94.0
t,38.0
SPACE,72.0
i,60.0
SPACE,74.0
t,72.0
BACKSPACE,72.0
BACKSPACE,84.0
e,72.0
SPACE,61.0
a,96.0
r,73.0
e,97.0
BACKSPACE,72.0
BACKSPACE,85.0
BACKSPACE,82.0
BACKSPACE,72.0
SPACE,74.0
n,72.0
i,84.0
r,71.0
BACKSPACE,83.0
e,71.0
SPACE,84.0
t,60.0
o,94.0
BACKSPACE,70.0
SPACE,73.0
n,84.0
e,46.0
BACKSPACE,84.0
BACKSPACE,83.0
e,72.0
SPACE,37.0
BACKSPACE,61.0
SPACE,33.0
t,60.0
h,70.0
r,61.0
e,47.0
BACKSPACE,83.0
BACKSPACE,80.0
BACKSPACE,93.0
e,96.0
r,72.0
e,72.0
SPACE,74.0
a,106.0
r,84.0
e,84.0
SPACE,50.0
t,61.0
o,70.0
SPACE,84.0
s,84.0
e,79.0
n,61.0
t,58.0
e,71.0
n,82.0
e,72.0
s,85.0
SPACE,75.0
i,85.0
n,72.0
SPACE,73.0
