key1,key2,time
t,h,452.0
s,SPACE,172.0
SPACE,i,640.0
s,SPACE,280.0
SPACE,a,156.0
e,s,141.0
BACKSPACE,BACKSPACE,296.0
BACKSPACE,BACKSPACE,188.0
t,e,141.0
e,s,202.0
t,SPACE,437.0
SPACE,t,171.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,265.0
o,SPACE,296.0
SPACE,s,172.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,188.0
BACKSPACE,BACKSPACE,327.0
o,SPACE,156.0
SPACE,s,172.0
s,e,234.0
e,SPACE,234.0
SPACE,i,515.0
SPACE,t,359.0
t,h,296.0
e,SPACE,125.0
BACKSPACE,BACKSPACE,437.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,171.0
s,SPACE,530.0
SPACE,t,531.0
t,h,171.0
t,SPACE,172.0
SPACE,i,514.0
SPACE,t,281.0
e,SPACE,156.0
SPACE,a,202.0
r,e,110.0
e,SPACE,358.0
e,SPACE,125.0
SPACE,t,718.0
o,SPACE,125.0
SPACE,t,453.0
t,h,187.0
e,r,172.0
r,e,62.0
e,SPACE,593.0
SPACE,a,141.0
r,e,63.0
e,SPACE,202.0
SPACE,t,250.0
o,SPACE,796.0
SPACE,s,156.0
s,e,218.0
e,n,94.0
t,e,171.0
BACKSPACE,BACKSPACE,187.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,218.0
BACKSPACE,BACKSPACE,156.0
s,e,219.0
e,n,686.0
t,e,141.0
e,n,1341.0
BACKSPACE,BACKSPACE,250.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,172.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,359.0
s,e,218.0
e,n,921.0
t,e,250.0
e,n,1154.0
e,s,546.0
s,SPACE,515.0
SPACE,i,312.0
n,SPACE,171.0
SPACE,t,297.0
t,h,281.0
s,SPACE,125.0
SPACE,s,234.0
t,h,219.0
s,SPACE,125.0
SPACE,i,109.0
s,SPACE,640.0
SPACE,a,140.0
SPACE,t,188.0
t,e,187.0
e,s,140.0
t,SPACE,312.0
SPACE,t,1576.0
o,SPACE,374.0
SPACE,s,203.0
s,e,187.0
e,SPACE,125.0
SPACE,i,359.0
SPACE,t,296.0
t,h,156.0
e,SPACE,109.0
s,SPACE,171.0
SPACE,t,234.0
t,h,453.0
t,SPACE,234.0
SPACE,i,156.0
SPACE,t,359.0
e,SPACE,437.0
SPACE,a,202.0
r,e,124.0
e,SPACE,188.0
BACKSPACE,BACKSPACE,218.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,141.0
BACKSPACE,BACKSPACE,140.0
e,SPACE,125.0
SPACE,t,109.0
