key1,key2,time
t,h,206.0
s,SPACE,244.0
SPACE,i,561.0
s,SPACE,137.0
SPACE,a,179.0
SPACE,t,572.0
t,e,188.0
e,s,217.0
t,SPACE,176.0
SPACE,t,641.0
o,SPACE,293.0
SPACE,s,189.0
s,e,212.0
BACKSPACE,BACKSPACE,185.0
BACKSPACE,BACKSPACE,171.0
SPACE,i,601.0
SPACE,t,555.0
t,h,177.0
e,SPACE,126.0
s,SPACE,143.0
SPACE,t,547.0
t,h,234.0
t,SPACE,184.0
SPACE,i,614.0
SPACE,t,284.0
BACKSPACE,BACKSPACE,199.0
r,e,171.0
BACKSPACE,BACKSPACE,165.0
BACKSPACE,BACKSPACE,155.0
SPACE,a,636.0
r,e,195.0
e,SPACE,209.0
e,SPACE,113.0
SPACE,t,971.0
o,SPACE,157.0
e,SPACE,134.0
SPACE,t,1127.0
t,h,218.0
e,r,200.0
r,e,180.0
e,SPACE,141.0
SPACE,a,564.0
r,e,180.0
e,SPACE,109.0
SPACE,t,509.0
o,SPACE,139.0
SPACE,s,932.0
s,e,256.0
e,n,188.0
t,e,211.0
e,n,147.0
e,s,205.0
s,SPACE,137.0
SPACE,i,703.0
n,SPACE,145.0
SPACE,t,238.0
t,h,194.0
s,SPACE,143.0
t,SPACE,218.0
SPACE,s,470.0
BACKSPACE,BACKSPACE,159.0
BACKSPACE,BACKSPACE,154.0
t,h,198.0
s,SPACE,141.0
SPACE,i,510.0
s,SPACE,124.0
SPACE,a,199.0
SPACE,t,613.0
t,e,108.0
e,s,227.0
s,SPACE,284.0
t,SPACE,110.0
SPACE,t,224.0
BACKSPACE,BACKSPACE,141.0
o,SPACE,132.0
SPACE,s,471.0
s,e,233.0
e,SPACE,116.0
SPACE,i,702.0
SPACE,t,162.0
t,h,159.0
e,SPACE,141.0
s,SPACE,128.0
SPACE,t,539.0
t,h,174.0
t,SPACE,158.0
SPACE,i,190.0
SPACE,t,522.0
e,SPACE,663.0
SPACE,a,9491.0
r,e,185.0
e,SPACE,128.0
e,SPACE,113.0
SPACE,t,597.0
o,SPACE,176.0
SPACE,t,906.0
t,h,193.0
e,r,202.0
r,e,147.0
e,SPACE,110.0
SPACE,a,683.0
r,e,178.0
e,SPACE,125.0
SPACE,t,496.0
t,e,266.0
o,SPACE,132.0
BACKSPACE,BACKSPACE,163.0
BACKSPACE,BACKSPACE,156.0
o,SPACE,163.0
SPACE,s,1517.0
s,e,361.0
e,n,173.0
t,e,206.0
e,s,202.0
BACKSPACE,BACKSPACE,179.0
BACKSPACE,BACKSPACE,150.0
BACKSPACE,BACKSPACE,146.0
e,s,190.0
s,SPACE,128.0
SPACE,i,540.0
n,SPACE,156.0
SPACE,t,157.0
t,h,178.0
s,SPACE,127.0
SPACE,s,389.0
BACKSPACE,BACKSPACE,173.0
BACKSPACE,BACKSPACE,154.0
t,h,180.0
s,SPACE,130.0
SPACE,i,243.0
s,SPACE,125.0
SPACE,a,215.0
SPACE,t,454.0
t,e,225.0
e,s,244.0
t,SPACE,187.0
SPACE,t,1898.0
o,SPACE,351.0
SPACE,s,463.0
s,e,206.0
e,SPACE,109.0
SPACE,i,330.0
SPACE,t,213.0
t,h,163.0
e,SPACE,121.0
s,SPACE,74.0
SPACE,t,498.0
t,h,174.0
t,SPACE,172.0
SPACE,i,191.0
SPACE,t,636.0
e,SPACE,166.0
SPACE,a,981.0
r,e,179.0
e,SPACE,117.0
e,SPACE,142.0
SPACE,t,516.0
o,SPACE,192.0
SPACE,t,859.0
t,h,182.0
e,r,190.0
r,e,185.0
e,SPACE,154.0
SPACE,a,550.0
r,e,164.0
e,SPACE,124.0
SPACE,t,528.0
o,SPACE,204.0
SPACE,s,1410.0
