key1,key2,time
t,h,81.0
BACKSPACE,BACKSPACE,141.0
BACKSPACE,BACKSPACE,1332.0
BACKSPACE,BACKSPACE,106.0
t,h,140.0
s,SPACE,118.0
SPACE,i,760.0
s,SPACE,82.0
SPACE,a,513.0
SPACE,t,251.0
t,e,82.0
e,s,128.0
t,SPACE,199.0
SPACE,t,673.0
BACKSPACE,BACKSPACE,80.0
o,SPACE,199.0
SPACE,s,1427.0
s,e,116.0
e,SPACE,175.0
SPACE,i,483.0
t,e,110.0
BACKSPACE,BACKSPACE,422.0
BACKSPACE,BACKSPACE,94.0
BACKSPACE,BACKSPACE,33.0
BACKSPACE,BACKSPACE,81.0
SPACE,t,221.0
t,h,109.0
e,SPACE,104.0
s,SPACE,143.0
SPACE,t,859.0
t,h,109.0
t,SPACE,203.0
SPACE,i,495.0
SPACE,t,165.0
e,SPACE,141.0
BACKSPACE,BACKSPACE,95.0
BACKSPACE,BACKSPACE,83.0
e,SPACE,129.0
SPACE,a,537.0
r,e,118.0
e,SPACE,246.0
e,SPACE,163.0
SPACE,t,835.0
o,SPACE,151.0
BACKSPACE,BACKSPACE,82.0
t,h,116.0
e,r,127.0
r,e,128.0
e,SPACE,71.0
BACKSPACE,BACKSPACE,117.0
BACKSPACE,BACKSPACE,93.0
BACKSPACE,BACKSPACE,133.0
BACKSPACE,BACKSPACE,112.0
BACKSPACE,BACKSPACE,110.0
BACKSPACE,BACKSPACE,82.0
SPACE,t,543.0
t,h,118.0
e,r,150.0
r,e,128.0
e,SPACE,93.0
SPACE,a,572.0
r,e,129.0
e,SPACE,188.0
SPACE,t,592.0
o,SPACE,176.0
SPACE,s,522.0
s,e,95.0
e,n,164.0
t,e,64.0
e,n,163.0
e,s,120.0
s,SPACE,69.0
SPACE,i,1396.0
n,SPACE,111.0
SPACE,t,174.0
t,h,139.0
s,SPACE,13.0
BACKSPACE,BACKSPACE,93.0
SPACE,s,523.0
BACKSPACE,BACKSPACE,132.0
BACKSPACE,BACKSPACE,84.0
t,h,143.0
s,SPACE,50.0
SPACE,i,396.0
s,SPACE,45.0
SPACE,a,483.0
SPACE,t,387.0
BACKSPACE,BACKSPACE,83.0
BACKSPACE,BACKSPACE,82.0
e,s,142.0
t,SPACE,215.0
SPACE,t,527.0
o,SPACE,154.0
SPACE,s,224.0
s,e,120.0
e,SPACE,116.0
SPACE,i,602.0
SPACE,t,185.0
t,h,112.0
e,SPACE,70.0
s,SPACE,117.0
SPACE,t,562.0
t,h,117.0
t,SPACE,220.0
SPACE,i,473.0
SPACE,t,210.0
e,SPACE,95.0
BACKSPACE,BACKSPACE,94.0
BACKSPACE,BACKSPACE,46.0
e,SPACE,154.0
SPACE,a,321.0
r,e,109.0
e,SPACE,216.0
e,SPACE,145.0
SPACE,t,970.0
o,SPACE,130.0
BACKSPACE,BACKSPACE,113.0
SPACE,t,700.0
t,h,109.0
e,r,120.0
r,e,118.0
e,SPACE,71.0
SPACE,a,480.0
r,e,111.0
e,SPACE,191.0
SPACE,t,596.0
o,SPACE,165.0
SPACE,s,439.0
s,e,110.0
t,e,48.0
e,n,142.0
e,s,143.0
s,SPACE,112.0
BACKSPACE,BACKSPACE,-828.0
BACKSPACE,BACKSPACE,-779.0
BACKSPACE,BACKSPACE,-728.0
BACKSPACE,BACKSPACE,-679.0
BACKSPACE,BACKSPACE,-629.0
BACKSPACE,BACKSPACE,-578.0
BACKSPACE,BACKSPACE,-529.0
BACKSPACE,BACKSPACE,-121.0
BACKSPACE,BACKSPACE,203.0
e,n,166.0
t,e,94.0
e,n,132.0
e,s,141.0
s,SPACE,82.0
SPACE,i,1778.0
n,SPACE,95.0
SPACE,t,197.0
t,h,109.0
s,SPACE,68.0
BACKSPACE,BACKSPACE,71.0
SPACE,s,366.0
BACKSPACE,BACKSPACE,121.0
BACKSPACE,BACKSPACE,113.0
t,h,144.0
s,SPACE,75.0
SPACE,i,401.0
s,SPACE,23.0
SPACE,a,459.0
SPACE,t,452.0
t,e,69.0
t,SPACE,190.0
BACKSPACE,BACKSPACE,94.0
