key,keyhold
t,53.0
t,164.0
h,80.0
i,60.0
s,106.0
BACKSPACE,118.0
BACKSPACE,54.0
BACKSPACE,80.0
BACKSPACE,139.0
h,94.0
i,94.0
s,120.0
BACKSPACE,127.0
SPACE,108.0
i,118.0
s,116.0
SPACE,95.0
t,117.0
o,87.0
t,152.0
e,84.0
s,81.0
t,61.0
SPACE,37.0
l,107.0
l,296.0
BACKSPACE,6354.0
BACKSPACE,5953.0
BACKSPACE,5902.0
BACKSPACE,5852.0
BACKSPACE,5798.0
BACKSPACE,5748.0
BACKSPACE,5697.0
BACKSPACE,5647.0
BACKSPACE,5597.0
SPACE,98.0
t,96.0
e,72.0
s,70.0
t,66.0
t,97.0
o,73.0
SPACE,86.0
s,143.0
e,98.0
e,61.0
SPACE,83.0
BACKSPACE,1339.0
BACKSPACE,938.0
BACKSPACE,889.0
BACKSPACE,839.0
BACKSPACE,789.0
BACKSPACE,738.0
BACKSPACE,687.0
BACKSPACE,637.0
BACKSPACE,109.0
SPACE,86.0
t,108.0
o,97.0
SPACE,75.0
s,120.0
e,60.0
e,96.0
SPACE,110.0
i,118.0
l,121.0
BACKSPACE,97.0
BACKSPACE,96.0
SPACE,133.0
t,98.0
e,107.0
SPACE,78.0
BACKSPACE,87.0
BACKSPACE,72.0
BACKSPACE,49.0
h,110.0
e,142.0
SPACE,72.0
o,86.0
r,109.0
s,74.0
SPACE,50.0
SPACE,86.0
t,109.0
h,97.0
a,96.0
t,58.0
BACKSPACE,1108.0
BACKSPACE,707.0
BACKSPACE,657.0
BACKSPACE,607.0
BACKSPACE,556.0
BACKSPACE,506.0
BACKSPACE,455.0
BACKSPACE,121.0
SPACE,98.0
t,97.0
h,85.0
a,75.0
t,58.0
BACKSPACE,107.0
SPACE,14.0
o,95.0
SPACE,85.0
BACKSPACE,130.0
BACKSPACE,103.0
i,95.0
SPACE,61.0
t,94.0
o,108.0
e,91.0
BACKSPACE,105.0
BACKSPACE,95.0
BACKSPACE,107.0
e,97.0
BACKSPACE,141.0
SPACE,86.0
a,122.0
r,64.0
e,62.0
BACKSPACE,108.0
SPACE,74.0
n,98.0
i,62.0
e,120.0
SPACE,99.0
t,96.0
o,109.0
SPACE,99.0
e,95.0
SPACE,94.0
t,158.0
h,70.0
r,122.0
BACKSPACE,96.0
BACKSPACE,84.0
e,121.0
r,71.0
e,67.0
SPACE,85.0
a,143.0
r,84.0
e,61.0
t,121.0
o,86.0
BACKSPACE,109.0
BACKSPACE,107.0
BACKSPACE,107.0
BACKSPACE,98.0
SPACE,108.0
t,110.0
o,94.0
SPACE,109.0
s,108.0
e,97.0
n,83.0
t,139.0
e,99.0
n,85.0
e,120.0
s,72.0
SPACE,62.0
i,108.0
n,86.0
SPACE,111.0
t,121.0
h,85.0
i,105.0
s,95.0
SPACE,97.0
a,96.0
t,102.0
a,83.0
SPACE,61.0
s,96.0
a,95.0
BACKSPACE,139.0
l,117.0
e,98.0
t,160.0
h,71.0
i,83.0
s,98.0
SPACE,85.0
i,95.0
s,84.0
SPACE,88.0
a,107.0
t,83.0
e,72.0
s,48.0
BACKSPACE,107.0
BACKSPACE,83.0
BACKSPACE,106.0
SPACE,95.0
t,120.0
e,92.0
t,15.0
t,48.0
BACKSPACE,107.0
BACKSPACE,84.0
s,143.0
t,75.0
SPACE,85.0
t,129.0
o,69.0
SPACE,96.0
s,95.0
e,94.0
e,85.0
SPACE,85.0
i,85.0
SPACE,110.0
t,109.0
e,98.0
BACKSPACE,86.0
BACKSPACE,71.0
h,98.0
e,95.0
SPACE,101.0
o,109.0
r,85.0
s,74.0
SPACE,113.0
t,96.0
h,97.0
a,85.0
t,83.0
SPACE,99.0
i,97.0
SPACE,100.0
t,143.0
e,109.0
SPACE,86.0
a,108.0
r,97.0
e,59.0
SPACE,86.0
n,85.0
i,109.0
e,109.0
SPACE,156.0
t,120.0
o,95.0
SPACE,62.0
e,85.0
SPACE,72.0
t,121.0
e,109.0
r,95.0
e,98.0
BACKSPACE,85.0
BACKSPACE,91.0
BACKSPACE,107.0
BACKSPACE,96.0
h,121.0
e,122.0
r,109.0
e,70.0
SPACE,86.0
a,142.0
r,106.0
e,74.0
SPACE,34.0
t,118.0
o,108.0
SPACE,72.0
s,96.0
e,107.0
n,95.0
t,118.0
e,107.0
n,83.0
e,94.0
s,84.0
SPACE,109.0
SPACE,84.0
i,107.0
n,96.0
SPACE,87.0
BACKSPACE,120.0
BACKSPACE,107.0
BACKSPACE,109.0
BACKSPACE,120.0
BACKSPACE,99.0
SPACE,96.0
i,119.0
n,86.0
SPACE,84.0
t,158.0
h,47.0
i,82.0
s,84.0
SPACE,63.0
a,98.0
t,109.0
a,74.0
SPACE,98.0
s,97.0
a,109.0
l,117.0
e,85.0
t,96.0
h,98.0
i,83.0
s,86.0
SPACE,72.0
i,86.0
s,73.0
SPACE,75.0
a,84.0
SPACE,73.0
t,85.0
e,84.0
s,70.0
t,63.0
SPACE,85.0
t,121.0
o,71.0
SPACE,50.0
s,94.0
e,71.0
e,85.0
SPACE,121.0
o,97.0
SPACE,77.0
BACKSPACE,109.0
BACKSPACE,73.0
BACKSPACE,84.0
i,108.0
SPACE,110.0
t,97.0
h,86.0
e,97.0
SPACE,99.0
o,110.0
r,121.0
s,70.0
SPACE,98.0
t,107.0
h,121.0
a,106.0
t,58.0
SPACE,50.0
BACKSPACE,98.0
o,97.0
BACKSPACE,110.0
i,85.0
SPACE,62.0
t,98.0
e,116.0
SPACE,86.0
BACKSPACE,85.0
BACKSPACE,110.0
BACKSPACE,144.0
BACKSPACE,142.0
e,116.0
SPACE,88.0
a,97.0
r,43.0
e,85.0
SPACE,99.0
n,84.0
i,84.0
e,97.0
SPACE,63.0
t,95.0
o,97.0
SPACE,87.0
e,97.0
SPACE,49.0
BACKSPACE,72.0
SPACE,109.0
t,109.0
h,108.0
e,109.0
r,61.0
e,72.0
SPACE,139.0
a,132.0
t,81.0
BACKSPACE,145.0
r,110.0
e,69.0
BACKSPACE,97.0
SPACE,87.0
t,158.0
o,98.0
SPACE,86.0
s,109.0
e,74.0
n,109.0
t,109.0
e,84.0
n,97.0
e,110.0
s,62.0
SPACE,110.0
i,124.0
n,84.0
SPACE,98.0
t,98.0
h,109.0
i,106.0
s,101.0
SPACE,86.0
a,96.0
t,86.0
a,98.0
SPACE,98.0
s,86.0
a,85.0
l,105.0
e,94.0
s,60.0
t,152.0
h,96.0
i,71.0
s,102.0
SPACE,73.0
i,117.0
s,108.0
SPACE,84.0
a,133.0
SPACE,79.0
t,84.0
e,95.0
s,95.0
t,60.0
SPACE,85.0
