key,keyhold
t,110.0
h,93.0
i,114.0
a,71.0
s,2.0
BACKSPACE,45.0
BACKSPACE,41.0
s,41.0
SPACE,43.0
i,72.0
s,105.0
SPACE,98.0
a,113.0
t,57.0
e,58.0
s,110.0
t,89.0
SPACE,75.0
BACKSPACE,41.0
BACKSPACE,56.0
BACKSPACE,82.0
BACKSPACE,81.0
BACKSPACE,98.0
SPACE,91.0
t,89.0
e,106.0
s,121.0
t,64.0
SPACE,42.0
t,97.0
o,64.0
SPACE,92.0
s,121.0
e,89.0
e,113.0
SPACE,59.0
i,73.0
SPACE,105.0
t,104.0
h,98.0
e,161.0
SPACE,67.0
o,89.0
r,72.0
s,129.0
SPACE,65.0
t,73.0
h,115.0
a,136.0
t,58.0
SPACE,59.0
i,65.0
SPACE,53.0
t,74.0
e,153.0
a,90.0
r,89.0
e,147.0
SPACE,80.0
n,66.0
i,64.0
e,122.0
SPACE,110.0
BACKSPACE,86.0
SPACE,47.0
t,95.0
o,57.0
SPACE,59.0
e,145.0
SPACE,58.0
BACKSPACE,51.0
SPACE,75.0
t,65.0
h,81.0
e,138.0
r,91.0
e,146.0
SPACE,83.0
a,114.0
r,73.0
e,90.0
SPACE,108.0
t,82.0
o,57.0
SPACE,68.0
s,82.0
n,57.0
t,89.0
e,98.0
n,66.0
e,96.0
s,146.0
SPACE,78.0
BACKSPACE,49.0
BACKSPACE,33.0
BACKSPACE,41.0
BACKSPACE,64.0
BACKSPACE,57.0
BACKSPACE,65.0
BACKSPACE,72.0
BACKSPACE,73.0
e,113.0
n,57.0
t,74.0
e,113.0
n,66.0
e,106.0
s,98.0
SPACE,76.0
i,40.0
n,49.0
SPACE,71.0
t,81.0
h,76.0
i,90.0
s,79.0
SPACE,75.0
a,105.0
r,89.0
BACKSPACE,56.0
t,81.0
a,129.0
SPACE,84.0
s,73.0
a,121.0
l,89.0
e,128.0
t,89.0
h,66.0
i,90.0
s,89.0
SPACE,74.0
i,82.0
s,106.0
SPACE,99.0
a,122.0
SPACE,60.0
t,74.0
e,73.0
s,114.0
t,90.0
SPACE,68.0
t,74.0
o,50.0
SPACE,67.0
s,95.0
e,89.0
e,113.0
SPACE,115.0
i,73.0
SPACE,82.0
t,65.0
e,105.0
SPACE,85.0
o,65.0
r,73.0
s,121.0
BACKSPACE,38.0
BACKSPACE,73.0
