key,keyhold
t,62.0
s,81.0
BACKSPACE,71.0
BACKSPACE,78.0
h,62.0
i,72.0
s,79.0
SPACE,59.0
i,77.0
s,80.0
SPACE,65.0
a,56.0
SPACE,56.0
t,47.0
a,79.0
t,69.0
BACKSPACE,62.0
BACKSPACE,89.0
BACKSPACE,79.0
e,40.0
a,74.0
t,44.0
SPACE,41.0
BACKSPACE,70.0
BACKSPACE,87.0
BACKSPACE,77.0
s,65.0
t,63.0
SPACE,74.0
t,58.0
o,80.0
SPACE,65.0
s,87.0
e,69.0
SPACE,67.0
BACKSPACE,85.0
BACKSPACE,83.0
BACKSPACE,72.0
e,69.0
e,77.0
SPACE,60.0
i,86.0
SPACE,90.0
t,66.0
h,87.0
e,77.0
SPACE,64.0
o,101.0
r,60.0
a,76.0
BACKSPACE,77.0
s,60.0
SPACE,40.0
t,58.0
h,90.0
a,69.0
t,54.0
SPACE,97.0
i,77.0
SPACE,74.0
t,73.0
e,80.0
SPACE,61.0
a,85.0
r,80.0
e,40.0
SPACE,73.0
n,80.0
i,61.0
e,72.0
SPACE,62.0
t,64.0
o,79.0
SPACE,91.0
e,69.0
SPACE,67.0
t,69.0
h,79.0
e,72.0
r,56.0
e,74.0
SPACE,74.0
a,60.0
r,68.0
e,72.0
SPACE,68.0
t,48.0
o,71.0
SPACE,61.0
s,70.0
e,80.0
n,84.0
t,70.0
e,46.0
n,80.0
e,36.0
s,59.0
SPACE,84.0
i,72.0
n,72.0
SPACE,66.0
t,44.0
i,81.0
a,72.0
BACKSPACE,66.0
BACKSPACE,79.0
BACKSPACE,68.0
h,45.0
i,75.0
a,56.0
SPACE,69.0
BACKSPACE,61.0
BACKSPACE,89.0
BACKSPACE,82.0
i,74.0
a,80.0
SPACE,70.0
BACKSPACE,40.0
BACKSPACE,83.0
s,60.0
SPACE,59.0
a,90.0
t,59.0
a,77.0
SPACE,84.0
s,58.0
a,95.0
l,78.0
e,69.0
t,58.0
h,63.0
i,70.0
s,87.0
SPACE,53.0
i,67.0
s,53.0
SPACE,58.0
a,81.0
SPACE,75.0
t,62.0
e,61.0
s,87.0
t,52.0
SPACE,71.0
t,47.0
o,81.0
SPACE,75.0
s,60.0
e,71.0
e,88.0
SPACE,52.0
i,120.0
SPACE,85.0
t,59.0
h,64.0
e,71.0
SPACE,49.0
o,79.0
r,77.0
a,63.0
BACKSPACE,49.0
s,59.0
SPACE,79.0
t,75.0
h,73.0
a,86.0
t,45.0
SPACE,55.0
i,65.0
SPACE,84.0
t,56.0
e,61.0
SPACE,58.0
a,52.0
r,62.0
e,53.0
SPACE,85.0
i,69.0
e,41.0
BACKSPACE,76.0
BACKSPACE,93.0
BACKSPACE,79.0
BACKSPACE,59.0
BACKSPACE,85.0
n,67.0
i,75.0
e,79.0
SPACE,74.0
t,55.0
o,77.0
SPACE,75.0
e,27.0
SPACE,42.0
t,44.0
h,77.0
e,78.0
r,61.0
SPACE,65.0
BACKSPACE,69.0
BACKSPACE,50.0
e,70.0
SPACE,83.0
a,54.0
r,64.0
e,53.0
SPACE,92.0
t,52.0
o,70.0
SPACE,92.0
s,86.0
n,73.0
BACKSPACE,69.0
BACKSPACE,80.0
e,86.0
n,67.0
t,56.0
e,53.0
n,86.0
e,63.0
a,78.0
SPACE,73.0
BACKSPACE,58.0
BACKSPACE,97.0
a,69.0
SPACE,73.0
BACKSPACE,52.0
BACKSPACE,70.0
s,66.0
SPACE,76.0
i,78.0
n,75.0
SPACE,72.0
t,66.0
h,69.0
i,63.0
a,86.0
SPACE,87.0
BACKSPACE,80.0
BACKSPACE,72.0
BACKSPACE,81.0
i,84.0
s,70.0
SPACE,91.0
a,79.0
t,107.0
a,62.0
SPACE,83.0
s,74.0
a,71.0
l,93.0
e,78.0
t,65.0
h,69.0
i,68.0
s,89.0
SPACE,71.0
i,69.0
s,52.0
SPACE,74.0
BACKSPACE,84.0
a,75.0
t,59.0
s,87.0
t,53.0
SPACE,70.0
BACKSPACE,68.0
BACKSPACE,71.0
BACKSPACE,71.0
BACKSPACE,41.0
BACKSPACE,56.0
SPACE,54.0
t,62.0
e,37.0
s,71.0
t,52.0
SPACE,68.0
t,66.0
o,86.0
SPACE,79.0
a,92.0
e,83.0
SPACE,47.0
BACKSPACE,65.0
BACKSPACE,71.0
BACKSPACE,70.0
BACKSPACE,69.0
a,78.0
e,76.0
BACKSPACE,88.0
BACKSPACE,78.0
BACKSPACE,71.0
s,134.0
e,88.0
e,86.0
SPACE,70.0
i,64.0
SPACE,68.0
t,57.0
h,63.0
e,64.0
SPACE,72.0
o,79.0
r,52.0
a,76.0
BACKSPACE,70.0
BACKSPACE,79.0
BACKSPACE,73.0
BACKSPACE,71.0
BACKSPACE,79.0
o,73.0
r,74.0
a,76.0
BACKSPACE,93.0
a,93.0
SPACE,69.0
t,55.0
h,64.0
a,56.0
t,53.0
SPACE,68.0
i,66.0
SPACE,82.0
t,65.0
e,86.0
SPACE,74.0
a,35.0
r,52.0
e,32.0
SPACE,81.0
n,87.0
i,53.0
e,62.0
SPACE,85.0
t,35.0
o,70.0
SPACE,92.0
e,62.0
SPACE,56.0
t,69.0
h,81.0
e,73.0
r,63.0
SPACE,78.0
BACKSPACE,70.0
BACKSPACE,88.0
e,59.0
SPACE,83.0
a,70.0
r,61.0
e,48.0
SPACE,84.0
t,59.0
o,68.0
SPACE,83.0
s,86.0
e,63.0
n,86.0
t,66.0
e,62.0
n,80.0
e,64.0
s,80.0
SPACE,82.0
i,86.0
n,71.0
SPACE,84.0
t,52.0
h,71.0
i,80.0
s,57.0
