key1,key2,time
t,h,426.0
s,SPACE,368.0
SPACE,i,1077.0
s,SPACE,403.0
SPACE,a,308.0
SPACE,t,1431.0
t,e,329.0
e,s,316.0
t,SPACE,452.0
SPACE,t,1268.0
o,SPACE,574.0
SPACE,s,395.0
s,e,355.0
e,SPACE,406.0
SPACE,i,764.0
SPACE,t,310.0
t,h,300.0
e,SPACE,285.0
s,SPACE,326.0
SPACE,t,1378.0
t,h,341.0
t,SPACE,744.0
SPACE,i,444.0
SPACE,t,762.0
BACKSPACE,BACKSPACE,331.0
e,SPACE,941.0
SPACE,a,1024.0
r,e,329.0
e,SPACE,303.0
e,SPACE,285.0
SPACE,t,1673.0
BACKSPACE,BACKSPACE,310.0
o,SPACE,411.0
BACKSPACE,BACKSPACE,320.0
SPACE,t,546.0
t,h,321.0
e,r,368.0
r,e,312.0
e,SPACE,333.0
SPACE,a,514.0
r,e,337.0
e,SPACE,305.0
SPACE,t,1707.0
t,e,314.0
BACKSPACE,BACKSPACE,328.0
BACKSPACE,BACKSPACE,339.0
o,SPACE,979.0
SPACE,s,1005.0
s,e,449.0
e,n,271.0
t,e,901.0
e,n,263.0
e,s,345.0
s,SPACE,243.0
SPACE,i,1306.0
n,SPACE,354.0
SPACE,t,759.0
BACKSPACE,BACKSPACE,329.0
BACKSPACE,BACKSPACE,315.0
s,SPACE,339.0
SPACE,s,627.0
BACKSPACE,BACKSPACE,348.0
BACKSPACE,BACKSPACE,284.0
BACKSPACE,BACKSPACE,341.0
t,h,371.0
BACKSPACE,BACKSPACE,335.0
s,SPACE,348.0
SPACE,i,556.0
s,SPACE,292.0
SPACE,a,250.0
SPACE,t,997.0
t,e,356.0
e,s,300.0
t,SPACE,457.0
SPACE,t,642.0
o,SPACE,451.0
SPACE,s,448.0
s,e,424.0
e,SPACE,381.0
SPACE,i,804.0
SPACE,t,749.0
t,h,323.0
e,SPACE,288.0
s,SPACE,370.0
SPACE,t,1626.0
t,h,361.0
t,SPACE,954.0
SPACE,i,432.0
SPACE,t,1097.0
e,SPACE,388.0
BACKSPACE,BACKSPACE,299.0
BACKSPACE,BACKSPACE,277.0
e,SPACE,321.0
SPACE,a,860.0
t,e,389.0
e,SPACE,255.0
BACKSPACE,BACKSPACE,331.0
BACKSPACE,BACKSPACE,1180.0
r,e,349.0
e,SPACE,424.0
e,SPACE,300.0
SPACE,t,1110.0
o,SPACE,401.0
BACKSPACE,BACKSPACE,388.0
SPACE,t,916.0
t,h,324.0
e,r,421.0
r,e,318.0
e,SPACE,219.0
SPACE,a,989.0
r,e,410.0
e,SPACE,300.0
SPACE,t,796.0
t,e,430.0
BACKSPACE,BACKSPACE,323.0
o,SPACE,580.0
SPACE,s,1938.0
s,e,459.0
e,n,244.0
t,e,854.0
e,n,227.0
e,s,326.0
s,SPACE,245.0
SPACE,i,1405.0
n,SPACE,337.0
SPACE,t,731.0
BACKSPACE,BACKSPACE,302.0
s,SPACE,363.0
SPACE,s,573.0
t,h,361.0
s,SPACE,321.0
SPACE,i,615.0
s,SPACE,310.0
SPACE,a,225.0
SPACE,t,638.0
t,e,311.0
e,s,350.0
t,SPACE,417.0
SPACE,t,932.0
o,SPACE,476.0
SPACE,s,468.0
s,e,419.0
e,SPACE,369.0
SPACE,i,730.0
SPACE,t,695.0
t,h,324.0
BACKSPACE,BACKSPACE,309.0
e,SPACE,271.0
s,SPACE,315.0
SPACE,t,1368.0
t,h,354.0
t,SPACE,473.0
SPACE,i,660.0
SPACE,t,1200.0
e,SPACE,424.0
BACKSPACE,BACKSPACE,482.0
BACKSPACE,BACKSPACE,819.0
e,SPACE,348.0
SPACE,a,1185.0
r,e,355.0
e,SPACE,271.0
e,SPACE,353.0
SPACE,t,1188.0
o,SPACE,426.0
BACKSPACE,BACKSPACE,326.0
SPACE,t,788.0
t,h,317.0
e,r,407.0
r,e,354.0
e,SPACE,295.0
SPACE,a,489.0
r,e,357.0
e,SPACE,439.0
SPACE,t,1036.0
o,SPACE,688.0
SPACE,s,751.0
s,e,412.0
e,n,279.0
t,e,487.0
e,n,266.0
s,e,385.0
BACKSPACE,BACKSPACE,339.0
e,s,310.0
s,SPACE,295.0
SPACE,i,1392.0
n,SPACE,322.0
SPACE,t,741.0
t,h,324.0
s,SPACE,328.0
SPACE,s,365.0
BACKSPACE,BACKSPACE,335.0
t,h,382.0
s,SPACE,331.0
BACKSPACE,BACKSPACE,307.0
BACKSPACE,BACKSPACE,293.0
BACKSPACE,BACKSPACE,239.0
s,SPACE,428.0
SPACE,i,557.0
s,SPACE,475.0
SPACE,a,357.0
SPACE,t,1477.0
t,e,337.0
e,s,313.0
t,SPACE,443.0
SPACE,t,1289.0
o,SPACE,481.0
SPACE,s,441.0
s,e,377.0
e,SPACE,334.0
SPACE,i,805.0
SPACE,t,684.0
e,SPACE,260.0
BACKSPACE,BACKSPACE,305.0
s,SPACE,258.0
SPACE,t,764.0
t,h,346.0
t,SPACE,477.0
SPACE,i,663.0
SPACE,t,1157.0
e,SPACE,487.0
BACKSPACE,BACKSPACE,292.0
BACKSPACE,BACKSPACE,368.0
e,SPACE,300.0
SPACE,a,1168.0
r,e,361.0
e,SPACE,288.0
e,SPACE,381.0
SPACE,t,1157.0
o,SPACE,422.0
BACKSPACE,BACKSPACE,357.0
BACKSPACE,BACKSPACE,350.0
SPACE,t,691.0
t,h,348.0
e,r,427.0
r,e,356.0
e,SPACE,257.0
SPACE,a,548.0
r,e,457.0
e,SPACE,298.0
SPACE,t,1252.0
o,SPACE,618.0
SPACE,s,832.0
s,e,411.0
e,n,248.0
t,e,878.0
e,n,257.0
e,s,334.0
s,SPACE,325.0
SPACE,i,1271.0
n,SPACE,360.0
SPACE,t,747.0
t,h,308.0
s,SPACE,347.0
SPACE,s,599.0
BACKSPACE,BACKSPACE,336.0
BACKSPACE,BACKSPACE,340.0
t,h,341.0
s,SPACE,414.0
SPACE,i,485.0
s,SPACE,323.0
SPACE,a,240.0
SPACE,t,933.0
t,e,346.0
e,s,312.0
t,SPACE,444.0
SPACE,t,635.0
o,SPACE,600.0
SPACE,s,517.0
s,e,364.0
e,SPACE,417.0
SPACE,i,649.0
SPACE,t,694.0
t,h,306.0
e,SPACE,332.0
s,SPACE,316.0
SPACE,t,1196.0
t,h,344.0
t,SPACE,442.0
SPACE,i,481.0
SPACE,t,1419.0
BACKSPACE,BACKSPACE,314.0
e,SPACE,361.0
SPACE,a,948.0
r,e,371.0
e,SPACE,268.0
e,SPACE,264.0
SPACE,t,781.0
o,SPACE,464.0
BACKSPACE,BACKSPACE,386.0
SPACE,t,740.0
t,h,345.0
e,r,384.0
r,e,346.0
e,SPACE,311.0
SPACE,a,460.0
r,e,490.0
e,SPACE,334.0
SPACE,t,1191.0
o,SPACE,669.0
SPACE,s,679.0
s,e,392.0
e,n,250.0
t,e,927.0
e,n,276.0
e,s,377.0
s,SPACE,343.0
SPACE,i,1216.0
n,SPACE,374.0
SPACE,t,726.0
t,h,346.0
s,SPACE,348.0
SPACE,s,536.0
BACKSPACE,BACKSPACE,350.0
BACKSPACE,BACKSPACE,296.0
t,h,349.0
s,SPACE,374.0
SPACE,i,513.0
s,SPACE,310.0
SPACE,a,302.0
SPACE,t,1196.0
t,e,378.0
e,s,329.0
t,SPACE,429.0
SPACE,t,1381.0
o,SPACE,457.0
SPACE,s,402.0
s,e,412.0
e,SPACE,328.0
SPACE,i,766.0
SPACE,t,736.0
t,h,343.0
e,SPACE,275.0
s,SPACE,367.0
SPACE,t,1197.0
t,h,338.0
t,SPACE,455.0
SPACE,i,560.0
SPACE,t,1004.0
e,SPACE,521.0
BACKSPACE,BACKSPACE,318.0
BACKSPACE,BACKSPACE,307.0
e,SPACE,273.0
SPACE,a,860.0
r,e,376.0
e,SPACE,288.0
e,SPACE,302.0
SPACE,t,1090.0
o,SPACE,429.0
BACKSPACE,BACKSPACE,340.0
SPACE,t,565.0
t,h,347.0
e,r,408.0
r,e,332.0
e,SPACE,319.0
SPACE,a,382.0
r,e,408.0
e,SPACE,471.0
SPACE,t,1002.0
o,SPACE,596.0
SPACE,s,670.0
s,e,382.0
e,n,239.0
t,e,387.0
e,n,222.0
e,s,332.0
s,SPACE,296.0
SPACE,i,934.0
n,SPACE,355.0
SPACE,t,467.0
t,h,334.0
s,SPACE,383.0
SPACE,s,431.0
BACKSPACE,BACKSPACE,334.0
t,h,335.0
s,SPACE,360.0
SPACE,i,534.0
s,SPACE,302.0
SPACE,a,249.0
SPACE,t,651.0
t,e,311.0
e,s,324.0
t,SPACE,421.0
SPACE,t,1129.0
o,SPACE,488.0
SPACE,s,407.0
s,e,395.0
e,SPACE,464.0
SPACE,i,703.0
SPACE,t,703.0
t,h,309.0
e,SPACE,310.0
s,SPACE,383.0
SPACE,t,1164.0
t,h,372.0
t,SPACE,467.0
SPACE,i,517.0
SPACE,t,1033.0
e,SPACE,450.0
BACKSPACE,BACKSPACE,307.0
BACKSPACE,BACKSPACE,312.0
e,SPACE,306.0
t,e,357.0
e,SPACE,244.0
BACKSPACE,BACKSPACE,505.0
BACKSPACE,BACKSPACE,457.0
BACKSPACE,BACKSPACE,618.0
r,e,404.0
e,SPACE,263.0
e,SPACE,302.0
SPACE,t,1192.0
o,SPACE,432.0
BACKSPACE,BACKSPACE,335.0
SPACE,t,668.0
t,h,321.0
e,r,473.0
r,e,327.0
e,SPACE,306.0
SPACE,a,372.0
r,e,374.0
e,SPACE,546.0
SPACE,t,918.0
o,SPACE,548.0
SPACE,s,784.0
s,e,457.0
e,n,265.0
t,e,1004.0
e,n,259.0
e,s,345.0
s,SPACE,313.0
SPACE,i,1051.0
n,SPACE,359.0
SPACE,t,725.0
t,h,314.0
s,SPACE,350.0
SPACE,s,538.0
t,h,344.0
s,SPACE,1945.0
SPACE,i,427.0
s,SPACE,305.0
SPACE,a,237.0
SPACE,t,566.0
t,e,298.0
e,s,345.0
t,SPACE,412.0
SPACE,t,784.0
o,SPACE,587.0
SPACE,s,501.0
s,e,433.0
e,SPACE,374.0
SPACE,i,774.0
SPACE,t,713.0
t,h,314.0
e,SPACE,276.0
s,SPACE,962.0
SPACE,t,566.0
t,h,352.0
t,SPACE,441.0
SPACE,i,590.0
SPACE,t,936.0
BACKSPACE,BACKSPACE,417.0
e,SPACE,324.0
SPACE,a,901.0
r,e,360.0
e,SPACE,291.0
e,SPACE,271.0
SPACE,t,839.0
o,SPACE,485.0
SPACE,t,660.0
t,h,314.0
e,r,404.0
r,e,328.0
e,SPACE,387.0
SPACE,a,333.0
r,e,372.0
e,SPACE,643.0
SPACE,t,815.0
o,SPACE,505.0
SPACE,s,589.0
s,e,396.0
e,n,198.0
t,e,362.0
e,n,246.0
e,s,349.0
s,SPACE,261.0
SPACE,i,902.0
