key1,key2,time
t,h,233.0
s,SPACE,1369.0
SPACE,i,4954.0
s,SPACE,789.0
SPACE,a,379.0
SPACE,t,432.0
t,e,305.0
e,s,266.0
t,SPACE,501.0
SPACE,t,1032.0
o,SPACE,403.0
SPACE,s,475.0
s,e,386.0
e,SPACE,219.0
SPACE,i,1064.0
SPACE,t,242.0
t,h,218.0
e,SPACE,243.0
s,SPACE,1188.0
SPACE,t,604.0
t,h,298.0
t,SPACE,669.0
SPACE,i,444.0
SPACE,t,307.0
e,SPACE,202.0
SPACE,a,713.0
r,e,234.0
e,SPACE,243.0
e,SPACE,422.0
SPACE,t,886.0
o,SPACE,860.0
SPACE,t,5629.0
t,h,242.0
e,r,268.0
r,e,265.0
e,SPACE,236.0
SPACE,a,510.0
r,e,243.0
e,SPACE,186.0
SPACE,t,1437.0
o,SPACE,372.0
SPACE,s,395.0
s,e,356.0
e,n,404.0
t,e,386.0
e,n,355.0
e,s,282.0
s,SPACE,287.0
SPACE,i,1604.0
n,SPACE,316.0
SPACE,t,266.0
t,h,251.0
s,SPACE,283.0
SPACE,s,711.0
t,h,200.0
s,SPACE,229.0
SPACE,i,572.0
s,SPACE,196.0
SPACE,a,267.0
t,e,386.0
e,s,289.0
t,SPACE,1025.0
SPACE,t,565.0
o,SPACE,998.0
SPACE,s,378.0
s,e,282.0
e,SPACE,203.0
SPACE,i,434.0
SPACE,t,771.0
t,h,249.0
e,SPACE,194.0
s,SPACE,235.0
SPACE,t,694.0
t,h,281.0
t,SPACE,1123.0
SPACE,i,282.0
SPACE,t,572.0
e,SPACE,275.0
SPACE,a,1028.0
r,e,258.0
e,SPACE,212.0
e,SPACE,245.0
SPACE,t,1026.0
o,SPACE,269.0
SPACE,t,629.0
t,h,298.0
e,r,274.0
r,e,233.0
e,SPACE,188.0
SPACE,a,1400.0
r,e,74.0
e,SPACE,277.0
BACKSPACE,BACKSPACE,226.0
SPACE,t,444.0
o,SPACE,919.0
SPACE,s,450.0
s,e,322.0
BACKSPACE,BACKSPACE,250.0
t,e,411.0
e,n,355.0
e,s,274.0
s,SPACE,220.0
SPACE,i,832.0
n,SPACE,316.0
SPACE,t,1270.0
t,h,723.0
s,SPACE,285.0
SPACE,s,435.0
t,h,241.0
s,SPACE,235.0
SPACE,i,629.0
s,SPACE,202.0
SPACE,a,257.0
SPACE,t,702.0
t,e,387.0
e,s,267.0
t,SPACE,203.0
SPACE,t,314.0
o,SPACE,364.0
SPACE,s,1178.0
s,e,258.0
e,SPACE,204.0
SPACE,i,434.0
SPACE,t,717.0
t,h,241.0
e,SPACE,210.0
s,SPACE,252.0
SPACE,t,1069.0
t,h,314.0
SPACE,i,459.0
BACKSPACE,BACKSPACE,226.0
e,SPACE,244.0
SPACE,a,800.0
r,e,282.0
e,SPACE,244.0
e,SPACE,270.0
SPACE,t,822.0
o,SPACE,776.0
SPACE,t,1036.0
t,h,281.0
e,r,266.0
r,e,274.0
e,SPACE,219.0
SPACE,a,679.0
r,e,291.0
e,SPACE,259.0
SPACE,t,673.0
o,SPACE,657.0
SPACE,s,402.0
s,e,298.0
e,n,307.0
t,e,379.0
e,n,346.0
e,s,258.0
s,SPACE,202.0
SPACE,i,886.0
n,SPACE,726.0
SPACE,t,637.0
t,h,274.0
s,SPACE,259.0
SPACE,s,387.0
t,h,210.0
s,SPACE,252.0
SPACE,s,225.0
s,SPACE,243.0
SPACE,a,314.0
SPACE,t,637.0
t,e,290.0
e,s,282.0
t,SPACE,1104.0
SPACE,t,394.0
o,SPACE,454.0
SPACE,s,646.0
s,e,290.0
e,SPACE,212.0
SPACE,i,410.0
SPACE,t,219.0
t,h,267.0
e,SPACE,237.0
s,SPACE,962.0
SPACE,t,709.0
t,h,273.0
SPACE,i,411.0
SPACE,t,931.0
e,SPACE,212.0
SPACE,a,702.0
r,e,290.0
e,SPACE,226.0
e,SPACE,430.0
