key1,key2,time
t,h,207.0
s,SPACE,136.0
SPACE,i,464.0
s,SPACE,144.0
SPACE,a,337.0
SPACE,t,400.0
t,e,240.0
e,s,256.0
t,SPACE,281.0
SPACE,t,289.0
o,SPACE,378.0
SPACE,s,256.0
s,e,160.0
e,SPACE,200.0
SPACE,i,662.0
SPACE,t,143.0
t,h,96.0
e,SPACE,128.0
s,SPACE,88.0
BACKSPACE,BACKSPACE,1285.0
t,h,305.0
t,SPACE,473.0
SPACE,i,376.0
SPACE,t,716.0
e,SPACE,457.0
SPACE,a,876.0
r,e,117.0
e,SPACE,264.0
e,SPACE,105.0
SPACE,t,1305.0
o,SPACE,200.0
SPACE,t,716.0
t,h,112.0
e,r,88.0
r,e,64.0
e,SPACE,264.0
SPACE,a,673.0
r,e,112.0
e,SPACE,88.0
SPACE,t,604.0
o,SPACE,192.0
SPACE,s,94.0
s,e,143.0
e,n,321.0
t,e,111.0
e,n,239.0
e,s,143.0
s,SPACE,1047.0
SPACE,i,615.0
n,SPACE,6003.0
SPACE,t,344.0
t,h,136.0
s,SPACE,87.0
BACKSPACE,BACKSPACE,104.0
BACKSPACE,BACKSPACE,106.0
BACKSPACE,BACKSPACE,105.0
BACKSPACE,BACKSPACE,120.0
SPACE,s,583.0
t,h,264.0
s,SPACE,112.0
SPACE,i,594.0
s,SPACE,127.0
SPACE,a,117.0
t,e,136.0
BACKSPACE,BACKSPACE,120.0
BACKSPACE,BACKSPACE,152.0
t,e,89.0
e,s,152.0
t,SPACE,409.0
SPACE,t,730.0
o,SPACE,231.0
SPACE,s,108.0
s,e,167.0
e,SPACE,215.0
BACKSPACE,BACKSPACE,117.0
SPACE,i,344.0
SPACE,t,247.0
t,h,152.0
e,SPACE,120.0
s,SPACE,160.0
SPACE,t,416.0
t,h,160.0
t,SPACE,216.0
SPACE,i,279.0
SPACE,t,183.0
e,SPACE,176.0
SPACE,a,582.0
r,e,143.0
e,SPACE,143.0
SPACE,t,604.0
BACKSPACE,BACKSPACE,111.0
BACKSPACE,BACKSPACE,112.0
BACKSPACE,BACKSPACE,112.0
BACKSPACE,BACKSPACE,109.0
BACKSPACE,BACKSPACE,148.0
BACKSPACE,BACKSPACE,1014.0
BACKSPACE,BACKSPACE,608.0
BACKSPACE,BACKSPACE,843.0
BACKSPACE,BACKSPACE,176.0
BACKSPACE,BACKSPACE,247.0
e,SPACE,95.0
SPACE,t,875.0
o,SPACE,216.0
SPACE,t,425.0
t,h,129.0
e,r,200.0
r,e,56.0
e,SPACE,152.0
SPACE,a,383.0
r,e,105.0
o,SPACE,207.0
SPACE,s,71.0
s,e,128.0
e,n,105.0
t,e,106.0
e,n,199.0
e,s,143.0
BACKSPACE,BACKSPACE,144.0
BACKSPACE,BACKSPACE,120.0
BACKSPACE,BACKSPACE,106.0
BACKSPACE,BACKSPACE,112.0
BACKSPACE,BACKSPACE,111.0
BACKSPACE,BACKSPACE,120.0
BACKSPACE,BACKSPACE,105.0
BACKSPACE,BACKSPACE,118.0
BACKSPACE,BACKSPACE,118.0
BACKSPACE,BACKSPACE,111.0
BACKSPACE,BACKSPACE,112.0
BACKSPACE,BACKSPACE,107.0
SPACE,t,366.0
o,SPACE,240.0
SPACE,s,84.0
s,e,121.0
e,n,64.0
t,e,64.0
e,n,197.0
e,s,150.0
s,SPACE,104.0
SPACE,i,1122.0
n,SPACE,160.0
SPACE,t,279.0
s,SPACE,118.0
BACKSPACE,BACKSPACE,126.0
BACKSPACE,BACKSPACE,136.0
BACKSPACE,BACKSPACE,118.0
BACKSPACE,BACKSPACE,134.0
BACKSPACE,BACKSPACE,127.0
BACKSPACE,BACKSPACE,151.0
BACKSPACE,BACKSPACE,215.0
BACKSPACE,BACKSPACE,158.0
BACKSPACE,BACKSPACE,750.0
s,SPACE,106.0
SPACE,s,432.0
t,h,224.0
s,SPACE,64.0
SPACE,i,1044.0
s,SPACE,108.0
SPACE,a,253.0
SPACE,t,463.0
t,e,87.0
e,s,143.0
t,SPACE,224.0
SPACE,t,518.0
o,SPACE,215.0
SPACE,s,85.0
s,e,175.0
e,SPACE,224.0
SPACE,i,842.0
SPACE,t,230.0
t,h,127.0
e,SPACE,144.0
s,SPACE,127.0
SPACE,t,1215.0
t,h,111.0
t,SPACE,198.0
SPACE,i,220.0
SPACE,t,246.0
e,SPACE,119.0
SPACE,a,704.0
r,e,87.0
e,SPACE,107.0
e,SPACE,240.0
SPACE,t,1012.0
o,SPACE,208.0
e,SPACE,95.0
BACKSPACE,BACKSPACE,409.0
t,h,111.0
e,r,152.0
r,e,134.0
e,SPACE,148.0
SPACE,a,518.0
r,e,135.0
e,SPACE,54.0
SPACE,t,165.0
o,SPACE,262.0
SPACE,s,672.0
s,e,143.0
e,n,183.0
t,e,200.0
e,n,96.0
e,s,128.0
s,SPACE,168.0
SPACE,i,719.0
n,SPACE,144.0
SPACE,t,149.0
t,h,47.0
s,SPACE,95.0
SPACE,s,117.0
t,h,151.0
s,SPACE,119.0
SPACE,i,415.0
SPACE,a,503.0
SPACE,t,262.0
t,e,72.0
e,s,144.0
t,SPACE,480.0
SPACE,t,472.0
o,SPACE,224.0
SPACE,s,191.0
s,e,152.0
SPACE,t,165.0
t,h,31.0
BACKSPACE,BACKSPACE,111.0
BACKSPACE,BACKSPACE,102.0
BACKSPACE,BACKSPACE,119.0
BACKSPACE,BACKSPACE,167.0
SPACE,i,763.0
SPACE,t,521.0
t,h,136.0
e,SPACE,255.0
BACKSPACE,BACKSPACE,168.0
s,SPACE,109.0
SPACE,t,519.0
t,h,135.0
t,SPACE,248.0
SPACE,i,327.0
SPACE,t,140.0
e,SPACE,56.0
SPACE,a,809.0
r,e,136.0
e,SPACE,96.0
e,SPACE,128.0
SPACE,t,704.0
o,SPACE,199.0
t,h,144.0
e,r,136.0
r,e,120.0
e,SPACE,111.0
SPACE,a,302.0
r,e,127.0
e,SPACE,107.0
SPACE,t,1261.0
t,e,182.0
BACKSPACE,BACKSPACE,126.0
o,SPACE,280.0
SPACE,s,383.0
s,e,151.0
e,n,94.0
t,e,94.0
e,n,248.0
e,s,168.0
s,SPACE,135.0
SPACE,i,753.0
n,SPACE,136.0
SPACE,t,280.0
t,h,135.0
s,SPACE,106.0
SPACE,s,617.0
BACKSPACE,BACKSPACE,135.0
t,h,184.0
s,SPACE,79.0
SPACE,i,707.0
s,SPACE,88.0
SPACE,a,198.0
SPACE,t,662.0
t,e,208.0
e,s,177.0
t,SPACE,192.0
SPACE,t,572.0
o,SPACE,201.0
SPACE,s,104.0
s,e,176.0
e,SPACE,192.0
SPACE,i,571.0
SPACE,t,231.0
t,h,135.0
e,SPACE,119.0
s,SPACE,150.0
SPACE,t,422.0
t,h,135.0
t,SPACE,207.0
SPACE,i,229.0
SPACE,t,117.0
e,SPACE,80.0
SPACE,a,627.0
r,e,120.0
e,SPACE,105.0
e,SPACE,32.0
SPACE,t,572.0
o,SPACE,199.0
SPACE,t,483.0
t,h,126.0
e,r,87.0
r,e,79.0
e,SPACE,109.0
SPACE,a,278.0
r,e,118.0
e,SPACE,47.0
SPACE,t,430.0
o,SPACE,200.0
SPACE,s,68.0
s,e,121.0
e,n,521.0
t,e,87.0
e,n,127.0
e,s,176.0
s,SPACE,199.0
SPACE,i,493.0
n,SPACE,136.0
SPACE,t,75.0
t,h,72.0
s,SPACE,56.0
SPACE,s,197.0
t,h,106.0
s,SPACE,39.0
SPACE,i,464.0
s,SPACE,62.0
SPACE,a,103.0
SPACE,t,639.0
t,e,55.0
e,s,128.0
t,SPACE,223.0
SPACE,t,302.0
o,SPACE,185.0
SPACE,s,46.0
s,e,144.0
e,SPACE,330.0
SPACE,i,595.0
SPACE,t,205.0
t,h,119.0
e,SPACE,62.0
s,SPACE,88.0
SPACE,t,583.0
t,h,88.0
t,SPACE,207.0
SPACE,i,447.0
BACKSPACE,BACKSPACE,111.0
SPACE,t,352.0
e,SPACE,72.0
BACKSPACE,BACKSPACE,94.0
BACKSPACE,BACKSPACE,96.0
e,SPACE,87.0
SPACE,a,125.0
r,e,108.0
e,SPACE,118.0
e,SPACE,119.0
SPACE,t,740.0
o,SPACE,192.0
SPACE,t,280.0
t,h,112.0
e,r,111.0
r,e,87.0
e,SPACE,107.0
SPACE,a,438.0
r,e,136.0
e,SPACE,55.0
SPACE,t,158.0
o,SPACE,481.0
SPACE,s,683.0
s,e,127.0
e,n,62.0
t,e,87.0
e,n,160.0
e,s,151.0
s,SPACE,184.0
SPACE,i,965.0
n,SPACE,142.0
SPACE,t,143.0
t,h,64.0
s,SPACE,64.0
SPACE,s,376.0
t,h,127.0
s,SPACE,54.0
SPACE,i,479.0
s,SPACE,55.0
e,SPACE,45.0
BACKSPACE,BACKSPACE,135.0
BACKSPACE,BACKSPACE,108.0
BACKSPACE,BACKSPACE,111.0
BACKSPACE,BACKSPACE,127.0
BACKSPACE,BACKSPACE,135.0
BACKSPACE,BACKSPACE,289.0
t,e,95.0
e,s,128.0
t,SPACE,281.0
SPACE,t,278.0
