key,keyhold
t,94.0
h,234.0
BACKSPACE,124.0
i,109.0
s,156.0
SPACE,125.0
i,109.0
s,94.0
SPACE,93.0
s,78.0
SPACE,94.0
BACKSPACE,94.0
BACKSPACE,78.0
BACKSPACE,62.0
SPACE,78.0
a,125.0
SPACE,78.0
t,109.0
e,93.0
s,124.0
t,140.0
SPACE,78.0
t,109.0
o,109.0
SPACE,94.0
s,93.0
e,109.0
e,156.0
SPACE,93.0
i,110.0
SPACE,63.0
t,110.0
h,141.0
e,78.0
SPACE,109.0
o,141.0
r,109.0
s,140.0
SPACE,141.0
t,109.0
h,140.0
a,93.0
t,94.0
SPACE,125.0
i,156.0
SPACE,78.0
t,125.0
e,110.0
SPACE,124.0
a,125.0
r,218.0
e,62.0
SPACE,78.0
n,93.0
i,141.0
e,141.0
SPACE,109.0
t,109.0
o,124.0
SPACE,109.0
e,78.0
SPACE,94.0
BACKSPACE,140.0
SPACE,109.0
t,78.0
h,110.0
e,124.0
r,110.0
e,109.0
SPACE,124.0
a,109.0
r,312.0
e,218.0
SPACE,109.0
t,125.0
o,140.0
SPACE,187.0
s,125.0
e,109.0
n,78.0
t,93.0
e,63.0
n,78.0
e,93.0
s,109.0
SPACE,109.0
i,140.0
n,125.0
SPACE,109.0
t,110.0
h,125.0
i,156.0
s,156.0
SPACE,125.0
a,156.0
t,110.0
a,94.0
SPACE,109.0
s,140.0
a,140.0
l,156.0
e,140.0
t,234.0
h,281.0
i,281.0
s,140.0
SPACE,141.0
i,141.0
s,140.0
SPACE,125.0
a,203.0
SPACE,94.0
t,125.0
e,78.0
s,140.0
t,125.0
SPACE,109.0
t,125.0
o,109.0
SPACE,110.0
s,156.0
e,94.0
e,109.0
SPACE,125.0
i,172.0
SPACE,110.0
t,94.0
h,141.0
e,94.0
SPACE,125.0
o,140.0
r,94.0
s,62.0
SPACE,125.0
t,78.0
h,125.0
a,140.0
t,110.0
SPACE,140.0
i,156.0
SPACE,62.0
t,203.0
e,94.0
SPACE,125.0
