key,keyhold
t,218.0
h,203.0
i,343.0
s,250.0
SPACE,125.0
i,202.0
s,141.0
SPACE,78.0
a,249.0
SPACE,312.0
t,124.0
e,249.0
s,203.0
t,124.0
SPACE,78.0
t,125.0
o,172.0
SPACE,250.0
s,188.0
e,125.0
e,62.0
SPACE,109.0
i,218.0
SPACE,63.0
t,109.0
h,110.0
SPACE,47.0
BACKSPACE,78.0
BACKSPACE,78.0
e,93.0
SPACE,62.0
o,250.0
r,125.0
s,156.0
SPACE,62.0
t,62.0
h,109.0
a,188.0
t,172.0
SPACE,125.0
i,62.0
SPACE,110.0
t,47.0
e,187.0
SPACE,140.0
a,125.0
r,234.0
e,172.0
SPACE,172.0
n,171.0
i,188.0
e,109.0
SPACE,94.0
t,63.0
o,187.0
SPACE,328.0
e,63.0
SPACE,62.0
BACKSPACE,62.0
BACKSPACE,110.0
BACKSPACE,93.0
e,94.0
SPACE,109.0
t,125.0
h,172.0
e,172.0
r,109.0
e,109.0
SPACE,63.0
a,188.0
r,218.0
e,297.0
SPACE,125.0
t,62.0
o,62.0
SPACE,46.0
s,63.0
e,47.0
n,63.0
t,172.0
e,141.0
n,109.0
e,156.0
s,124.0
SPACE,63.0
i,109.0
n,172.0
SPACE,109.0
t,125.0
h,327.0
i,281.0
s,219.0
SPACE,63.0
a,125.0
t,171.0
a,125.0
SPACE,125.0
s,124.0
a,109.0
l,125.0
e,125.0
t,249.0
h,515.0
i,421.0
s,421.0
SPACE,234.0
i,359.0
s,234.0
SPACE,62.0
a,62.0
SPACE,109.0
t,234.0
e,187.0
s,172.0
t,109.0
SPACE,62.0
t,62.0
o,62.0
SPACE,203.0
s,156.0
e,47.0
e,62.0
SPACE,125.0
i,171.0
SPACE,47.0
BACKSPACE,47.0
t,110.0
h,171.0
e,125.0
SPACE,62.0
o,62.0
r,47.0
s,156.0
SPACE,125.0
t,125.0
h,172.0
a,234.0
t,172.0
SPACE,109.0
i,63.0
SPACE,62.0
t,63.0
e,62.0
SPACE,63.0
a,250.0
r,608.0
e,187.0
SPACE,172.0
n,125.0
i,124.0
e,265.0
SPACE,63.0
t,47.0
o,156.0
SPACE,171.0
e,171.0
SPACE,47.0
BACKSPACE,63.0
BACKSPACE,63.0
BACKSPACE,47.0
BACKSPACE,63.0
e,78.0
SPACE,47.0
t,62.0
h,62.0
e,297.0
r,327.0
e,125.0
SPACE,47.0
a,312.0
r,296.0
e,265.0
SPACE,234.0
t,125.0
o,203.0
SPACE,171.0
s,171.0
e,125.0
n,63.0
t,110.0
e,109.0
n,78.0
e,171.0
s,109.0
SPACE,63.0
i,156.0
n,109.0
SPACE,110.0
t,109.0
h,172.0
i,234.0
s,124.0
SPACE,47.0
a,109.0
t,188.0
a,109.0
SPACE,62.0
s,78.0
a,343.0
l,437.0
e,281.0
t,312.0
h,452.0
i,359.0
s,281.0
SPACE,343.0
i,375.0
s,249.0
SPACE,125.0
a,109.0
SPACE,109.0
t,125.0
e,234.0
s,172.0
t,172.0
SPACE,47.0
t,141.0
o,141.0
SPACE,63.0
s,156.0
e,171.0
e,46.0
SPACE,171.0
i,187.0
SPACE,63.0
t,109.0
h,172.0
e,172.0
SPACE,125.0
o,187.0
r,141.0
s,171.0
SPACE,140.0
t,109.0
h,250.0
a,172.0
t,281.0
SPACE,110.0
i,62.0
SPACE,125.0
t,187.0
e,375.0
SPACE,156.0
a,140.0
r,234.0
e,203.0
SPACE,156.0
n,141.0
i,125.0
BACKSPACE,63.0
BACKSPACE,63.0
BACKSPACE,62.0
BACKSPACE,63.0
n,171.0
i,172.0
e,172.0
SPACE,125.0
t,125.0
o,125.0
SPACE,110.0
e,62.0
SPACE,62.0
t,187.0
h,250.0
e,187.0
r,141.0
e,172.0
SPACE,109.0
a,250.0
r,187.0
e,125.0
SPACE,47.0
t,125.0
o,218.0
SPACE,187.0
s,171.0
e,187.0
n,250.0
t,312.0
e,125.0
n,62.0
e,62.0
BACKSPACE,46.0
e,203.0
s,187.0
SPACE,46.0
i,110.0
n,203.0
SPACE,62.0
t,125.0
h,249.0
i,172.0
s,171.0
SPACE,78.0
a,63.0
t,249.0
a,46.0
SPACE,78.0
s,109.0
a,203.0
l,140.0
e,125.0
t,140.0
h,312.0
i,437.0
s,234.0
SPACE,234.0
i,343.0
s,109.0
SPACE,62.0
a,171.0
SPACE,109.0
t,187.0
e,250.0
s,265.0
t,109.0
SPACE,62.0
t,125.0
o,172.0
SPACE,172.0
s,172.0
e,109.0
e,125.0
SPACE,109.0
i,172.0
SPACE,47.0
t,63.0
h,187.0
e,202.0
SPACE,125.0
o,62.0
r,62.0
s,125.0
SPACE,405.0
t,515.0
h,172.0
a,171.0
t,187.0
i,109.0
BACKSPACE,93.0
SPACE,62.0
i,202.0
SPACE,63.0
t,172.0
SPACE,94.0
a,109.0
r,202.0
e,281.0
SPACE,109.0
BACKSPACE,63.0
BACKSPACE,62.0
BACKSPACE,47.0
BACKSPACE,109.0
BACKSPACE,62.0
BACKSPACE,46.0
e,63.0
SPACE,63.0
a,109.0
r,187.0
e,171.0
SPACE,125.0
i,78.0
BACKSPACE,62.0
BACKSPACE,62.0
BACKSPACE,47.0
n,124.0
i,109.0
e,125.0
SPACE,47.0
t,172.0
o,171.0
SPACE,110.0
e,156.0
SPACE,63.0
t,47.0
h,110.0
e,109.0
r,110.0
e,218.0
SPACE,62.0
a,172.0
r,171.0
e,187.0
SPACE,109.0
t,187.0
o,109.0
SPACE,109.0
s,109.0
e,109.0
n,172.0
t,188.0
e,109.0
n,63.0
e,484.0
s,328.0
SPACE,125.0
i,125.0
n,172.0
SPACE,124.0
t,125.0
h,327.0
i,297.0
s,125.0
SPACE,63.0
a,63.0
