key1,key2,time
t,h,312.0
s,SPACE,296.0
SPACE,i,249.0
s,SPACE,218.0
SPACE,a,250.0
SPACE,t,297.0
t,e,421.0
e,s,312.0
t,SPACE,250.0
SPACE,t,234.0
o,SPACE,234.0
SPACE,s,343.0
s,e,359.0
e,SPACE,250.0
SPACE,i,281.0
SPACE,t,203.0
t,h,188.0
e,SPACE,203.0
s,SPACE,328.0
SPACE,t,234.0
t,h,203.0
t,SPACE,234.0
SPACE,i,500.0
SPACE,t,266.0
e,SPACE,234.0
SPACE,a,390.0
r,e,296.0
e,SPACE,234.0
BACKSPACE,BACKSPACE,437.0
e,SPACE,390.0
SPACE,t,343.0
o,SPACE,140.0
SPACE,t,344.0
t,h,234.0
e,r,265.0
r,e,297.0
e,SPACE,281.0
SPACE,a,265.0
r,e,249.0
e,SPACE,218.0
SPACE,t,265.0
o,SPACE,515.0
SPACE,s,312.0
s,e,297.0
e,n,296.0
t,e,343.0
e,n,218.0
e,s,265.0
s,SPACE,344.0
SPACE,i,375.0
n,SPACE,250.0
SPACE,t,266.0
t,h,234.0
s,SPACE,219.0
SPACE,s,390.0
t,h,250.0
s,SPACE,203.0
SPACE,i,265.0
s,SPACE,187.0
SPACE,a,250.0
SPACE,t,280.0
t,e,343.0
e,s,312.0
t,SPACE,328.0
SPACE,t,281.0
o,SPACE,281.0
SPACE,s,281.0
s,e,219.0
e,SPACE,203.0
SPACE,i,234.0
SPACE,t,234.0
t,h,156.0
e,SPACE,187.0
s,SPACE,265.0
SPACE,t,218.0
t,h,171.0
t,SPACE,265.0
SPACE,i,405.0
SPACE,t,312.0
e,SPACE,328.0
SPACE,a,297.0
r,e,281.0
e,SPACE,312.0
e,SPACE,655.0
SPACE,t,296.0
o,SPACE,234.0
SPACE,t,577.0
BACKSPACE,BACKSPACE,219.0
BACKSPACE,BACKSPACE,219.0
SPACE,t,343.0
t,h,250.0
e,r,296.0
r,e,297.0
e,SPACE,249.0
SPACE,a,344.0
r,e,312.0
e,SPACE,250.0
SPACE,t,296.0
o,SPACE,234.0
SPACE,s,374.0
s,e,281.0
e,n,234.0
t,e,390.0
e,n,265.0
e,s,265.0
s,SPACE,296.0
SPACE,i,359.0
n,SPACE,219.0
SPACE,t,250.0
t,h,202.0
s,SPACE,250.0
SPACE,s,343.0
t,h,250.0
s,SPACE,219.0
SPACE,i,281.0
s,SPACE,203.0
SPACE,a,249.0
SPACE,t,280.0
t,e,421.0
e,s,343.0
t,SPACE,608.0
SPACE,t,312.0
o,SPACE,234.0
SPACE,s,250.0
s,e,265.0
e,SPACE,249.0
SPACE,i,234.0
SPACE,t,218.0
t,h,203.0
e,SPACE,188.0
s,SPACE,312.0
SPACE,t,234.0
t,h,218.0
t,SPACE,266.0
SPACE,i,296.0
SPACE,t,249.0
e,SPACE,249.0
SPACE,a,281.0
r,e,265.0
e,SPACE,234.0
e,SPACE,296.0
SPACE,t,296.0
o,SPACE,203.0
SPACE,t,344.0
t,h,234.0
e,r,281.0
r,e,312.0
e,SPACE,265.0
SPACE,a,374.0
r,e,297.0
e,SPACE,265.0
SPACE,t,280.0
o,SPACE,218.0
SPACE,s,359.0
s,e,312.0
e,n,281.0
t,e,328.0
e,n,250.0
e,s,249.0
s,SPACE,297.0
SPACE,i,390.0
n,SPACE,234.0
SPACE,t,297.0
t,h,234.0
s,SPACE,281.0
SPACE,s,265.0
t,h,265.0
s,SPACE,219.0
SPACE,i,281.0
s,SPACE,250.0
SPACE,a,250.0
SPACE,t,265.0
t,e,359.0
e,s,328.0
t,SPACE,234.0
SPACE,t,297.0
o,SPACE,266.0
SPACE,s,343.0
s,e,343.0
e,SPACE,218.0
SPACE,i,249.0
SPACE,t,203.0
t,h,234.0
e,SPACE,203.0
s,SPACE,281.0
SPACE,t,234.0
t,h,234.0
t,SPACE,296.0
SPACE,i,344.0
SPACE,t,266.0
e,SPACE,234.0
SPACE,a,499.0
r,e,297.0
e,SPACE,265.0
e,SPACE,406.0
SPACE,t,266.0
o,SPACE,219.0
SPACE,t,375.0
t,h,249.0
e,r,297.0
r,e,312.0
e,SPACE,250.0
SPACE,a,297.0
r,e,265.0
e,SPACE,266.0
SPACE,t,234.0
o,SPACE,203.0
BACKSPACE,BACKSPACE,203.0
e,n,234.0
t,e,437.0
e,n,421.0
e,s,297.0
s,SPACE,296.0
SPACE,i,499.0
n,SPACE,249.0
SPACE,t,250.0
t,h,250.0
s,SPACE,265.0
SPACE,s,624.0
t,h,249.0
s,SPACE,312.0
SPACE,i,359.0
s,SPACE,234.0
SPACE,a,265.0
SPACE,t,312.0
t,e,406.0
e,s,297.0
t,SPACE,234.0
SPACE,t,312.0
o,SPACE,249.0
SPACE,s,297.0
s,e,250.0
e,SPACE,234.0
SPACE,i,266.0
SPACE,t,234.0
t,h,156.0
e,SPACE,172.0
s,SPACE,312.0
SPACE,t,203.0
t,h,218.0
t,SPACE,281.0
SPACE,i,312.0
SPACE,t,437.0
e,SPACE,468.0
SPACE,a,328.0
r,e,265.0
e,SPACE,234.0
e,SPACE,249.0
SPACE,t,281.0
o,SPACE,203.0
SPACE,t,375.0
t,h,203.0
e,r,297.0
r,e,281.0
e,SPACE,219.0
SPACE,a,328.0
r,e,250.0
e,SPACE,171.0
SPACE,t,280.0
o,SPACE,250.0
SPACE,s,421.0
s,e,296.0
e,n,265.0
t,e,296.0
e,n,218.0
e,s,296.0
s,SPACE,265.0
SPACE,i,312.0
n,SPACE,249.0
SPACE,t,234.0
t,h,234.0
s,SPACE,296.0
SPACE,s,343.0
t,h,234.0
s,SPACE,265.0
SPACE,i,296.0
s,SPACE,234.0
SPACE,a,266.0
SPACE,t,250.0
t,e,327.0
e,s,265.0
t,SPACE,249.0
SPACE,t,202.0
o,SPACE,265.0
SPACE,s,265.0
s,e,265.0
e,SPACE,250.0
SPACE,i,281.0
SPACE,t,250.0
t,h,203.0
e,SPACE,171.0
s,SPACE,234.0
SPACE,t,203.0
t,h,187.0
t,SPACE,250.0
SPACE,i,281.0
SPACE,t,266.0
e,SPACE,219.0
SPACE,a,297.0
r,e,281.0
e,SPACE,234.0
e,n,265.0
n,SPACE,218.0
SPACE,t,234.0
o,SPACE,250.0
BACKSPACE,BACKSPACE,250.0
BACKSPACE,BACKSPACE,234.0
BACKSPACE,BACKSPACE,249.0
BACKSPACE,BACKSPACE,265.0
SPACE,t,265.0
o,SPACE,234.0
SPACE,t,374.0
t,h,655.0
e,r,312.0
r,e,280.0
e,SPACE,265.0
SPACE,a,296.0
r,e,234.0
e,SPACE,187.0
SPACE,t,358.0
o,SPACE,265.0
SPACE,s,437.0
s,e,405.0
e,n,203.0
t,e,359.0
e,n,265.0
e,s,250.0
s,SPACE,265.0
SPACE,i,296.0
n,SPACE,250.0
SPACE,t,218.0
t,h,219.0
s,SPACE,281.0
SPACE,s,343.0
t,h,266.0
s,SPACE,266.0
SPACE,i,312.0
s,SPACE,249.0
SPACE,a,234.0
SPACE,t,265.0
t,e,390.0
e,s,281.0
t,SPACE,281.0
SPACE,t,312.0
o,SPACE,281.0
SPACE,s,281.0
s,e,297.0
e,SPACE,234.0
SPACE,i,250.0
SPACE,t,203.0
t,h,203.0
e,SPACE,203.0
s,SPACE,281.0
SPACE,t,203.0
t,h,234.0
t,SPACE,249.0
SPACE,i,265.0
SPACE,t,312.0
e,SPACE,546.0
SPACE,a,343.0
r,e,328.0
e,SPACE,266.0
e,SPACE,234.0
SPACE,t,280.0
o,SPACE,234.0
SPACE,t,375.0
t,h,234.0
e,r,312.0
r,e,312.0
e,SPACE,296.0
SPACE,a,327.0
r,e,281.0
e,SPACE,296.0
