key,keyhold
t,100.0
h,73.0
i,62.0
s,74.0
SPACE,97.0
i,48.0
s,94.0
SPACE,85.0
a,101.0
SPACE,73.0
t,49.0
e,38.0
s,48.0
t,73.0
SPACE,74.0
t,71.0
i,95.0
SPACE,84.0
s,84.0
e,72.0
e,56.0
SPACE,79.0
BACKSPACE,95.0
BACKSPACE,106.0
BACKSPACE,104.0
BACKSPACE,105.0
BACKSPACE,95.0
BACKSPACE,35.0
o,49.0
SPACE,108.0
s,96.0
e,48.0
e,70.0
SPACE,86.0
i,72.0
SPACE,74.0
t,71.0
h,70.0
e,95.0
SPACE,76.0
o,71.0
r,48.0
s,65.0
SPACE,61.0
t,60.0
h,79.0
a,66.0
t,70.0
SPACE,61.0
i,73.0
SPACE,63.0
t,73.0
o,74.0
r,61.0
SPACE,80.0
BACKSPACE,97.0
BACKSPACE,107.0
BACKSPACE,97.0
e,74.0
SPACE,99.0
a,85.0
r,38.0
e,82.0
SPACE,75.0
n,65.0
i,71.0
e,62.0
SPACE,74.0
t,74.0
o,73.0
SPACE,72.0
e,83.0
SPACE,84.0
t,72.0
h,72.0
e,70.0
r,73.0
e,72.0
SPACE,82.0
a,64.0
r,72.0
e,45.0
SPACE,86.0
t,84.0
i,64.0
SPACE,60.0
BACKSPACE,71.0
BACKSPACE,60.0
o,36.0
SPACE,83.0
s,71.0
e,69.0
n,107.0
t,71.0
e,35.0
n,84.0
e,73.0
s,110.0
SPACE,80.0
i,72.0
n,37.0
SPACE,99.0
t,59.0
h,57.0
i,58.0
s,97.0
SPACE,73.0
a,74.0
t,58.0
a,84.0
SPACE,62.0
s,85.0
a,90.0
l,4.0
l,107.0
e,66.0
BACKSPACE,83.0
BACKSPACE,121.0
BACKSPACE,107.0
l,61.0
e,84.0
t,38.0
h,73.0
i,87.0
s,110.0
SPACE,58.0
s,72.0
SPACE,32.0
BACKSPACE,73.0
BACKSPACE,133.0
BACKSPACE,98.0
BACKSPACE,108.0
BACKSPACE,84.0
BACKSPACE,57.0
i,60.0
s,107.0
SPACE,73.0
i,71.0
s,107.0
SPACE,39.0
a,83.0
SPACE,46.0
t,48.0
e,107.0
s,49.0
t,64.0
SPACE,25.0
t,84.0
i,72.0
SPACE,85.0
s,108.0
BACKSPACE,59.0
BACKSPACE,78.0
BACKSPACE,116.0
o,71.0
SPACE,61.0
s,94.0
e,95.0
e,95.0
SPACE,74.0
i,59.0
SPACE,86.0
t,70.0
h,85.0
e,108.0
SPACE,61.0
o,72.0
r,60.0
a,84.0
SPACE,95.0
BACKSPACE,74.0
BACKSPACE,84.0
s,73.0
SPACE,61.0
a,97.0
BACKSPACE,85.0
t,71.0
h,82.0
a,98.0
t,53.0
SPACE,73.0
i,37.0
SPACE,48.0
t,73.0
e,84.0
SPACE,87.0
a,108.0
r,66.0
e,61.0
BACKSPACE,83.0
SPACE,38.0
n,72.0
i,77.0
e,86.0
SPACE,98.0
o,62.0
SPACE,86.0
e,73.0
BACKSPACE,73.0
