key,keyhold
t,59.0
h,72.0
i,65.0
s,90.0
SPACE,66.0
i,72.0
s,97.0
SPACE,90.0
a,88.0
SPACE,90.0
t,82.0
e,84.0
s,117.0
t,73.0
SPACE,75.0
t,88.0
o,73.0
SPACE,75.0
s,96.0
e,97.0
e,89.0
SPACE,92.0
i,48.0
SPACE,90.0
t,88.0
h,121.0
r,91.0
SPACE,76.0
BACKSPACE,73.0
BACKSPACE,113.0
e,97.0
SPACE,99.0
o,97.0
r,90.0
s,80.0
SPACE,95.0
t,58.0
h,82.0
a,81.0
t,81.0
SPACE,74.0
i,80.0
SPACE,92.0
t,98.0
e,97.0
SPACE,82.0
a,114.0
r,72.0
e,96.0
SPACE,99.0
n,65.0
i,81.0
e,130.0
SPACE,50.0
t,64.0
o,65.0
SPACE,81.0
e,89.0
SPACE,90.0
t,73.0
h,97.0
e,80.0
r,98.0
e,88.0
SPACE,115.0
a,89.0
r,73.0
e,97.0
SPACE,67.0
t,65.0
o,80.0
SPACE,89.0
s,106.0
e,106.0
n,90.0
t,106.0
e,89.0
n,94.0
e,81.0
s,72.0
SPACE,100.0
i,65.0
n,34.0
SPACE,110.0
t,90.0
h,55.0
i,89.0
s,129.0
SPACE,94.0
a,80.0
t,88.0
a,96.0
SPACE,122.0
s,89.0
a,88.0
l,90.0
e,81.0
t,89.0
h,89.0
i,57.0
s,97.0
n,49.0
i,65.0
s,97.0
BACKSPACE,64.0
BACKSPACE,89.0
BACKSPACE,97.0
SPACE,69.0
i,73.0
s,89.0
SPACE,82.0
a,89.0
SPACE,99.0
t,90.0
e,73.0
s,88.0
t,97.0
SPACE,91.0
t,72.0
o,81.0
SPACE,98.0
s,105.0
e,105.0
e,96.0
SPACE,114.0
i,105.0
SPACE,106.0
t,97.0
h,97.0
r,129.0
SPACE,116.0
BACKSPACE,88.0
BACKSPACE,72.0
e,105.0
SPACE,105.0
o,89.0
r,105.0
s,97.0
SPACE,138.0
t,81.0
h,72.0
a,113.0
t,65.0
SPACE,67.0
i,81.0
SPACE,99.0
t,97.0
e,122.0
SPACE,96.0
a,136.0
r,91.0
e,123.0
SPACE,103.0
n,97.0
i,104.0
e,112.0
SPACE,83.0
t,90.0
o,90.0
SPACE,92.0
e,114.0
SPACE,86.0
BACKSPACE,57.0
SPACE,48.0
t,98.0
h,74.0
e,104.0
r,120.0
e,113.0
SPACE,108.0
a,113.0
r,72.0
e,89.0
SPACE,115.0
t,81.0
o,73.0
SPACE,91.0
s,113.0
e,121.0
n,122.0
t,114.0
r,98.0
n,105.0
e,65.0
s,121.0
SPACE,107.0
BACKSPACE,97.0
BACKSPACE,81.0
BACKSPACE,81.0
BACKSPACE,89.0
BACKSPACE,89.0
BACKSPACE,73.0
e,50.0
n,80.0
e,73.0
s,113.0
SPACE,99.0
i,47.0
n,97.0
SPACE,114.0
t,96.0
h,89.0
e,105.0
SPACE,83.0
BACKSPACE,100.0
BACKSPACE,65.0
i,56.0
s,129.0
SPACE,99.0
a,97.0
t,65.0
a,114.0
SPACE,100.0
s,97.0
a,88.0
l,72.0
e,89.0
t,82.0
h,74.0
i,65.0
s,121.0
SPACE,85.0
i,73.0
s,105.0
SPACE,77.0
a,106.0
SPACE,99.0
s,56.0
BACKSPACE,77.0
t,65.0
e,65.0
s,97.0
t,89.0
SPACE,108.0
t,81.0
o,65.0
SPACE,108.0
s,114.0
e,98.0
e,105.0
SPACE,115.0
i,80.0
SPACE,108.0
t,80.0
h,64.0
r,105.0
SPACE,74.0
BACKSPACE,73.0
BACKSPACE,65.0
e,82.0
SPACE,43.0
o,98.0
r,89.0
s,57.0
SPACE,114.0
t,96.0
h,63.0
a,97.0
t,65.0
SPACE,59.0
i,57.0
SPACE,83.0
t,73.0
r,51.0
BACKSPACE,97.0
e,98.0
s,121.0
SPACE,60.0
a,145.0
BACKSPACE,89.0
BACKSPACE,68.0
BACKSPACE,65.0
SPACE,84.0
a,121.0
r,114.0
e,114.0
SPACE,97.0
n,81.0
i,64.0
e,89.0
SPACE,76.0
t,57.0
o,72.0
SPACE,91.0
e,97.0
SPACE,89.0
t,74.0
h,74.0
e,73.0
r,80.0
e,93.0
SPACE,90.0
a,129.0
r,104.0
e,96.0
SPACE,61.0
t,73.0
o,56.0
SPACE,92.0
s,98.0
e,122.0
n,113.0
t,82.0
e,106.0
n,80.0
e,64.0
s,88.0
SPACE,115.0
i,56.0
SPACE,114.0
BACKSPACE,97.0
BACKSPACE,89.0
n,49.0
SPACE,109.0
t,90.0
h,56.0
r,105.0
SPACE,98.0
BACKSPACE,97.0
BACKSPACE,105.0
i,56.0
s,105.0
SPACE,100.0
a,114.0
t,65.0
a,74.0
SPACE,92.0
s,72.0
a,73.0
l,58.0
e,106.0
t,49.0
h,40.0
i,58.0
s,98.0
SPACE,81.0
i,65.0
s,89.0
SPACE,91.0
a,113.0
SPACE,82.0
t,73.0
e,102.0
s,26.0
t,73.0
SPACE,97.0
t,81.0
o,72.0
SPACE,107.0
s,97.0
e,116.0
e,97.0
SPACE,106.0
i,65.0
SPACE,107.0
t,74.0
h,73.0
e,73.0
SPACE,59.0
o,88.0
r,73.0
s,106.0
SPACE,90.0
t,57.0
h,73.0
a,112.0
t,56.0
SPACE,53.0
i,72.0
SPACE,75.0
t,119.0
e,96.0
SPACE,75.0
a,81.0
r,74.0
e,105.0
SPACE,67.0
n,97.0
i,80.0
e,89.0
SPACE,57.0
t,72.0
o,57.0
SPACE,68.0
e,98.0
BACKSPACE,84.0
BACKSPACE,81.0
BACKSPACE,81.0
BACKSPACE,97.0
BACKSPACE,43.0
SPACE,92.0
e,98.0
SPACE,58.0
t,73.0
h,65.0
e,81.0
r,97.0
e,82.0
SPACE,86.0
a,89.0
r,105.0
e,90.0
SPACE,71.0
t,65.0
BACKSPACE,49.0
o,72.0
SPACE,82.0
s,97.0
e,105.0
n,90.0
t,106.0
r,87.0
e,3.0
n,81.0
e,73.0
s,97.0
SPACE,106.0
BACKSPACE,73.0
BACKSPACE,80.0
BACKSPACE,73.0
BACKSPACE,64.0
BACKSPACE,81.0
BACKSPACE,89.0
BACKSPACE,89.0
e,81.0
n,74.0
e,74.0
s,98.0
SPACE,75.0
i,81.0
n,57.0
SPACE,67.0
t,56.0
h,80.0
i,97.0
s,81.0
SPACE,71.0
a,82.0
t,88.0
a,82.0
SPACE,84.0
s,64.0
a,80.0
l,82.0
e,88.0
t,57.0
h,48.0
i,57.0
s,89.0
n,65.0
i,56.0
s,90.0
BACKSPACE,56.0
BACKSPACE,65.0
BACKSPACE,89.0
SPACE,91.0
i,49.0
s,94.0
SPACE,74.0
a,120.0
SPACE,73.0
