key,keyhold
t,132.0
h,108.0
i,81.0
s,73.0
SPACE,125.0
i,89.0
s,89.0
SPACE,108.0
a,178.0
SPACE,99.0
t,90.0
e,98.0
s,122.0
t,106.0
SPACE,115.0
t,66.0
BACKSPACE,64.0
BACKSPACE,90.0
t,49.0
o,106.0
SPACE,101.0
s,81.0
e,65.0
e,74.0
SPACE,100.0
i,74.0
SPACE,109.0
t,162.0
h,89.0
e,73.0
SPACE,109.0
o,90.0
r,76.0
s,137.0
SPACE,108.0
BACKSPACE,89.0
t,90.0
h,98.0
s,71.0
a,2.0
BACKSPACE,97.0
a,106.0
t,90.0
SPACE,120.0
i,66.0
BACKSPACE,87.0
BACKSPACE,67.0
BACKSPACE,82.0
BACKSPACE,98.0
BACKSPACE,65.0
a,138.0
t,82.0
SPACE,108.0
i,81.0
SPACE,85.0
t,74.0
r,58.0
SPACE,92.0
BACKSPACE,75.0
BACKSPACE,106.0
e,98.0
SPACE,100.0
a,170.0
r,74.0
e,73.0
SPACE,91.0
n,98.0
i,98.0
e,74.0
SPACE,67.0
t,57.0
o,81.0
SPACE,83.0
e,90.0
SPACE,83.0
t,82.0
h,89.0
e,80.0
r,82.0
e,98.0
SPACE,125.0
a,161.0
r,74.0
e,81.0
SPACE,115.0
t,121.0
o,90.0
SPACE,102.0
s,114.0
e,90.0
n,97.0
t,66.0
e,106.0
n,82.0
e,81.0
s,90.0
SPACE,117.0
i,89.0
n,98.0
SPACE,95.0
t,82.0
h,98.0
i,89.0
s,66.0
SPACE,84.0
a,98.0
t,49.0
a,96.0
SPACE,85.0
s,89.0
a,106.0
l,82.0
e,57.0
t,113.0
h,105.0
i,81.0
s,89.0
SPACE,99.0
i,79.0
s,81.0
SPACE,42.0
a,81.0
SPACE,91.0
t,114.0
e,96.0
s,81.0
t,65.0
SPACE,67.0
t,98.0
o,74.0
SPACE,99.0
s,57.0
e,81.0
e,57.0
SPACE,93.0
i,66.0
SPACE,101.0
t,97.0
h,89.0
r,89.0
SPACE,91.0
BACKSPACE,74.0
BACKSPACE,73.0
e,58.0
SPACE,108.0
o,73.0
r,33.0
s,36.0
SPACE,101.0
t,97.0
h,90.0
a,89.0
t,97.0
SPACE,133.0
i,57.0
SPACE,100.0
t,107.0
e,74.0
SPACE,67.0
a,105.0
r,114.0
e,97.0
SPACE,108.0
n,81.0
i,73.0
e,57.0
SPACE,117.0
t,116.0
o,105.0
SPACE,84.0
e,66.0
SPACE,100.0
SPACE,131.0
h,97.0
e,98.0
r,98.0
e,98.0
SPACE,126.0
a,106.0
r,122.0
e,97.0
SPACE,141.0
t,105.0
o,105.0
SPACE,117.0
s,105.0
e,122.0
n,89.0
t,121.0
e,105.0
n,81.0
e,89.0
s,130.0
SPACE,123.0
i,81.0
n,106.0
SPACE,124.0
SPACE,122.0
t,89.0
h,105.0
i,121.0
s,98.0
SPACE,123.0
a,89.0
t,109.0
a,98.0
SPACE,132.0
s,97.0
a,106.0
l,73.0
e,65.0
t,113.0
h,82.0
i,65.0
s,95.0
SPACE,98.0
i,81.0
s,81.0
SPACE,116.0
a,114.0
SPACE,106.0
t,73.0
e,74.0
s,114.0
t,98.0
SPACE,83.0
t,82.0
o,89.0
SPACE,75.0
s,57.0
e,120.0
e,121.0
SPACE,92.0
i,89.0
SPACE,108.0
t,81.0
h,106.0
e,73.0
SPACE,116.0
o,97.0
BACKSPACE,105.0
r,89.0
s,82.0
SPACE,115.0
t,65.0
h,97.0
a,57.0
t,57.0
SPACE,52.0
i,77.0
SPACE,92.0
t,96.0
e,98.0
SPACE,132.0
a,81.0
r,113.0
e,82.0
SPACE,131.0
n,122.0
i,97.0
e,89.0
SPACE,141.0
t,74.0
o,65.0
SPACE,100.0
e,66.0
SPACE,91.0
t,122.0
h,80.0
e,121.0
r,89.0
e,60.0
r,37.0
SPACE,104.0
BACKSPACE,98.0
BACKSPACE,81.0
SPACE,78.0
a,90.0
r,74.0
e,81.0
SPACE,117.0
t,114.0
o,105.0
SPACE,85.0
s,113.0
e,105.0
n,89.0
t,107.0
e,121.0
n,99.0
e,122.0
s,99.0
SPACE,116.0
i,82.0
n,90.0
SPACE,106.0
t,105.0
h,105.0
i,89.0
s,25.0
SPACE,98.0
a,125.0
t,82.0
a,107.0
SPACE,102.0
s,106.0
a,40.0
l,66.0
e,66.0
t,74.0
h,98.0
i,81.0
s,73.0
SPACE,115.0
i,89.0
s,113.0
SPACE,98.0
a,90.0
SPACE,115.0
t,64.0
e,99.0
s,97.0
t,90.0
SPACE,91.0
t,25.0
o,97.0
SPACE,108.0
s,82.0
e,81.0
e,58.0
