key1,key2,time
t,h,120.0
s,SPACE,116.0
SPACE,i,890.0
s,SPACE,95.0
SPACE,a,208.0
SPACE,t,210.0
t,e,162.0
e,s,160.0
t,SPACE,121.0
SPACE,t,395.0
o,SPACE,179.0
SPACE,s,75.0
s,e,158.0
e,SPACE,116.0
SPACE,i,343.0
SPACE,t,750.0
t,h,118.0
e,SPACE,101.0
BACKSPACE,BACKSPACE,130.0
s,SPACE,112.0
SPACE,t,801.0
t,h,108.0
t,SPACE,919.0
SPACE,i,265.0
SPACE,t,611.0
e,SPACE,253.0
SPACE,a,177.0
r,e,175.0
e,SPACE,107.0
e,SPACE,176.0
BACKSPACE,BACKSPACE,143.0
BACKSPACE,BACKSPACE,137.0
BACKSPACE,BACKSPACE,158.0
BACKSPACE,BACKSPACE,153.0
BACKSPACE,BACKSPACE,138.0
BACKSPACE,BACKSPACE,176.0
e,SPACE,164.0
SPACE,t,267.0
o,SPACE,192.0
SPACE,t,75.0
e,SPACE,117.0
BACKSPACE,BACKSPACE,148.0
BACKSPACE,BACKSPACE,139.0
SPACE,t,207.0
t,h,148.0
e,r,150.0
BACKSPACE,BACKSPACE,138.0
r,e,149.0
e,SPACE,100.0
SPACE,a,584.0
r,e,163.0
e,SPACE,50.0
SPACE,t,117.0
o,SPACE,213.0
SPACE,s,616.0
s,e,161.0
e,n,133.0
t,e,166.0
BACKSPACE,BACKSPACE,146.0
s,SPACE,344.0
BACKSPACE,BACKSPACE,143.0
BACKSPACE,BACKSPACE,148.0
e,s,180.0
s,SPACE,91.0
SPACE,i,928.0
n,SPACE,168.0
SPACE,t,91.0
t,h,106.0
s,SPACE,126.0
SPACE,s,344.0
BACKSPACE,BACKSPACE,139.0
BACKSPACE,BACKSPACE,147.0
BACKSPACE,BACKSPACE,144.0
t,h,109.0
s,SPACE,133.0
SPACE,i,620.0
s,SPACE,91.0
SPACE,a,425.0
SPACE,t,119.0
t,e,185.0
e,s,163.0
t,SPACE,108.0
SPACE,t,807.0
o,SPACE,208.0
SPACE,s,70.0
s,e,163.0
e,SPACE,139.0
SPACE,i,378.0
SPACE,t,113.0
t,h,120.0
e,SPACE,130.0
BACKSPACE,BACKSPACE,166.0
BACKSPACE,BACKSPACE,154.0
BACKSPACE,BACKSPACE,130.0
BACKSPACE,BACKSPACE,160.0
BACKSPACE,BACKSPACE,167.0
SPACE,t,134.0
t,h,678.0
e,SPACE,150.0
BACKSPACE,BACKSPACE,284.0
s,SPACE,179.0
SPACE,t,588.0
t,h,133.0
t,SPACE,87.0
SPACE,i,774.0
SPACE,t,726.0
e,SPACE,151.0
SPACE,a,401.0
r,e,164.0
e,SPACE,117.0
SPACE,t,426.0
e,SPACE,186.0
SPACE,t,782.0
o,SPACE,196.0
SPACE,t,834.0
t,h,114.0
e,r,158.0
r,e,141.0
e,SPACE,133.0
SPACE,a,497.0
r,e,176.0
e,SPACE,44.0
SPACE,t,138.0
o,SPACE,226.0
SPACE,s,419.0
s,e,158.0
t,e,172.0
e,SPACE,118.0
SPACE,s,77.0
BACKSPACE,BACKSPACE,150.0
BACKSPACE,BACKSPACE,153.0
BACKSPACE,BACKSPACE,154.0
BACKSPACE,BACKSPACE,143.0
BACKSPACE,BACKSPACE,154.0
BACKSPACE,BACKSPACE,146.0
t,e,147.0
e,s,175.0
s,SPACE,115.0
BACKSPACE,BACKSPACE,158.0
BACKSPACE,BACKSPACE,169.0
BACKSPACE,BACKSPACE,151.0
BACKSPACE,BACKSPACE,159.0
BACKSPACE,BACKSPACE,155.0
e,n,130.0
r,e,163.0
BACKSPACE,BACKSPACE,124.0
BACKSPACE,BACKSPACE,161.0
e,s,171.0
s,SPACE,127.0
SPACE,i,1083.0
t,h,192.0
BACKSPACE,BACKSPACE,130.0
t,h,92.0
s,SPACE,134.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,164.0
SPACE,s,283.0
t,h,134.0
s,SPACE,113.0
SPACE,i,348.0
s,SPACE,132.0
SPACE,a,228.0
SPACE,t,471.0
t,SPACE,176.0
BACKSPACE,BACKSPACE,123.0
BACKSPACE,BACKSPACE,151.0
BACKSPACE,BACKSPACE,160.0
e,s,193.0
t,SPACE,146.0
SPACE,t,824.0
o,SPACE,200.0
SPACE,s,126.0
s,e,179.0
e,SPACE,163.0
SPACE,i,532.0
SPACE,t,134.0
t,h,149.0
e,SPACE,162.0
s,SPACE,99.0
SPACE,t,831.0
t,h,149.0
t,SPACE,253.0
SPACE,i,207.0
SPACE,t,601.0
BACKSPACE,BACKSPACE,132.0
e,SPACE,194.0
SPACE,a,919.0
r,e,183.0
e,SPACE,103.0
BACKSPACE,BACKSPACE,157.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,169.0
e,SPACE,182.0
BACKSPACE,BACKSPACE,166.0
BACKSPACE,BACKSPACE,161.0
BACKSPACE,BACKSPACE,147.0
e,SPACE,289.0
SPACE,t,613.0
o,SPACE,186.0
SPACE,t,309.0
t,h,228.0
e,r,192.0
r,e,156.0
e,SPACE,165.0
SPACE,a,586.0
r,e,168.0
e,SPACE,118.0
SPACE,t,137.0
o,SPACE,482.0
SPACE,a,1928.0
s,e,180.0
e,n,189.0
t,e,191.0
e,n,222.0
e,s,529.0
s,SPACE,157.0
SPACE,i,243.0
n,SPACE,183.0
SPACE,t,111.0
t,h,137.0
s,SPACE,159.0
SPACE,s,826.0
t,h,118.0
s,SPACE,134.0
SPACE,i,266.0
s,SPACE,143.0
SPACE,a,243.0
SPACE,t,184.0
t,e,183.0
e,s,174.0
t,SPACE,155.0
SPACE,t,605.0
o,SPACE,204.0
SPACE,s,188.0
s,e,187.0
e,SPACE,342.0
SPACE,i,311.0
SPACE,t,103.0
t,h,117.0
e,SPACE,159.0
s,SPACE,9.0
SPACE,t,898.0
t,h,140.0
t,SPACE,209.0
SPACE,i,189.0
SPACE,t,184.0
e,SPACE,126.0
SPACE,a,1323.0
r,e,175.0
e,SPACE,89.0
BACKSPACE,BACKSPACE,176.0
BACKSPACE,BACKSPACE,134.0
e,SPACE,149.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,154.0
BACKSPACE,BACKSPACE,139.0
e,SPACE,630.0
SPACE,t,228.0
o,SPACE,193.0
SPACE,t,318.0
t,h,150.0
e,r,183.0
r,e,155.0
e,SPACE,116.0
SPACE,a,1111.0
r,e,125.0
e,SPACE,225.0
SPACE,t,227.0
o,SPACE,251.0
SPACE,s,864.0
s,e,143.0
e,n,89.0
BACKSPACE,BACKSPACE,201.0
BACKSPACE,BACKSPACE,186.0
t,e,176.0
e,n,133.0
e,s,1221.0
s,SPACE,111.0
SPACE,i,218.0
SPACE,t,95.0
t,h,128.0
BACKSPACE,BACKSPACE,146.0
BACKSPACE,BACKSPACE,171.0
BACKSPACE,BACKSPACE,140.0
BACKSPACE,BACKSPACE,160.0
BACKSPACE,BACKSPACE,326.0
n,SPACE,204.0
s,SPACE,125.0
BACKSPACE,BACKSPACE,193.0
BACKSPACE,BACKSPACE,141.0
BACKSPACE,BACKSPACE,193.0
BACKSPACE,BACKSPACE,864.0
s,SPACE,144.0
BACKSPACE,BACKSPACE,158.0
BACKSPACE,BACKSPACE,153.0
BACKSPACE,BACKSPACE,163.0
s,SPACE,159.0
SPACE,s,287.0
t,h,115.0
s,SPACE,150.0
SPACE,i,912.0
s,SPACE,177.0
SPACE,a,239.0
SPACE,t,266.0
t,e,175.0
e,s,166.0
t,SPACE,150.0
o,SPACE,200.0
BACKSPACE,BACKSPACE,156.0
BACKSPACE,BACKSPACE,148.0
o,SPACE,223.0
SPACE,s,114.0
s,e,184.0
e,SPACE,196.0
SPACE,i,454.0
SPACE,t,133.0
t,h,131.0
e,SPACE,142.0
s,SPACE,142.0
SPACE,t,527.0
t,h,123.0
t,SPACE,225.0
SPACE,i,234.0
SPACE,t,573.0
e,SPACE,139.0
SPACE,a,274.0
r,e,167.0
e,SPACE,100.0
e,SPACE,167.0
o,SPACE,199.0
BACKSPACE,BACKSPACE,147.0
BACKSPACE,BACKSPACE,150.0
o,SPACE,218.0
SPACE,t,629.0
t,h,220.0
r,e,181.0
BACKSPACE,BACKSPACE,165.0
BACKSPACE,BACKSPACE,166.0
e,r,187.0
r,e,167.0
e,SPACE,116.0
SPACE,a,387.0
r,e,172.0
e,SPACE,110.0
SPACE,t,150.0
o,SPACE,194.0
SPACE,s,772.0
s,e,414.0
e,n,159.0
t,e,192.0
e,s,199.0
s,SPACE,173.0
SPACE,i,208.0
n,SPACE,175.0
SPACE,t,50.0
t,h,164.0
s,SPACE,147.0
SPACE,s,897.0
t,h,107.0
s,SPACE,134.0
SPACE,i,182.0
s,SPACE,144.0
SPACE,a,141.0
SPACE,t,150.0
t,e,197.0
e,s,183.0
t,SPACE,91.0
SPACE,t,802.0
o,SPACE,200.0
SPACE,s,122.0
s,e,166.0
e,SPACE,450.0
SPACE,i,254.0
SPACE,t,129.0
t,h,103.0
e,SPACE,140.0
s,SPACE,133.0
SPACE,t,466.0
t,h,110.0
t,SPACE,247.0
SPACE,i,2899.0
SPACE,t,319.0
e,SPACE,179.0
SPACE,a,295.0
r,e,185.0
e,SPACE,99.0
e,SPACE,166.0
SPACE,t,885.0
o,SPACE,190.0
e,SPACE,150.0
SPACE,t,193.0
t,h,167.0
e,r,253.0
BACKSPACE,BACKSPACE,149.0
e,SPACE,184.0
SPACE,a,531.0
r,e,160.0
e,SPACE,114.0
SPACE,t,150.0
o,SPACE,210.0
SPACE,s,367.0
s,e,164.0
e,n,118.0
t,e,182.0
e,s,179.0
s,SPACE,106.0
SPACE,i,974.0
n,SPACE,162.0
SPACE,t,87.0
t,h,137.0
s,SPACE,176.0
SPACE,s,242.0
t,h,104.0
s,SPACE,118.0
SPACE,i,749.0
s,SPACE,95.0
SPACE,a,175.0
SPACE,t,746.0
t,e,336.0
e,s,209.0
t,SPACE,171.0
SPACE,t,463.0
o,SPACE,213.0
SPACE,s,162.0
s,e,178.0
e,SPACE,122.0
SPACE,i,201.0
SPACE,t,969.0
t,h,139.0
e,SPACE,132.0
BACKSPACE,BACKSPACE,147.0
s,SPACE,524.0
SPACE,t,333.0
t,SPACE,219.0
BACKSPACE,BACKSPACE,148.0
BACKSPACE,BACKSPACE,153.0
BACKSPACE,BACKSPACE,154.0
t,SPACE,192.0
SPACE,i,706.0
SPACE,t,721.0
e,SPACE,935.0
SPACE,a,364.0
r,e,158.0
e,SPACE,99.0
e,SPACE,149.0
SPACE,t,278.0
o,SPACE,188.0
SPACE,t,165.0
t,h,367.0
e,r,175.0
r,e,158.0
e,SPACE,141.0
SPACE,a,231.0
r,e,182.0
e,SPACE,104.0
SPACE,t,141.0
o,SPACE,248.0
SPACE,s,404.0
s,e,169.0
e,n,117.0
t,e,177.0
e,s,166.0
BACKSPACE,BACKSPACE,157.0
BACKSPACE,BACKSPACE,152.0
e,s,195.0
s,SPACE,189.0
SPACE,i,910.0
n,SPACE,166.0
SPACE,t,78.0
t,h,117.0
s,SPACE,140.0
SPACE,s,284.0
t,h,93.0
s,SPACE,119.0
SPACE,i,838.0
s,SPACE,233.0
SPACE,a,25.0
SPACE,t,861.0
t,e,521.0
e,s,200.0
t,SPACE,214.0
SPACE,t,215.0
o,SPACE,414.0
BACKSPACE,BACKSPACE,149.0
BACKSPACE,BACKSPACE,170.0
s,e,217.0
e,SPACE,209.0
SPACE,i,781.0
BACKSPACE,BACKSPACE,149.0
SPACE,t,381.0
t,h,174.0
e,SPACE,140.0
s,SPACE,179.0
SPACE,t,451.0
t,h,149.0
t,SPACE,898.0
SPACE,i,255.0
SPACE,t,699.0
e,SPACE,246.0
SPACE,a,186.0
r,e,201.0
e,SPACE,180.0
e,SPACE,283.0
SPACE,t,313.0
o,SPACE,929.0
SPACE,t,557.0
t,h,134.0
e,r,170.0
r,e,170.0
e,SPACE,204.0
SPACE,a,258.0
r,e,173.0
e,SPACE,131.0
SPACE,t,301.0
o,SPACE,685.0
SPACE,s,268.0
s,e,195.0
e,n,141.0
t,e,183.0
e,n,278.0
e,s,209.0
SPACE,i,189.0
BACKSPACE,BACKSPACE,156.0
n,SPACE,166.0
SPACE,t,347.0
t,h,124.0
s,SPACE,121.0
SPACE,s,228.0
t,h,108.0
s,SPACE,142.0
SPACE,i,211.0
s,SPACE,160.0
SPACE,a,436.0
SPACE,t,213.0
t,SPACE,176.0
BACKSPACE,BACKSPACE,152.0
BACKSPACE,BACKSPACE,165.0
BACKSPACE,BACKSPACE,161.0
e,s,191.0
t,SPACE,128.0
SPACE,t,657.0
o,SPACE,178.0
SPACE,s,124.0
s,e,185.0
e,SPACE,124.0
SPACE,i,313.0
