key,keyhold
t,93.0
h,94.0
s,83.0
SPACE,96.0
BACKSPACE,177.0
BACKSPACE,79.0
BACKSPACE,90.0
i,82.0
s,71.0
SPACE,48.0
i,85.0
s,73.0
SPACE,75.0
a,96.0
SPACE,75.0
t,73.0
e,72.0
s,72.0
t,74.0
SPACE,99.0
t,52.0
i,74.0
SPACE,87.0
BACKSPACE,86.0
BACKSPACE,60.0
o,86.0
SPACE,110.0
s,84.0
e,74.0
e,61.0
SPACE,98.0
i,109.0
SPACE,140.0
t,60.0
h,74.0
e,97.0
SPACE,122.0
o,110.0
r,110.0
s,72.0
SPACE,152.0
t,109.0
h,86.0
a,72.0
SPACE,73.0
BACKSPACE,95.0
BACKSPACE,83.0
t,77.0
BACKSPACE,108.0
BACKSPACE,108.0
SPACE,73.0
i,83.0
SPACE,86.0
t,97.0
e,69.0
SPACE,155.0
a,104.0
r,84.0
e,45.0
SPACE,88.0
n,98.0
i,86.0
e,71.0
SPACE,98.0
t,48.0
o,72.0
SPACE,109.0
n,72.0
e,49.0
BACKSPACE,76.0
BACKSPACE,73.0
e,62.0
SPACE,96.0
t,73.0
h,98.0
e,97.0
r,111.0
e,49.0
SPACE,110.0
a,73.0
r,109.0
e,85.0
SPACE,73.0
t,86.0
o,73.0
SPACE,123.0
s,86.0
e,73.0
n,23.0
t,74.0
e,73.0
n,73.0
e,73.0
s,61.0
SPACE,97.0
i,96.0
n,96.0
SPACE,85.0
t,96.0
h,73.0
s,63.0
BACKSPACE,109.0
BACKSPACE,98.0
i,73.0
s,57.0
SPACE,110.0
a,95.0
t,73.0
a,68.0
SPACE,86.0
s,61.0
s,95.0
o,86.0
l,72.0
BACKSPACE,132.0
BACKSPACE,109.0
BACKSPACE,97.0
BACKSPACE,106.0
a,97.0
o,68.0
l,62.0
e,74.0
BACKSPACE,108.0
BACKSPACE,97.0
BACKSPACE,72.0
l,86.0
e,61.0
t,97.0
h,60.0
i,49.0
s,61.0
SPACE,87.0
s,62.0
SPACE,109.0
BACKSPACE,98.0
BACKSPACE,72.0
BACKSPACE,108.0
i,97.0
s,86.0
SPACE,96.0
a,105.0
SPACE,96.0
t,70.0
e,94.0
s,80.0
t,59.0
SPACE,98.0
t,60.0
o,73.0
SPACE,74.0
s,84.0
e,84.0
e,73.0
SPACE,110.0
i,109.0
SPACE,102.0
t,72.0
h,96.0
e,84.0
SPACE,108.0
o,96.0
r,59.0
s,106.0
SPACE,110.0
t,83.0
h,96.0
a,57.0
t,60.0
SPACE,73.0
i,72.0
SPACE,97.0
BACKSPACE,118.0
BACKSPACE,93.0
t,107.0
o,83.0
e,94.0
SPACE,110.0
BACKSPACE,121.0
BACKSPACE,121.0
BACKSPACE,85.0
e,71.0
SPACE,153.0
a,121.0
r,73.0
e,69.0
SPACE,86.0
n,85.0
i,98.0
i,97.0
BACKSPACE,127.0
BACKSPACE,97.0
e,85.0
SPACE,87.0
t,60.0
o,109.0
SPACE,97.0
e,95.0
SPACE,120.0
t,84.0
e,121.0
BACKSPACE,97.0
BACKSPACE,97.0
h,85.0
e,142.0
r,85.0
e,94.0
SPACE,156.0
a,124.0
r,98.0
e,72.0
SPACE,122.0
t,84.0
o,85.0
SPACE,111.0
s,109.0
e,86.0
n,109.0
t,97.0
e,97.0
n,97.0
e,85.0
s,98.0
SPACE,122.0
i,120.0
n,86.0
SPACE,111.0
t,98.0
h,59.0
s,60.0
BACKSPACE,97.0
BACKSPACE,84.0
i,97.0
s,80.0
SPACE,97.0
a,152.0
t,73.0
a,95.0
SPACE,98.0
s,97.0
s,109.0
BACKSPACE,109.0
BACKSPACE,120.0
a,109.0
o,85.0
l,108.0
e,62.0
BACKSPACE,109.0
BACKSPACE,109.0
BACKSPACE,108.0
l,72.0
e,61.0
t,97.0
h,95.0
i,95.0
s,61.0
SPACE,96.0
i,83.0
s,85.0
SPACE,120.0
a,166.0
SPACE,92.0
t,107.0
e,93.0
s,73.0
t,71.0
SPACE,109.0
t,84.0
o,85.0
SPACE,130.0
s,105.0
e,60.0
e,60.0
SPACE,104.0
i,91.0
SPACE,85.0
t,84.0
h,72.0
e,84.0
SPACE,94.0
o,96.0
r,60.0
s,83.0
SPACE,97.0
t,108.0
h,95.0
a,84.0
t,73.0
SPACE,96.0
i,60.0
SPACE,86.0
t,95.0
o,83.0
BACKSPACE,107.0
o,96.0
e,60.0
BACKSPACE,107.0
BACKSPACE,106.0
e,95.0
SPACE,85.0
a,119.0
r,84.0
e,72.0
SPACE,99.0
n,98.0
i,84.0
i,95.0
e,62.0
SPACE,87.0
BACKSPACE,110.0
BACKSPACE,96.0
BACKSPACE,97.0
e,74.0
SPACE,87.0
t,84.0
o,93.0
SPACE,111.0
n,85.0
e,79.0
BACKSPACE,96.0
BACKSPACE,96.0
e,49.0
SPACE,96.0
t,97.0
h,74.0
e,121.0
r,108.0
r,92.0
SPACE,150.0
BACKSPACE,98.0
BACKSPACE,96.0
e,82.0
SPACE,95.0
a,95.0
r,73.0
e,72.0
SPACE,85.0
t,85.0
o,84.0
SPACE,120.0
s,96.0
e,96.0
n,82.0
t,117.0
e,108.0
n,107.0
e,83.0
s,96.0
SPACE,162.0
i,95.0
n,84.0
SPACE,97.0
t,95.0
h,83.0
i,71.0
s,83.0
SPACE,33.0
a,72.0
t,72.0
a,46.0
SPACE,62.0
s,59.0
BACKSPACE,108.0
BACKSPACE,97.0
a,114.0
l,61.0
e,84.0
t,95.0
h,82.0
i,96.0
s,72.0
SPACE,84.0
i,95.0
s,60.0
SPACE,85.0
a,73.0
SPACE,109.0
t,95.0
e,72.0
s,60.0
t,107.0
SPACE,108.0
t,48.0
i,72.0
SPACE,121.0
BACKSPACE,120.0
BACKSPACE,96.0
o,72.0
SPACE,150.0
s,97.0
e,73.0
e,73.0
SPACE,86.0
i,109.0
SPACE,110.0
t,84.0
h,73.0
e,86.0
SPACE,109.0
o,85.0
r,74.0
s,74.0
SPACE,109.0
a,98.0
BACKSPACE,109.0
t,61.0
h,69.0
a,97.0
t,82.0
SPACE,62.0
i,72.0
t,73.0
BACKSPACE,108.0
l,121.0
SPACE,86.0
BACKSPACE,108.0
BACKSPACE,109.0
BACKSPACE,118.0
SPACE,86.0
t,97.0
o,96.0
e,98.0
SPACE,134.0
a,95.0
BACKSPACE,140.0
BACKSPACE,133.0
BACKSPACE,116.0
BACKSPACE,105.0
e,71.0
SPACE,116.0
a,118.0
r,84.0
e,72.0
SPACE,98.0
n,97.0
i,82.0
i,95.0
r,60.0
BACKSPACE,119.0
BACKSPACE,82.0
e,72.0
SPACE,80.0
t,73.0
o,84.0
SPACE,108.0
n,83.0
e,70.0
BACKSPACE,106.0
BACKSPACE,94.0
e,46.0
SPACE,84.0
t,107.0
e,107.0
r,96.0
BACKSPACE,128.0
BACKSPACE,118.0
BACKSPACE,103.0
h,83.0
e,103.0
r,69.0
e,58.0
SPACE,145.0
a,83.0
r,94.0
e,38.0
SPACE,107.0
t,117.0
o,95.0
SPACE,97.0
s,84.0
e,72.0
n,96.0
t,83.0
e,86.0
n,106.0
e,95.0
s,60.0
SPACE,143.0
i,102.0
n,108.0
SPACE,71.0
t,82.0
h,60.0
s,59.0
BACKSPACE,107.0
BACKSPACE,95.0
i,83.0
s,69.0
SPACE,161.0
a,106.0
t,94.0
a,83.0
SPACE,97.0
s,94.0
s,85.0
BACKSPACE,107.0
BACKSPACE,103.0
a,108.0
o,94.0
l,73.0
e,61.0
BACKSPACE,119.0
BACKSPACE,105.0
BACKSPACE,143.0
l,74.0
e,84.0
t,107.0
h,107.0
i,95.0
s,47.0
SPACE,49.0
i,107.0
s,60.0
SPACE,108.0
a,95.0
SPACE,70.0
t,83.0
e,84.0
s,60.0
t,71.0
SPACE,141.0
t,60.0
i,107.0
SPACE,121.0
BACKSPACE,108.0
