key,keyhold
t,219.0
h,219.0
i,125.0
s,281.0
SPACE,202.0
i,78.0
s,125.0
SPACE,141.0
a,62.0
SPACE,78.0
t,203.0
r,62.0
BACKSPACE,62.0
e,94.0
s,203.0
t,94.0
SPACE,125.0
t,219.0
o,265.0
SPACE,125.0
s,109.0
e,63.0
e,94.0
e,62.0
SPACE,171.0
BACKSPACE,62.0
BACKSPACE,78.0
SPACE,125.0
i,110.0
SPACE,156.0
BACKSPACE,62.0
BACKSPACE,62.0
SPACE,62.0
t,125.0
r,359.0
h,140.0
e,281.0
SPACE,203.0
BACKSPACE,63.0
BACKSPACE,62.0
BACKSPACE,78.0
BACKSPACE,62.0
BACKSPACE,62.0
h,63.0
e,109.0
SPACE,78.0
o,234.0
r,78.0
s,156.0
SPACE,78.0
t,156.0
h,124.0
a,140.0
t,156.0
SPACE,141.0
i,141.0
SPACE,141.0
t,110.0
e,141.0
SPACE,78.0
a,93.0
r,156.0
e,156.0
SPACE,62.0
n,187.0
i,156.0
e,125.0
SPACE,63.0
t,141.0
o,141.0
SPACE,140.0
e,109.0
SPACE,156.0
t,172.0
h,141.0
e,187.0
s,156.0
e,156.0
BACKSPACE,62.0
BACKSPACE,78.0
e,141.0
r,234.0
e,141.0
BACKSPACE,78.0
BACKSPACE,78.0
BACKSPACE,78.0
r,172.0
e,156.0
SPACE,109.0
a,78.0
r,187.0
e,140.0
SPACE,62.0
t,94.0
o,218.0
SPACE,141.0
s,124.0
e,110.0
n,78.0
t,172.0
e,141.0
n,124.0
e,78.0
s,78.0
SPACE,94.0
i,202.0
n,374.0
SPACE,141.0
t,359.0
h,140.0
e,359.0
SPACE,140.0
BACKSPACE,62.0
BACKSPACE,78.0
i,218.0
s,62.0
SPACE,62.0
BACKSPACE,63.0
BACKSPACE,109.0
BACKSPACE,62.0
s,63.0
SPACE,62.0
a,156.0
t,63.0
a,62.0
SPACE,109.0
s,202.0
a,187.0
l,234.0
e,63.0
t,202.0
h,171.0
i,62.0
s,78.0
SPACE,78.0
i,62.0
s,187.0
SPACE,156.0
a,62.0
SPACE,62.0
t,187.0
e,171.0
s,140.0
t,188.0
SPACE,62.0
t,172.0
o,141.0
SPACE,78.0
s,78.0
e,78.0
e,78.0
SPACE,62.0
o,94.0
SPACE,63.0
BACKSPACE,63.0
BACKSPACE,140.0
BACKSPACE,78.0
o,63.0
BACKSPACE,94.0
i,94.0
SPACE,63.0
t,125.0
h,125.0
e,63.0
SPACE,78.0
o,125.0
r,63.0
s,141.0
SPACE,93.0
t,125.0
h,140.0
a,140.0
t,156.0
SPACE,109.0
i,171.0
SPACE,109.0
t,109.0
e,78.0
SPACE,63.0
a,109.0
t,172.0
r,187.0
BACKSPACE,78.0
BACKSPACE,63.0
r,172.0
e,140.0
SPACE,78.0
n,172.0
i,140.0
e,62.0
BACKSPACE,78.0
BACKSPACE,62.0
e,110.0
SPACE,94.0
t,188.0
o,140.0
SPACE,62.0
e,78.0
SPACE,78.0
t,141.0
h,109.0
e,172.0
s,187.0
e,156.0
BACKSPACE,63.0
BACKSPACE,62.0
r,234.0
e,172.0
SPACE,125.0
a,109.0
r,218.0
e,156.0
SPACE,140.0
t,187.0
o,188.0
SPACE,140.0
s,94.0
e,109.0
n,93.0
t,172.0
e,124.0
n,93.0
s,125.0
BACKSPACE,140.0
e,125.0
s,124.0
SPACE,156.0
i,156.0
n,125.0
SPACE,62.0
t,296.0
h,297.0
e,343.0
i,140.0
BACKSPACE,63.0
BACKSPACE,62.0
i,62.0
s,93.0
SPACE,78.0
a,125.0
t,156.0
a,172.0
SPACE,187.0
s,187.0
a,109.0
l,187.0
e,125.0
t,156.0
h,203.0
i,234.0
s,187.0
SPACE,63.0
i,93.0
s,125.0
SPACE,78.0
a,203.0
SPACE,62.0
t,172.0
e,171.0
s,156.0
t,140.0
SPACE,109.0
t,203.0
o,141.0
SPACE,47.0
s,125.0
e,62.0
e,124.0
SPACE,62.0
o,47.0
BACKSPACE,62.0
i,78.0
SPACE,78.0
t,203.0
h,171.0
e,62.0
SPACE,94.0
s,234.0
o,187.0
BACKSPACE,47.0
BACKSPACE,78.0
o,78.0
r,78.0
s,219.0
SPACE,78.0
t,249.0
h,46.0
a,109.0
t,109.0
SPACE,93.0
i,141.0
SPACE,156.0
t,94.0
e,94.0
SPACE,78.0
a,94.0
r,187.0
e,140.0
SPACE,94.0
n,171.0
i,125.0
e,109.0
SPACE,109.0
t,172.0
o,219.0
SPACE,140.0
e,141.0
SPACE,109.0
t,218.0
h,187.0
e,62.0
s,141.0
e,172.0
SPACE,156.0
a,94.0
r,202.0
e,172.0
SPACE,125.0
t,140.0
o,187.0
SPACE,94.0
s,187.0
e,219.0
n,109.0
t,203.0
e,203.0
n,94.0
s,266.0
e,203.0
BACKSPACE,78.0
BACKSPACE,78.0
e,141.0
s,125.0
SPACE,94.0
i,156.0
n,234.0
SPACE,187.0
t,171.0
h,172.0
e,250.0
i,109.0
BACKSPACE,94.0
BACKSPACE,78.0
s,125.0
i,125.0
BACKSPACE,78.0
BACKSPACE,78.0
BACKSPACE,63.0
i,93.0
s,93.0
SPACE,63.0
a,171.0
t,141.0
a,62.0
SPACE,63.0
s,188.0
a,297.0
l,187.0
e,125.0
t,140.0
h,171.0
i,125.0
s,78.0
SPACE,94.0
i,63.0
s,125.0
SPACE,47.0
a,109.0
SPACE,62.0
t,156.0
e,203.0
s,203.0
t,203.0
SPACE,156.0
t,109.0
o,218.0
SPACE,109.0
s,62.0
s,202.0
e,78.0
