key,keyhold
t,93.0
h,58.0
i,89.0
s,90.0
SPACE,69.0
i,57.0
s,98.0
SPACE,65.0
a,72.0
t,65.0
e,73.0
s,89.0
t,63.0
BACKSPACE,58.0
BACKSPACE,73.0
BACKSPACE,74.0
BACKSPACE,58.0
SPACE,68.0
t,72.0
e,80.0
s,113.0
t,65.0
SPACE,59.0
t,105.0
o,72.0
SPACE,74.0
s,105.0
e,74.0
e,73.0
SPACE,66.0
i,73.0
SPACE,91.0
t,65.0
h,83.0
e,96.0
SPACE,77.0
o,65.0
r,89.0
s,98.0
SPACE,68.0
t,72.0
h,98.0
a,97.0
t,66.0
SPACE,76.0
i,56.0
n,73.0
o,81.0
e,99.0
SPACE,78.0
a,137.0
r,73.0
e,65.0
SPACE,70.0
n,65.0
i,82.0
e,97.0
SPACE,74.0
t,89.0
o,64.0
SPACE,91.0
e,105.0
SPACE,89.0
t,57.0
h,81.0
e,113.0
r,82.0
e,104.0
SPACE,28.0
a,121.0
r,89.0
e,81.0
SPACE,68.0
t,64.0
o,73.0
SPACE,86.0
s,121.0
e,121.0
n,106.0
t,73.0
e,89.0
n,81.0
BACKSPACE,65.0
e,186.0
s,147.0
SPACE,97.0
o,56.0
BACKSPACE,66.0
BACKSPACE,74.0
BACKSPACE,193.0
BACKSPACE,96.0
BACKSPACE,73.0
e,73.0
s,97.0
SPACE,75.0
i,73.0
n,73.0
SPACE,67.0
t,65.0
h,60.0
i,81.0
s,121.0
SPACE,73.0
a,123.0
t,55.0
a,98.0
SPACE,51.0
s,163.0
a,133.0
l,107.0
e,76.0
BACKSPACE,69.0
BACKSPACE,57.0
BACKSPACE,73.0
i,65.0
s,73.0
BACKSPACE,102.0
BACKSPACE,97.0
BACKSPACE,81.0
BACKSPACE,97.0
BACKSPACE,73.0
SPACE,83.0
t,81.0
e,73.0
t,89.0
h,74.0
i,82.0
s,88.0
SPACE,67.0
i,56.0
s,120.0
SPACE,82.0
a,81.0
SPACE,97.0
r,49.0
BACKSPACE,57.0
BACKSPACE,73.0
t,73.0
e,73.0
s,97.0
t,57.0
SPACE,82.0
t,104.0
o,65.0
SPACE,83.0
s,73.0
e,57.0
e,73.0
SPACE,75.0
i,49.0
SPACE,83.0
t,65.0
h,73.0
e,90.0
SPACE,75.0
o,58.0
r,65.0
s,89.0
BACKSPACE,56.0
BACKSPACE,73.0
s,80.0
SPACE,66.0
t,81.0
h,112.0
a,91.0
t,65.0
SPACE,76.0
i,65.0
SPACE,100.0
t,77.0
e,89.0
SPACE,75.0
a,120.0
r,74.0
e,105.0
SPACE,67.0
n,74.0
i,65.0
e,81.0
SPACE,75.0
t,88.0
o,66.0
SPACE,90.0
e,81.0
SPACE,75.0
t,73.0
h,81.0
e,105.0
r,73.0
e,81.0
SPACE,106.0
a,121.0
r,81.0
e,79.0
r,2.0
SPACE,74.0
t,89.0
o,67.0
SPACE,76.0
s,114.0
e,97.0
n,89.0
e,89.0
t,65.0
e,82.0
n,77.0
r,105.0
s,114.0
SPACE,82.0
BACKSPACE,49.0
BACKSPACE,221.0
BACKSPACE,99.0
BACKSPACE,186.0
BACKSPACE,98.0
e,74.0
s,105.0
