key,keyhold
t,177.0
h,96.0
i,107.0
s,83.0
SPACE,86.0
i,95.0
s,96.0
a,119.0
BACKSPACE,107.0
BACKSPACE,85.0
SPACE,98.0
a,142.0
SPACE,98.0
t,142.0
e,116.0
s,99.0
t,108.0
SPACE,98.0
t,109.0
o,118.0
SPACE,121.0
s,154.0
e,109.0
e,76.0
SPACE,90.0
i,95.0
SPACE,109.0
t,98.0
h,122.0
e,95.0
SPACE,148.0
t,140.0
h,110.0
e,89.0
SPACE,97.0
o,110.0
r,133.0
s,112.0
SPACE,88.0
t,107.0
h,108.0
a,77.0
t,77.0
SPACE,85.0
i,95.0
SPACE,84.0
t,119.0
e,106.0
SPACE,121.0
a,91.0
BACKSPACE,120.0
BACKSPACE,108.0
BACKSPACE,119.0
BACKSPACE,107.0
BACKSPACE,118.0
e,128.0
SPACE,108.0
a,164.0
r,107.0
e,120.0
SPACE,120.0
n,121.0
i,121.0
e,156.0
SPACE,122.0
t,135.0
o,123.0
SPACE,109.0
e,86.0
SPACE,98.0
t,142.0
e,133.0
r,163.0
e,138.0
SPACE,123.0
BACKSPACE,110.0
BACKSPACE,120.0
BACKSPACE,97.0
BACKSPACE,97.0
BACKSPACE,174.0
h,153.0
e,140.0
r,144.0
SPACE,124.0
BACKSPACE,109.0
e,97.0
SPACE,122.0
a,110.0
r,142.0
e,119.0
SPACE,122.0
t,167.0
o,97.0
SPACE,146.0
s,113.0
e,144.0
n,161.0
t,108.0
e,96.0
n,134.0
e,120.0
s,73.0
SPACE,96.0
i,115.0
n,80.0
SPACE,123.0
t,91.0
h,107.0
s,130.0
i,69.0
l,119.0
l,96.0
l,107.0
BACKSPACE,107.0
BACKSPACE,153.0
BACKSPACE,107.0
BACKSPACE,118.0
BACKSPACE,98.0
BACKSPACE,108.0
i,139.0
BACKSPACE,106.0
s,119.0
SPACE,86.0
a,159.0
t,115.0
a,80.0
SPACE,107.0
s,119.0
a,120.0
l,108.0
e,108.0
BACKSPACE,155.0
BACKSPACE,169.0
BACKSPACE,156.0
BACKSPACE,107.0
BACKSPACE,119.0
BACKSPACE,71.0
SPACE,130.0
t,143.0
h,96.0
i,97.0
s,121.0
SPACE,102.0
i,109.0
e,135.0
SPACE,92.0
a,71.0
l,97.0
BACKSPACE,83.0
BACKSPACE,96.0
BACKSPACE,73.0
BACKSPACE,71.0
s,108.0
SPACE,108.0
a,167.0
SPACE,154.0
t,145.0
e,118.0
s,101.0
t,109.0
SPACE,123.0
t,162.0
o,98.0
SPACE,110.0
s,143.0
e,144.0
e,118.0
SPACE,148.0
i,120.0
SPACE,133.0
t,85.0
h,123.0
e,98.0
SPACE,111.0
o,74.0
r,120.0
s,123.0
SPACE,102.0
t,121.0
h,112.0
a,89.0
t,87.0
SPACE,100.0
i,140.0
SPACE,121.0
t,169.0
e,104.0
SPACE,109.0
a,185.0
r,143.0
e,110.0
SPACE,112.0
n,121.0
i,121.0
e,159.0
SPACE,121.0
t,174.0
o,108.0
SPACE,111.0
e,133.0
SPACE,109.0
t,149.0
h,110.0
e,98.0
r,121.0
e,142.0
SPACE,128.0
a,143.0
r,156.0
e,121.0
SPACE,108.0
t,171.0
o,107.0
SPACE,110.0
s,167.0
e,157.0
n,146.0
t,110.0
e,106.0
n,158.0
e,137.0
s,138.0
SPACE,123.0
i,110.0
n,84.0
SPACE,122.0
t,113.0
h,121.0
s,123.0
i,90.0
SPACE,123.0
BACKSPACE,109.0
BACKSPACE,85.0
BACKSPACE,96.0
i,108.0
BACKSPACE,97.0
s,97.0
SPACE,100.0
a,143.0
t,132.0
a,87.0
SPACE,108.0
s,97.0
a,110.0
o,110.0
l,98.0
e,121.0
BACKSPACE,145.0
BACKSPACE,110.0
BACKSPACE,73.0
l,121.0
e,100.0
t,163.0
h,108.0
i,98.0
s,102.0
SPACE,85.0
i,95.0
e,93.0
SPACE,111.0
i,121.0
BACKSPACE,121.0
BACKSPACE,98.0
BACKSPACE,120.0
s,121.0
SPACE,123.0
a,162.0
SPACE,122.0
t,142.0
e,143.0
s,120.0
t,152.0
SPACE,99.0
t,109.0
o,99.0
SPACE,119.0
s,120.0
e,107.0
e,107.0
SPACE,103.0
i,158.0
SPACE,123.0
t,97.0
h,115.0
e,130.0
SPACE,121.0
o,155.0
BACKSPACE,106.0
BACKSPACE,119.0
o,117.0
r,135.0
SPACE,95.0
t,119.0
BACKSPACE,106.0
BACKSPACE,95.0
BACKSPACE,106.0
s,109.0
SPACE,97.0
t,103.0
a,97.0
h,96.0
SPACE,120.0
l,95.0
BACKSPACE,108.0
