key1,key2,time
t,h,216.0
s,SPACE,411.0
SPACE,i,940.0
s,SPACE,585.0
SPACE,t,991.0
o,SPACE,555.0
BACKSPACE,BACKSPACE,160.0
BACKSPACE,BACKSPACE,443.0
SPACE,a,402.0
SPACE,t,506.0
t,e,329.0
e,s,498.0
t,SPACE,1102.0
SPACE,t,337.0
o,SPACE,538.0
SPACE,s,1563.0
s,e,297.0
e,SPACE,272.0
SPACE,t,819.0
t,h,160.0
e,SPACE,425.0
s,SPACE,1060.0
SPACE,t,13776.0
t,h,103.0
t,SPACE,474.0
SPACE,i,2060.0
SPACE,t,345.0
e,SPACE,618.0
SPACE,a,796.0
r,e,115.0
e,SPACE,310.0
e,SPACE,272.0
SPACE,t,1074.0
o,SPACE,1357.0
e,SPACE,233.0
SPACE,t,539.0
t,h,144.0
e,r,233.0
r,e,184.0
e,SPACE,304.0
SPACE,a,815.0
r,e,224.0
e,SPACE,434.0
SPACE,t,815.0
o,SPACE,554.0
SPACE,s,232.0
s,e,273.0
e,n,168.0
e,n,788.0
e,s,1451.0
s,SPACE,707.0
SPACE,i,328.0
n,SPACE,265.0
SPACE,t,353.0
t,h,184.0
s,SPACE,264.0
SPACE,s,216.0
t,h,145.0
s,SPACE,610.0
SPACE,i,346.0
s,SPACE,530.0
SPACE,a,638.0
r,e,458.0
e,s,232.0
t,SPACE,280.0
BACKSPACE,BACKSPACE,129.0
BACKSPACE,BACKSPACE,136.0
BACKSPACE,BACKSPACE,136.0
BACKSPACE,BACKSPACE,128.0
t,e,288.0
e,s,362.0
t,SPACE,1070.0
SPACE,t,2121.0
o,SPACE,662.0
SPACE,s,370.0
s,e,321.0
e,SPACE,362.0
SPACE,i,883.0
SPACE,t,346.0
t,h,217.0
e,SPACE,507.0
s,SPACE,554.0
SPACE,t,378.0
t,h,248.0
t,SPACE,241.0
SPACE,i,661.0
e,SPACE,507.0
SPACE,a,723.0
r,e,224.0
e,SPACE,865.0
e,SPACE,834.0
SPACE,t,960.0
o,SPACE,586.0
e,SPACE,249.0
SPACE,t,1064.0
t,h,176.0
e,r,248.0
r,e,184.0
e,SPACE,209.0
SPACE,a,604.0
r,e,200.0
e,SPACE,281.0
SPACE,t,1100.0
o,SPACE,586.0
SPACE,s,878.0
s,e,232.0
e,n,696.0
t,e,264.0
e,n,112.0
e,s,733.0
s,SPACE,626.0
SPACE,i,451.0
n,SPACE,546.0
SPACE,t,2138.0
t,h,176.0
SPACE,s,313.0
t,h,104.0
s,SPACE,281.0
SPACE,i,1060.0
s,SPACE,354.0
SPACE,a,288.0
SPACE,t,659.0
t,e,289.0
e,s,322.0
t,SPACE,402.0
SPACE,t,670.0
o,SPACE,314.0
SPACE,s,393.0
s,e,219.0
e,SPACE,643.0
SPACE,i,753.0
SPACE,t,304.0
t,h,201.0
e,SPACE,466.0
SPACE,i,673.0
SPACE,t,369.0
e,SPACE,1428.0
SPACE,a,362.0
r,e,200.0
e,SPACE,402.0
e,SPACE,256.0
SPACE,t,834.0
o,SPACE,474.0
SPACE,t,474.0
t,h,96.0
e,r,264.0
r,e,184.0
e,SPACE,337.0
SPACE,a,809.0
r,e,216.0
e,SPACE,241.0
SPACE,t,289.0
o,SPACE,370.0
SPACE,s,851.0
s,e,386.0
e,n,168.0
t,e,249.0
e,n,144.0
e,s,1042.0
s,SPACE,257.0
SPACE,i,647.0
n,SPACE,490.0
SPACE,t,752.0
t,h,120.0
s,SPACE,769.0
SPACE,s,280.0
t,h,57.0
s,SPACE,249.0
SPACE,i,1738.0
s,SPACE,209.0
SPACE,a,208.0
SPACE,t,774.0
t,e,330.0
e,s,273.0
t,SPACE,168.0
SPACE,t,354.0
o,SPACE,394.0
SPACE,s,280.0
s,e,257.0
e,SPACE,257.0
