key,keyhold
t,154.0
t,92.0
h,62.0
i,58.0
BACKSPACE,66.0
s,73.0
SPACE,80.0
i,82.0
s,82.0
SPACE,103.0
a,89.0
SPACE,75.0
t,48.0
e,72.0
s,122.0
t,41.0
SPACE,98.0
t,66.0
o,28.0
SPACE,58.0
s,81.0
e,90.0
e,81.0
SPACE,92.0
i,74.0
SPACE,108.0
t,73.0
h,81.0
e,98.0
SPACE,92.0
o,72.0
r,89.0
s,97.0
SPACE,76.0
t,80.0
h,73.0
a,97.0
SPACE,114.0
BACKSPACE,83.0
BACKSPACE,82.0
SPACE,76.0
BACKSPACE,67.0
BACKSPACE,98.0
t,82.0
SPACE,60.0
i,65.0
SPACE,93.0
t,162.0
e,82.0
SPACE,67.0
i,89.0
BACKSPACE,90.0
BACKSPACE,90.0
BACKSPACE,49.0
SPACE,74.0
a,98.0
r,73.0
e,106.0
SPACE,98.0
n,105.0
i,73.0
e,107.0
SPACE,102.0
t,73.0
o,57.0
SPACE,75.0
e,81.0
BACKSPACE,73.0
BACKSPACE,89.0
e,74.0
SPACE,66.0
t,89.0
h,76.0
r,99.0
r,97.0
e,113.0
SPACE,100.0
BACKSPACE,82.0
BACKSPACE,65.0
BACKSPACE,105.0
BACKSPACE,89.0
e,73.0
r,74.0
e,89.0
SPACE,69.0
a,90.0
r,106.0
e,89.0
SPACE,99.0
t,80.0
o,90.0
SPACE,84.0
s,113.0
e,106.0
n,98.0
t,75.0
e,66.0
n,82.0
e,66.0
s,105.0
SPACE,75.0
i,73.0
n,81.0
SPACE,101.0
t,81.0
h,72.0
e,120.0
SPACE,91.0
BACKSPACE,66.0
BACKSPACE,73.0
i,65.0
s,82.0
SPACE,94.0
a,122.0
t,57.0
a,113.0
SPACE,109.0
s,73.0
a,145.0
l,66.0
e,81.0
t,83.0
h,72.0
i,74.0
s,88.0
SPACE,67.0
i,65.0
s,57.0
SPACE,100.0
a,114.0
SPACE,62.0
t,70.0
e,65.0
s,133.0
t,55.0
SPACE,91.0
t,81.0
o,40.0
n,73.0
s,129.0
e,81.0
e,89.0
BACKSPACE,74.0
BACKSPACE,73.0
BACKSPACE,98.0
BACKSPACE,73.0
BACKSPACE,98.0
SPACE,66.0
s,98.0
e,90.0
e,82.0
SPACE,85.0
i,81.0
SPACE,85.0
t,103.0
h,75.0
e,131.0
SPACE,85.0
o,81.0
r,97.0
s,114.0
SPACE,101.0
t,57.0
h,73.0
