key,keyhold
t,79.0
h,74.0
i,68.0
s,86.0
SPACE,75.0
i,72.0
s,96.0
a,97.0
SPACE,85.0
t,49.0
e,60.0
s,95.0
t,73.0
t,73.0
o,85.0
SPACE,86.0
s,84.0
e,74.0
e,82.0
SPACE,113.0
i,93.0
SPACE,81.0
t,73.0
h,56.0
e,96.0
i,86.0
r,86.0
s,85.0
BACKSPACE,96.0
BACKSPACE,85.0
BACKSPACE,73.0
BACKSPACE,68.0
BACKSPACE,86.0
BACKSPACE,72.0
BACKSPACE,86.0
BACKSPACE,109.0
e,84.0
SPACE,110.0
o,84.0
r,98.0
s,86.0
t,62.0
h,49.0
a,85.0
t,61.0
i,96.0
SPACE,75.0
t,73.0
o,86.0
e,95.0
BACKSPACE,96.0
BACKSPACE,72.0
BACKSPACE,83.0
e,107.0
BACKSPACE,71.0
BACKSPACE,83.0
BACKSPACE,83.0
BACKSPACE,71.0
BACKSPACE,82.0
BACKSPACE,96.0
BACKSPACE,83.0
BACKSPACE,84.0
BACKSPACE,72.0
BACKSPACE,84.0
BACKSPACE,83.0
BACKSPACE,71.0
BACKSPACE,95.0
SPACE,108.0
t,95.0
h,72.0
a,96.0
t,71.0
SPACE,96.0
i,97.0
SPACE,100.0
t,85.0
e,110.0
BACKSPACE,84.0
SPACE,110.0
a,72.0
r,73.0
e,97.0
SPACE,87.0
n,108.0
i,96.0
e,83.0
SPACE,108.0
t,96.0
o,84.0
SPACE,74.0
e,105.0
SPACE,86.0
t,73.0
h,70.0
e,94.0
r,143.0
e,83.0
BACKSPACE,109.0
SPACE,109.0
a,96.0
r,73.0
e,85.0
BACKSPACE,96.0
SPACE,86.0
t,96.0
o,93.0
SPACE,96.0
s,103.0
e,94.0
n,106.0
t,70.0
e,93.0
n,94.0
e,106.0
s,84.0
SPACE,11.0
i,97.0
n,73.0
SPACE,111.0
t,85.0
h,84.0
i,83.0
s,74.0
BACKSPACE,74.0
SPACE,99.0
a,85.0
t,72.0
a,97.0
SPACE,98.0
s,94.0
a,98.0
l,61.0
e,87.0
t,73.0
h,83.0
i,81.0
s,120.0
SPACE,85.0
i,71.0
s,92.0
a,83.0
SPACE,96.0
BACKSPACE,109.0
BACKSPACE,83.0
BACKSPACE,94.0
SPACE,97.0
a,84.0
SPACE,82.0
t,71.0
e,83.0
s,72.0
t,70.0
SPACE,86.0
t,107.0
o,95.0
SPACE,96.0
s,130.0
e,96.0
e,83.0
SPACE,111.0
i,107.0
SPACE,98.0
t,84.0
h,61.0
e,93.0
BACKSPACE,85.0
o,72.0
r,85.0
BACKSPACE,74.0
BACKSPACE,84.0
BACKSPACE,61.0
BACKSPACE,72.0
BACKSPACE,85.0
BACKSPACE,59.0
e,97.0
SPACE,96.0
o,82.0
r,97.0
s,73.0
SPACE,120.0
t,84.0
h,60.0
a,85.0
t,73.0
i,73.0
SPACE,73.0
t,85.0
e,98.0
a,72.0
BACKSPACE,74.0
BACKSPACE,85.0
SPACE,99.0
a,109.0
r,70.0
e,85.0
BACKSPACE,86.0
SPACE,86.0
n,85.0
i,61.0
BACKSPACE,72.0
e,86.0
BACKSPACE,97.0
e,78.0
SPACE,98.0
