key,keyhold
t,75.0
h,62.0
i,64.0
s,97.0
SPACE,82.0
i,73.0
s,70.0
SPACE,73.0
a,88.0
SPACE,719.0
t,31.0
e,74.0
s,90.0
t,97.0
SPACE,98.0
t,81.0
o,73.0
SPACE,52.0
s,90.0
e,97.0
SPACE,68.0
BACKSPACE,33.0
e,97.0
SPACE,83.0
i,73.0
SPACE,92.0
t,82.0
h,57.0
e,88.0
SPACE,75.0
o,48.0
r,90.0
s,65.0
SPACE,85.0
t,83.0
h,64.0
a,97.0
t,73.0
SPACE,92.0
i,73.0
SPACE,75.0
t,89.0
e,106.0
SPACE,74.0
a,97.0
r,65.0
e,97.0
SPACE,82.0
n,41.0
i,32.0
e,97.0
SPACE,57.0
t,72.0
o,56.0
SPACE,75.0
e,74.0
t,33.0
BACKSPACE,65.0
SPACE,77.0
t,81.0
h,98.0
e,88.0
r,106.0
e,122.0
SPACE,93.0
a,81.0
r,66.0
e,98.0
SPACE,91.0
t,73.0
o,64.0
SPACE,84.0
s,90.0
e,66.0
n,73.0
t,58.0
e,82.0
n,66.0
e,67.0
s,81.0
SPACE,75.0
o,57.0
BACKSPACE,73.0
i,81.0
BACKSPACE,57.0
n,65.0
SPACE,78.0
t,82.0
h,65.0
i,89.0
s,104.0
SPACE,100.0
s,19.0
a,73.0
t,65.0
a,81.0
SPACE,90.0
BACKSPACE,73.0
BACKSPACE,49.0
BACKSPACE,89.0
BACKSPACE,73.0
BACKSPACE,57.0
a,82.0
t,113.0
a,97.0
SPACE,74.0
s,81.0
a,65.0
l,9.0
l,113.0
e,87.0
BACKSPACE,58.0
BACKSPACE,89.0
BACKSPACE,72.0
e,98.0
BACKSPACE,89.0
t,47.0
h,57.0
i,73.0
s,118.0
SPACE,74.0
i,74.0
s,88.0
SPACE,58.0
a,113.0
SPACE,99.0
t,65.0
e,66.0
s,88.0
t,73.0
SPACE,91.0
t,113.0
o,64.0
SPACE,59.0
s,88.0
e,97.0
e,89.0
SPACE,75.0
i,89.0
SPACE,59.0
t,81.0
h,73.0
e,121.0
SPACE,81.0
o,56.0
r,89.0
s,81.0
SPACE,108.0
t,73.0
h,122.0
a,73.0
t,66.0
SPACE,43.0
i,81.0
SPACE,67.0
t,106.0
e,96.0
SPACE,74.0
a,104.0
r,56.0
e,81.0
SPACE,50.0
n,57.0
i,57.0
e,81.0
SPACE,91.0
t,81.0
o,64.0
n,73.0
e,88.0
BACKSPACE,89.0
BACKSPACE,90.0
BACKSPACE,79.0
BACKSPACE,89.0
SPACE,75.0
e,73.0
SPACE,80.0
t,73.0
h,72.0
e,89.0
r,105.0
e,98.0
SPACE,99.0
a,106.0
r,106.0
e,89.0
SPACE,116.0
t,56.0
o,49.0
SPACE,91.0
s,74.0
e,81.0
n,72.0
t,72.0
e,81.0
n,73.0
e,73.0
s,66.0
SPACE,67.0
i,89.0
n,114.0
SPACE,92.0
t,114.0
h,90.0
i,50.0
s,98.0
SPACE,66.0
a,57.0
t,65.0
a,83.0
SPACE,99.0
s,73.0
a,49.0
l,87.0
e,81.0
t,89.0
h,65.0
i,64.0
s,89.0
SPACE,67.0
i,48.0
s,89.0
SPACE,59.0
a,97.0
SPACE,91.0
t,65.0
e,82.0
s,90.0
t,57.0
SPACE,100.0
t,90.0
o,65.0
SPACE,66.0
s,89.0
e,82.0
e,74.0
SPACE,68.0
i,81.0
SPACE,73.0
t,73.0
h,73.0
e,96.0
SPACE,74.0
o,88.0
r,113.0
s,81.0
SPACE,83.0
t,74.0
h,118.0
a,120.0
t,73.0
SPACE,91.0
i,73.0
SPACE,50.0
t,77.0
e,106.0
SPACE,90.0
a,89.0
r,73.0
e,97.0
SPACE,77.0
n,48.0
i,73.0
r,70.0
e,12.0
SPACE,108.0
t,89.0
o,81.0
SPACE,75.0
e,98.0
SPACE,75.0
BACKSPACE,89.0
BACKSPACE,82.0
BACKSPACE,57.0
BACKSPACE,104.0
BACKSPACE,138.0
BACKSPACE,122.0
BACKSPACE,129.0
BACKSPACE,113.0
BACKSPACE,122.0
BACKSPACE,106.0
e,89.0
SPACE,75.0
t,98.0
o,82.0
SPACE,74.0
e,89.0
SPACE,74.0
t,65.0
h,98.0
e,95.0
r,79.0
e,2.0
e,73.0
SPACE,97.0
BACKSPACE,65.0
BACKSPACE,98.0
BACKSPACE,88.0
e,81.0
SPACE,99.0
a,114.0
r,58.0
e,113.0
t,74.0
o,43.0
SPACE,54.0
BACKSPACE,57.0
BACKSPACE,65.0
BACKSPACE,65.0
BACKSPACE,105.0
BACKSPACE,72.0
SPACE,58.0
SPACE,25.0
BACKSPACE,43.0
BACKSPACE,49.0
SPACE,42.0
t,72.0
e,98.0
BACKSPACE,41.0
o,49.0
SPACE,67.0
s,81.0
e,67.0
n,41.0
t,73.0
e,106.0
n,58.0
s,98.0
e,89.0
BACKSPACE,56.0
BACKSPACE,56.0
e,91.0
s,98.0
SPACE,61.0
i,58.0
n,90.0
SPACE,75.0
t,98.0
h,66.0
i,74.0
s,127.0
SPACE,70.0
a,82.0
t,66.0
a,89.0
SPACE,76.0
s,89.0
a,88.0
l,65.0
e,81.0
t,57.0
h,73.0
i,50.0
s,107.0
SPACE,59.0
i,65.0
a,97.0
BACKSPACE,41.0
s,105.0
SPACE,59.0
a,114.0
SPACE,68.0
t,114.0
e,89.0
s,82.0
t,73.0
SPACE,83.0
i,80.0
BACKSPACE,58.0
t,96.0
o,57.0
SPACE,75.0
s,89.0
e,41.0
e,97.0
e,58.0
SPACE,67.0
BACKSPACE,49.0
BACKSPACE,57.0
SPACE,82.0
i,56.0
SPACE,60.0
t,71.0
h,82.0
e,96.0
SPACE,71.0
BACKSPACE,107.0
BACKSPACE,98.0
BACKSPACE,122.0
BACKSPACE,61.0
h,56.0
e,81.0
SPACE,50.0
o,73.0
r,105.0
s,89.0
n,91.0
BACKSPACE,49.0
SPACE,59.0
t,73.0
h,82.0
a,104.0
t,57.0
SPACE,82.0
i,64.0
SPACE,91.0
t,72.0
e,105.0
SPACE,57.0
a,106.0
r,58.0
e,98.0
SPACE,68.0
n,73.0
i,81.0
e,105.0
SPACE,75.0
t,105.0
o,64.0
SPACE,50.0
e,112.0
SPACE,57.0
t,56.0
h,73.0
e,105.0
r,88.0
e,65.0
SPACE,76.0
a,114.0
r,66.0
e,105.0
SPACE,69.0
t,65.0
o,57.0
SPACE,25.0
s,89.0
n,65.0
BACKSPACE,32.0
e,96.0
n,65.0
t,66.0
e,89.0
n,57.0
e,89.0
s,73.0
SPACE,66.0
i,57.0
n,57.0
SPACE,59.0
t,82.0
h,73.0
i,57.0
s,106.0
SPACE,67.0
a,113.0
t,49.0
a,105.0
SPACE,60.0
s,137.0
a,116.0
l,65.0
e,105.0
t,88.0
h,66.0
i,48.0
s,113.0
SPACE,67.0
i,57.0
s,122.0
SPACE,75.0
a,104.0
SPACE,73.0
t,73.0
e,105.0
s,105.0
t,63.0
SPACE,58.0
t,89.0
o,57.0
SPACE,57.0
s,88.0
e,90.0
e,97.0
SPACE,82.0
i,56.0
SPACE,74.0
t,73.0
h,72.0
e,88.0
SPACE,51.0
o,65.0
r,81.0
s,105.0
SPACE,66.0
t,65.0
h,90.0
a,89.0
t,64.0
i,58.0
SPACE,77.0
BACKSPACE,49.0
BACKSPACE,56.0
BACKSPACE,33.0
SPACE,41.0
i,56.0
SPACE,66.0
t,81.0
e,88.0
SPACE,67.0
a,81.0
r,49.0
e,73.0
SPACE,68.0
n,89.0
i,66.0
e,90.0
SPACE,57.0
t,73.0
o,65.0
SPACE,60.0
e,96.0
SPACE,41.0
t,49.0
h,65.0
e,90.0
r,76.0
e,3.0
e,98.0
SPACE,91.0
BACKSPACE,42.0
BACKSPACE,34.0
SPACE,75.0
a,129.0
r,57.0
e,89.0
