key1,key2,time
t,h,477.0
s,SPACE,11151.0
SPACE,i,447.0
s,SPACE,805.0
SPACE,a,1437.0
r,e,208.0
e,s,265.0
BACKSPACE,BACKSPACE,159.0
BACKSPACE,BACKSPACE,152.0
BACKSPACE,BACKSPACE,152.0
t,e,369.0
e,s,256.0
t,SPACE,1003.0
SPACE,t,1598.0
o,SPACE,445.0
SPACE,s,942.0
s,e,274.0
e,SPACE,826.0
SPACE,i,1220.0
SPACE,t,773.0
t,h,184.0
e,SPACE,314.0
BACKSPACE,BACKSPACE,168.0
BACKSPACE,BACKSPACE,321.0
BACKSPACE,BACKSPACE,224.0
BACKSPACE,BACKSPACE,209.0
s,SPACE,2252.0
SPACE,t,867.0
t,h,208.0
t,SPACE,596.0
SPACE,i,695.0
SPACE,t,795.0
e,SPACE,612.0
SPACE,a,851.0
r,e,240.0
e,SPACE,4419.0
SPACE,t,482.0
SPACE,t,381.0
t,h,225.0
e,r,193.0
r,e,160.0
e,SPACE,675.0
SPACE,a,898.0
r,e,217.0
e,SPACE,292.0
SPACE,t,1125.0
o,SPACE,363.0
SPACE,s,1294.0
s,e,264.0
e,n,555.0
t,e,248.0
e,n,314.0
e,s,249.0
s,SPACE,752.0
SPACE,i,879.0
n,SPACE,235.0
SPACE,t,1605.0
t,h,217.0
s,SPACE,218.0
SPACE,s,302.0
t,h,280.0
s,SPACE,250.0
SPACE,i,859.0
s,SPACE,219.0
SPACE,a,786.0
SPACE,t,304.0
t,e,176.0
e,s,216.0
t,SPACE,443.0
SPACE,t,1151.0
o,SPACE,314.0
SPACE,s,749.0
s,e,321.0
e,SPACE,452.0
SPACE,i,464.0
SPACE,t,1129.0
t,h,209.0
e,SPACE,444.0
s,SPACE,492.0
SPACE,t,829.0
t,h,192.0
t,SPACE,462.0
SPACE,i,744.0
SPACE,t,787.0
e,SPACE,356.0
SPACE,a,857.0
r,e,201.0
e,SPACE,202.0
e,SPACE,411.0
SPACE,t,1487.0
o,SPACE,299.0
SPACE,t,794.0
t,h,193.0
e,r,127.0
r,e,193.0
e,SPACE,422.0
SPACE,a,871.0
r,e,232.0
e,SPACE,218.0
SPACE,t,902.0
o,SPACE,348.0
SPACE,s,872.0
s,e,266.0
e,n,402.0
t,e,208.0
e,n,281.0
e,s,208.0
s,SPACE,779.0
SPACE,i,1192.0
n,SPACE,187.0
SPACE,t,367.0
t,h,217.0
s,SPACE,373.0
SPACE,s,561.0
t,h,201.0
s,SPACE,194.0
SPACE,i,287.0
s,SPACE,760.0
SPACE,a,724.0
SPACE,t,481.0
t,e,217.0
e,s,774.0
t,SPACE,324.0
SPACE,t,1198.0
o,SPACE,301.0
SPACE,s,724.0
s,e,281.0
e,SPACE,443.0
SPACE,i,879.0
SPACE,t,915.0
t,h,207.0
e,SPACE,226.0
s,SPACE,442.0
SPACE,t,882.0
t,h,185.0
t,SPACE,469.0
SPACE,i,654.0
SPACE,t,786.0
e,SPACE,1027.0
SPACE,a,465.0
r,e,184.0
e,SPACE,259.0
