key,keyhold
t,94.0
h,70.0
i,107.0
s,148.0
SPACE,102.0
i,108.0
s,102.0
SPACE,98.0
a,119.0
SPACE,90.0
t,82.0
e,82.0
s,93.0
t,93.0
SPACE,108.0
t,106.0
i,94.0
SPACE,119.0
s,140.0
BACKSPACE,123.0
BACKSPACE,83.0
BACKSPACE,105.0
o,92.0
SPACE,124.0
s,103.0
e,108.0
e,120.0
SPACE,92.0
i,82.0
SPACE,115.0
t,66.0
h,61.0
e,109.0
SPACE,88.0
i,92.0
r,70.0
BACKSPACE,98.0
BACKSPACE,109.0
BACKSPACE,109.0
o,108.0
r,88.0
s,98.0
SPACE,38.0
t,49.0
h,97.0
a,121.0
t,85.0
SPACE,151.0
i,97.0
SPACE,109.0
t,75.0
o,49.0
BACKSPACE,96.0
e,91.0
SPACE,86.0
a,93.0
r,108.0
e,110.0
SPACE,61.0
n,71.0
i,110.0
e,121.0
SPACE,109.0
t,122.0
o,84.0
SPACE,98.0
n,97.0
e,99.0
BACKSPACE,97.0
BACKSPACE,72.0
BACKSPACE,74.0
e,99.0
SPACE,108.0
t,85.0
h,122.0
e,96.0
r,71.0
e,112.0
SPACE,133.0
a,137.0
r,108.0
e,99.0
SPACE,103.0
t,85.0
o,119.0
SPACE,123.0
s,97.0
e,121.0
n,109.0
t,61.0
e,119.0
n,113.0
e,98.0
s,122.0
SPACE,99.0
i,96.0
n,61.0
SPACE,123.0
t,85.0
h,79.0
i,110.0
s,171.0
SPACE,104.0
a,98.0
t,83.0
a,108.0
SPACE,123.0
s,95.0
a,123.0
o,109.0
e,111.0
BACKSPACE,83.0
BACKSPACE,106.0
BACKSPACE,60.0
l,82.0
e,108.0
t,95.0
h,107.0
i,105.0
s,118.0
SPACE,110.0
i,110.0
s,103.0
SPACE,109.0
a,120.0
SPACE,94.0
t,96.0
e,109.0
s,107.0
t,86.0
SPACE,145.0
t,121.0
o,95.0
SPACE,110.0
s,96.0
e,97.0
e,104.0
SPACE,110.0
i,97.0
SPACE,121.0
t,73.0
h,83.0
e,94.0
SPACE,109.0
i,119.0
r,93.0
BACKSPACE,107.0
BACKSPACE,84.0
BACKSPACE,110.0
o,121.0
r,73.0
s,121.0
SPACE,113.0
t,84.0
h,97.0
s,107.0
t,87.0
BACKSPACE,98.0
BACKSPACE,84.0
BACKSPACE,122.0
a,97.0
t,123.0
SPACE,81.0
i,85.0
SPACE,94.0
t,84.0
o,121.0
e,73.0
BACKSPACE,109.0
BACKSPACE,108.0
e,109.0
