key,keyhold
t,61.0
h,79.0
i,97.0
s,88.0
SPACE,50.0
i,50.0
s,89.0
SPACE,57.0
a,82.0
SPACE,64.0
t,77.0
e,66.0
s,98.0
t,73.0
SPACE,41.0
t,72.0
o,88.0
SPACE,91.0
s,56.0
e,40.0
e,75.0
SPACE,79.0
o,72.0
SPACE,67.0
BACKSPACE,76.0
BACKSPACE,88.0
BACKSPACE,97.0
i,57.0
SPACE,65.0
t,96.0
h,96.0
e,97.0
SPACE,81.0
o,73.0
r,82.0
s,73.0
SPACE,51.0
t,74.0
h,82.0
a,107.0
t,89.0
SPACE,83.0
i,47.0
t,81.0
r,41.0
e,16.0
SPACE,104.0
BACKSPACE,66.0
BACKSPACE,112.0
BACKSPACE,113.0
BACKSPACE,113.0
BACKSPACE,121.0
BACKSPACE,105.0
BACKSPACE,72.0
SPACE,44.0
t,106.0
e,105.0
SPACE,92.0
a,89.0
r,65.0
e,96.0
SPACE,58.0
n,89.0
i,88.0
e,88.0
SPACE,75.0
t,48.0
o,64.0
SPACE,91.0
e,87.0
SPACE,73.0
t,97.0
h,81.0
e,113.0
r,90.0
e,89.0
SPACE,84.0
a,89.0
r,89.0
e,56.0
SPACE,90.0
t,57.0
o,89.0
SPACE,85.0
s,73.0
e,72.0
t,57.0
e,81.0
e,90.0
s,50.0
SPACE,59.0
BACKSPACE,109.0
BACKSPACE,105.0
BACKSPACE,106.0
BACKSPACE,97.0
BACKSPACE,89.0
BACKSPACE,88.0
BACKSPACE,94.0
BACKSPACE,81.0
n,65.0
t,89.0
e,73.0
n,64.0
e,32.0
s,80.0
SPACE,91.0
i,65.0
n,73.0
SPACE,83.0
t,105.0
h,111.0
i,96.0
s,96.0
SPACE,82.0
a,97.0
t,80.0
a,54.0
SPACE,90.0
s,64.0
a,88.0
l,113.0
e,57.0
t,80.0
h,88.0
i,73.0
s,88.0
i,57.0
BACKSPACE,74.0
SPACE,73.0
i,105.0
s,80.0
SPACE,87.0
a,96.0
SPACE,51.0
t,81.0
e,96.0
s,81.0
t,89.0
SPACE,80.0
t,98.0
o,41.0
SPACE,67.0
s,81.0
e,73.0
e,72.0
SPACE,111.0
i,49.0
SPACE,134.0
t,40.0
h,97.0
e,96.0
SPACE,90.0
o,96.0
r,65.0
s,97.0
SPACE,90.0
i,73.0
t,121.0
e,90.0
SPACE,101.0
a,114.0
r,96.0
e,89.0
SPACE,94.0
n,97.0
i,96.0
e,56.0
SPACE,74.0
t,50.0
o,56.0
SPACE,85.0
e,90.0
BACKSPACE,1588.0
BACKSPACE,1188.0
BACKSPACE,1138.0
BACKSPACE,1088.0
BACKSPACE,1038.0
BACKSPACE,988.0
BACKSPACE,937.0
BACKSPACE,888.0
BACKSPACE,838.0
BACKSPACE,787.0
BACKSPACE,738.0
BACKSPACE,688.0
BACKSPACE,638.0
BACKSPACE,588.0
BACKSPACE,538.0
BACKSPACE,488.0
BACKSPACE,438.0
BACKSPACE,387.0
BACKSPACE,329.0
BACKSPACE,56.0
BACKSPACE,64.0
BACKSPACE,58.0
BACKSPACE,57.0
SPACE,76.0
t,105.0
e,50.0
SPACE,85.0
a,97.0
r,97.0
e,98.0
SPACE,91.0
BACKSPACE,130.0
BACKSPACE,113.0
BACKSPACE,136.0
BACKSPACE,305.0
BACKSPACE,129.0
BACKSPACE,128.0
BACKSPACE,104.0
BACKSPACE,80.0
BACKSPACE,105.0
BACKSPACE,89.0
BACKSPACE,81.0
t,83.0
h,78.0
a,96.0
t,104.0
SPACE,40.0
i,56.0
SPACE,82.0
t,104.0
e,81.0
SPACE,59.0
a,97.0
r,97.0
e,88.0
SPACE,75.0
n,105.0
i,72.0
e,65.0
SPACE,89.0
t,49.0
o,81.0
SPACE,83.0
e,90.0
SPACE,58.0
t,80.0
h,73.0
e,89.0
r,89.0
e,105.0
SPACE,68.0
a,94.0
s,2.0
r,82.0
e,81.0
SPACE,94.0
BACKSPACE,89.0
BACKSPACE,89.0
BACKSPACE,97.0
BACKSPACE,89.0
r,81.0
e,97.0
SPACE,79.0
t,89.0
o,48.0
SPACE,83.0
s,96.0
e,65.0
n,82.0
t,41.0
e,104.0
n,89.0
e,49.0
s,73.0
SPACE,75.0
i,65.0
n,65.0
SPACE,74.0
t,73.0
h,81.0
i,65.0
s,89.0
SPACE,75.0
a,81.0
t,97.0
a,81.0
SPACE,61.0
s,73.0
a,96.0
l,97.0
e,40.0
t,81.0
h,143.0
i,129.0
s,89.0
