EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,171.0,743.0,0.18039216101169586,11.0,7.0,0,0.0,0.0,2017-5-11 11:37:16:593
1,171.0,741.0,0.19215688109397888,12.0,8.0,0,0.0,,null
2,171.0,738.575927734375,0.19215688109397888,12.0,8.0,0,0.0,2.0,2017-5-11 11:37:16:621
3,171.0,737.0,0.20000001788139346,12.0,8.0,0,0.0,,null
4,172.0,729.0,0.2039215862751007,12.0,9.0,0,0.0,,null
5,172.42832946777344,725.5734252929688,0.2039215862751007,12.0,9.0,0,0.0,2.0,2017-5-11 11:37:16:638
6,173.0,719.0,0.207843154668808,12.0,9.0,0,0.0,,null
7,173.0,708.0,0.2039215862751007,12.0,9.0,0,0.0,,null
8,173.0,707.863037109375,0.2039215862751007,12.0,9.0,0,0.0,2.0,2017-5-11 11:37:16:654
9,173.0,690.0,0.2039215862751007,12.0,9.0,0,0.0,,null
10,172.13314819335938,671.7959594726562,0.2039215862751007,12.0,9.0,0,0.0,2.0,2017-5-11 11:37:16:671
11,172.0,669.0,0.19607844948768616,12.0,9.0,0,0.0,,null
12,168.0,647.0,0.19215688109397888,12.0,9.0,0,0.0,,null
13,165.20803833007812,624.664306640625,0.19215688109397888,12.0,9.0,0,0.0,2.0,2017-5-11 11:37:16:687
14,164.0,615.0,0.1882353127002716,11.0,8.0,0,0.0,,null
15,159.0,585.0,0.1882353127002716,11.0,8.0,0,0.0,,null
16,156.5,570.0,0.1882353127002716,11.0,8.0,0,0.0,2.0,2017-5-11 11:37:16:704
17,153.0,544.0,0.1764705926179886,11.0,8.0,0,0.0,,null
18,149.0,510.0,0.1725490242242813,10.0,7.0,0,0.0,,null
19,147.16897583007812,492.1474609375,0.1725490242242813,10.0,7.0,0,0.0,2.0,2017-5-11 11:37:16:721
20,145.0,471.0,0.16470588743686676,9.0,7.0,0,0.0,,null
21,143.99234008789062,456.8927612304688,0.16470588743686676,9.0,7.0,0,0.0,2.0,2017-5-11 11:37:16:730
22,143.0,443.0,0.13333334028720856,9.0,7.0,0,0.0,,null
23,141.0,408.0,0.05882353335618973,7.0,5.0,0,0.0,2.0,2017-5-11 11:37:16:746
24,141.0,408.0,0.05882353335618973,7.0,5.0,0,0.0,1.0,2017-5-11 11:37:16:747
25,718.0,1309.0,0.14901961386203766,9.0,7.0,0,0.0,0.0,2017-5-11 11:37:24:298
26,717.0,1308.0,0.16078431904315948,9.0,6.0,0,0.0,,null
27,717.0,1304.5557861328125,0.16078431904315948,9.0,6.0,0,0.0,2.0,2017-5-11 11:37:24:305
28,717.0,1303.0,0.16470588743686676,9.0,6.0,0,0.0,,null
29,717.0,1293.0,0.16078431904315948,10.0,7.0,0,0.0,,null
30,716.1973266601562,1280.9598388671875,0.16078431904315948,10.0,7.0,0,0.0,2.0,2017-5-11 11:37:24:322
31,716.0,1278.0,0.1764705926179886,10.0,7.0,0,0.0,,null
32,716.0,1249.0,0.1764705926179886,11.0,8.0,0,0.0,,null
33,716.7901000976562,1222.1370849609375,0.1764705926179886,11.0,8.0,0,0.0,2.0,2017-5-11 11:37:24:341
34,717.0,1215.0,0.18431372940540314,10.0,7.0,0,0.0,,null
35,719.0,1171.0,0.1882353127002716,11.0,8.0,0,0.0,,null
36,724.7664184570312,1122.397216796875,0.1882353127002716,11.0,8.0,0,0.0,2.0,2017-5-11 11:37:24:360
37,726.0,1112.0,0.18431372940540314,12.0,8.0,0,0.0,,null
38,741.0,1045.0,0.19215688109397888,12.0,8.0,0,0.0,,null
39,758.2116088867188,982.846923828125,0.19215688109397888,12.0,8.0,0,0.0,2.0,2017-5-11 11:37:24:380
40,759.0,980.0,0.20000001788139346,12.0,8.0,0,0.0,,null
41,774.0,919.0,0.19607844948768616,12.0,9.0,0,0.0,,null
42,790.0,869.0,0.20000001788139346,12.0,8.0,0,0.0,,null
43,793.0667114257812,859.41650390625,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-5-11 11:37:24:400
44,813.0,819.0,0.19215688109397888,12.0,8.0,0,0.0,,null
45,824.5545654296875,791.557861328125,0.19215688109397888,12.0,8.0,0,0.0,2.0,2017-5-11 11:37:24:411
46,837.0,762.0,0.18431372940540314,11.0,8.0,0,0.0,,null
47,870.0,716.0,0.1725490242242813,9.0,7.0,0,0.0,,null
48,882.9778442382812,696.2929077148438,0.1725490242242813,9.0,7.0,0,0.0,2.0,2017-5-11 11:37:24:427
49,897.0,675.0,0.14509804546833038,10.0,6.0,0,0.0,,null
50,936.0,625.0,0.050980396568775184,7.0,5.0,0,0.0,2.0,2017-5-11 11:37:24:443
51,936.0,625.0,0.050980396568775184,7.0,5.0,0,0.0,1.0,2017-5-11 11:37:24:444
52,670.0,1227.0,0.16470588743686676,9.0,6.0,0,0.0,0.0,2017-5-11 11:37:27:933
53,670.0,1227.0,0.1725490242242813,9.0,6.0,0,0.0,,null
54,670.0,1226.4185791015625,0.1725490242242813,9.0,6.0,0,0.0,2.0,2017-5-11 11:37:27:969
55,670.0,1226.0,0.1568627506494522,8.0,6.0,0,0.0,,null
56,671.0,1223.0,0.10588236153125764,8.0,6.0,0,0.0,2.0,2017-5-11 11:37:27:985
57,671.0,1223.0,0.10588236153125764,8.0,6.0,0,0.0,1.0,2017-5-11 11:37:27:986
58,93.0,613.0,0.16862745583057406,9.0,6.0,0,0.0,0.0,2017-5-11 11:38:33:194
59,93.0,613.0,0.1764705926179886,10.0,7.0,0,0.0,,null
60,93.0,613.0,0.18039216101169586,10.0,7.0,0,0.0,,null
61,93.0,612.2034912109375,0.18039216101169586,10.0,7.0,0,0.0,2.0,2017-5-11 11:38:33:231
62,93.0,612.0,0.19215688109397888,11.0,7.0,0,0.0,,null
63,93.0,610.0,0.19215688109397888,12.0,8.0,0,0.0,,null
64,93.60930633544922,608.7813720703125,0.19215688109397888,12.0,8.0,0,0.0,2.0,2017-5-11 11:38:33:249
65,94.0,608.0,0.19607844948768616,12.0,8.0,0,0.0,,null
66,95.0,604.0,0.20000001788139346,11.0,8.0,0,0.0,,null
67,95.37760925292969,602.4895629882812,0.20000001788139346,11.0,8.0,0,0.0,2.0,2017-5-11 11:38:33:264
68,97.0,598.0,0.2039215862751007,11.0,8.0,0,0.0,,null
69,99.0,590.0,0.2039215862751007,12.0,8.0,0,0.0,,null
70,99.2287139892578,589.0851440429688,0.2039215862751007,12.0,8.0,0,0.0,2.0,2017-5-11 11:38:33:282
71,101.0,580.0,0.20000001788139346,12.0,8.0,0,0.0,,null
72,102.0,568.0,0.19607844948768616,12.0,8.0,0,0.0,,null
73,102.00309753417969,567.9628295898438,0.19607844948768616,12.0,8.0,0,0.0,2.0,2017-5-11 11:38:33:298
74,101.0,551.0,0.2039215862751007,11.0,8.0,0,0.0,,null
75,99.63135528564452,536.6292724609375,0.2039215862751007,11.0,8.0,0,0.0,2.0,2017-5-11 11:38:33:314
76,99.0,530.0,0.2039215862751007,12.0,8.0,0,0.0,,null
77,96.0,511.0,0.20000001788139346,12.0,8.0,0,0.0,,null
78,94.02915954589844,499.1749267578125,0.20000001788139346,12.0,8.0,0,0.0,2.0,2017-5-11 11:38:33:331
79,93.0,493.0,0.20000001788139346,12.0,8.0,0,0.0,,null
80,90.0,476.0,0.19607844948768616,11.0,8.0,0,0.0,,null
81,87.0,459.0,0.19607844948768616,12.0,8.0,0,0.0,,null
82,86.17070007324219,452.7802734375,0.19607844948768616,12.0,8.0,0,0.0,2.0,2017-5-11 11:38:33:354
83,85.0,444.0,0.20000001788139346,12.0,8.0,0,0.0,,null
84,83.0,432.0,0.2039215862751007,12.0,8.0,0,0.0,,null
85,82.49951934814453,428.99713134765625,0.2039215862751007,12.0,8.0,0,0.0,2.0,2017-5-11 11:38:33:371
86,81.0,422.0,0.19607844948768616,12.0,8.0,0,0.0,,null
87,80.0,412.0,0.19215688109397888,11.0,8.0,0,0.0,,null
88,79.19715881347656,407.98577880859375,0.19215688109397888,11.0,8.0,0,0.0,2.0,2017-5-11 11:38:33:387
89,78.0,402.0,0.19215688109397888,11.0,8.0,0,0.0,,null
90,77.0,391.0,0.19215688109397888,11.0,8.0,0,0.0,,null
91,76.5953598022461,386.95355224609375,0.19215688109397888,11.0,8.0,0,0.0,2.0,2017-5-11 11:38:33:404
92,76.0,381.0,0.1882353127002716,10.0,7.0,0,0.0,,null
93,75.0,371.0,0.18431372940540314,10.0,7.0,0,0.0,,null
94,74.60872650146484,367.47857666015625,0.18431372940540314,10.0,7.0,0,0.0,2.0,2017-5-11 11:38:33:421
95,74.0,362.0,0.18431372940540314,11.0,7.0,0,0.0,,null
96,73.0,355.0,0.18431372940540314,10.0,7.0,0,0.0,,null
97,72.65145111083984,352.5601806640625,0.18431372940540314,10.0,7.0,0,0.0,2.0,2017-5-11 11:38:33:437
98,72.0,349.0,0.18039216101169586,10.0,7.0,0,0.0,,null
99,71.0,343.0,0.18039216101169586,10.0,7.0,0,0.0,,null
100,70.61317443847656,340.67901611328125,0.18039216101169586,10.0,7.0,0,0.0,2.0,2017-5-11 11:38:33:454
101,70.0,337.0,0.1764705926179886,10.0,7.0,0,0.0,,null
102,69.0,332.0,0.1764705926179886,10.0,7.0,0,0.0,,null
103,68.06047821044922,329.18145751953125,0.1764705926179886,10.0,7.0,0,0.0,2.0,2017-5-11 11:38:33:470
104,67.0,326.0,0.1764705926179886,10.0,7.0,0,0.0,,null
105,65.0,320.0,0.1725490242242813,9.0,7.0,0,0.0,,null
106,64.55506896972656,317.33038330078125,0.1725490242242813,9.0,7.0,0,0.0,2.0,2017-5-11 11:38:33:487
107,64.0,314.0,0.1725490242242813,9.0,7.0,0,0.0,,null
108,62.0,307.0,0.16862745583057406,9.0,7.0,0,0.0,,null
109,61.16143798828125,303.645751953125,0.16862745583057406,9.0,7.0,0,0.0,2.0,2017-5-11 11:38:33:504
110,60.0,299.0,0.16470588743686676,9.0,7.0,0,0.0,,null
111,57.0,291.0,0.16078431904315948,9.0,7.0,0,0.0,,null
