EID,Xvalue,Yvalue,Zvalue,time
0,0.4955997467041016,-11.098321914672852,-2.0626046657562256,2017-06-02 14:51:14.245
1,0.4513070285320282,-10.870872497558594,-2.3319525718688965,2017-06-02 14:51:14.255
2,-0.25498247146606445,-10.639832496643066,-2.5079262256622314,2017-06-02 14:51:14.266
3,-0.8631097078323364,-10.340557098388672,-2.4384944438934326,2017-06-02 14:51:14.276
4,-1.108515381813049,-9.701305389404297,-2.426523447036743,2017-06-02 14:51:14.286
5,-1.0055646896362305,-9.194931983947754,-2.321178436279297,2017-06-02 14:51:14.296
6,-1.138442873954773,-9.240421295166016,-2.0015525817871094,2017-06-02 14:51:14.306
7,-1.5969325304031372,-9.378087997436523,-1.7549498081207275,2017-06-02 14:51:14.317
8,-1.7848774194717407,-9.278728485107422,-1.5957354307174685,2017-06-02 14:51:14.327
9,-1.9297266006469729,-9.119514465332033,-1.4700398445129397,2017-06-02 14:51:14.336
10,-2.1116859912872314,-9.060855865478516,-1.4820108413696291,2017-06-02 14:51:14.347
11,-2.172738075256348,-9.046490669250488,-1.8100165128707888,2017-06-02 14:51:14.356
12,-1.9345149993896484,-8.846575736999512,-2.1715409755706787,2017-06-02 14:51:14.367
13,-1.8064252138137813,-8.647856712341309,-2.3774423599243164,2017-06-02 14:51:14.377
14,-1.725022315979004,-8.744821548461914,-2.499546527862549,2017-06-02 14:51:14.387
15,-1.7705121040344238,-9.100360870361328,-2.6803088188171387,2017-06-02 14:51:14.396
16,-1.8555063009262085,-9.588777542114258,-2.740163803100586,2017-06-02 14:51:14.406
17,-2.142810583114624,-10.153809547424316,-2.7521347999572754,2017-06-02 14:51:14.417
18,-2.141613483428955,-10.436325073242188,-2.63362193107605,2017-06-02 14:51:14.427
19,-2.08056116104126,-10.483012199401855,-2.52109432220459,2017-06-02 14:51:14.437
20,-1.778891921043396,-10.36569595336914,-2.345120668411255,2017-06-02 14:51:14.447
21,-1.5310919284820557,-10.195708274841307,-2.042253971099853,2017-06-02 14:51:14.457
22,-1.4712369441986084,-10.032901763916016,-1.7729063034057615,2017-06-02 14:51:14.469
23,-1.2701239585876465,-9.927556991577148,-1.5873557329177856,2017-06-02 14:51:14.477
24,-1.1468225717544556,-9.904812812805176,-1.5682021379470823,2017-06-02 14:51:14.486
25,-0.930147349834442,-9.928754806518556,-1.6364368200302124,2017-06-02 14:51:14.496
26,-0.6607996821403503,-10.030508041381836,-1.600523829460144,2017-06-02 14:51:14.506
27,-0.2657563984394073,-10.078392028808594,-1.5717934370040894,2017-06-02 14:51:14.516
28,-0.2262520641088485,-10.01494598388672,-1.6184803247451782,2017-06-02 14:51:14.526
29,-0.026336219161748886,-9.84376049041748,-1.5849615335464478,2017-06-02 14:51:14.535
30,0.1149216815829277,-9.77672290802002,-1.6484078168869019,2017-06-02 14:51:14.545
31,0.07900865375995636,-9.751583099365234,-1.866280198097229,2017-06-02 14:51:14.555
32,-0.15801730751991272,-9.68574333190918,-2.1164743900299072,2017-06-02 14:51:14.565
33,-0.13766659796237946,-9.690531730651855,-2.2146365642547607,2017-06-02 14:51:14.575
34,-0.1951274424791336,-9.743204116821287,-2.279279947280884,2017-06-02 14:51:14.585
35,-0.4094084799289704,-9.9586820602417,-2.2122423648834237,2017-06-02 14:51:14.595
36,-0.6380547285079956,-10.201693534851074,-2.0159177780151367,2017-06-02 14:51:14.605
37,-0.8271966576576233,-10.357316970825195,-1.7836803197860718,2017-06-02 14:51:14.616
38,-1.0031704902648926,-10.413579940795898,-1.3970166444778442,2017-06-02 14:51:14.625
39,-1.0690110921859741,-10.47702693939209,-0.9169792532920836,2017-06-02 14:51:14.636
40,-1.217451572418213,-10.584765434265137,-0.5003881454467773,2017-06-02 14:51:14.647
41,-1.216254472732544,-10.591948509216307,0.16160862147808075,2017-06-02 14:51:14.657
42,-1.5837644338607788,-10.961852073669434,0.6440402865409851,2017-06-02 14:51:14.667
43,-1.946485996246338,-11.441889762878418,0.871489405632019,2017-06-02 14:51:14.679
44,-1.8842366933822632,-11.433509826660154,1.2222399711608891,2017-06-02 14:51:14.689
45,-1.8279730081558228,-10.901997566223145,1.5933412313461304,2017-06-02 14:51:14.698
46,-1.8543092012405402,-10.126276016235352,2.0183119773864746,2017-06-02 14:51:14.709
47,-1.821987509727478,-9.679757118225098,1.9955670833587649,2017-06-02 14:51:14.718
48,-1.9476830959320068,-9.673771858215332,1.4113819599151611,2017-06-02 14:51:14.728
49,-1.9512743949890137,-9.519346237182617,0.8319851160049438,2017-06-02 14:51:14.737
50,-1.7405846118927002,-9.400833129882812,0.1256955862045288,2017-06-02 14:51:14.746
51,-1.535880446434021,-9.400833129882812,-0.4836287498474121,2017-06-02 14:51:14.757
52,-1.2497732639312744,-9.29069995880127,-0.828393816947937,2017-06-02 14:51:14.766
53,-0.8583213090896606,-9.10993766784668,-1.0043675899505615,2017-06-02 14:51:14.777
54,-0.4429273009300232,-8.98543930053711,-1.1468225717544556,2017-06-02 14:51:14.787
55,-0.21188685297966006,-8.898050308227539,-1.3275848627090454,2017-06-02 14:51:14.796
56,0.061052143573760986,-8.844181060791016,-1.5550340414047241,2017-06-02 14:51:14.806
57,0.1735796183347702,-8.947132110595703,-1.912967205047608,2017-06-02 14:51:14.816
58,0.07781155407428741,-9.20929718017578,-2.2625205516815186,2017-06-02 14:51:14.826
59,-0.11013327538967133,-9.437943458557127,-2.450465440750122,2017-06-02 14:51:14.836
60,-0.25498247146606445,-9.612719535827637,-2.385822057723999,2017-06-02 14:51:14.845
61,-0.2801215946674347,-9.670180320739746,-2.118868589401245,2017-06-02 14:51:14.855
62,-0.7577648162841797,-9.911994934082033,-1.7956513166427612,2017-06-02 14:51:14.865
