EID,Xvalue,Yvalue,pressure,touchMajor,touchMinor,pointerID,fingerOrientation,actionType,time
0,238.0078125,1310.0,1.0,2.9296875,1.953125,0,0.0,0.0,2017-5-16 17:8:9:513
1,239.0625,1308.75,1.0,2.9296875,1.953125,0,0.0,,null
2,242.18089294433602,1303.6021728515625,1.0,2.9296875,1.953125,0,0.0,2.0,2017-5-16 17:8:9:535
3,243.984375,1300.625,1.0,3.41796875,1.953125,0,0.0,,null
4,256.61825561523443,1274.5225830078125,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-16 17:8:9:551
5,256.9921875,1273.75,1.0,3.41796875,1.953125,0,0.0,,null
6,272.8125,1221.875,1.0,3.41796875,3.41796875,0,0.0,,null
7,278.1771240234375,1204.2843017578125,1.0,3.41796875,3.41796875,0,0.0,2.0,2017-5-16 17:8:9:568
8,288.984375,1148.75,1.0,3.41796875,1.953125,0,0.0,,null
9,299.1817932128906,1080.6446533203123,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-16 17:8:9:585
10,301.9921875,1061.875,1.0,3.41796875,1.953125,0,0.0,,null
11,306.9140625,966.875,1.0,3.41796875,1.953125,0,0.0,,null
12,307.9945983886719,946.01904296875,1.0,3.41796875,1.953125,0,0.0,2.0,2017-5-16 17:8:9:602
13,301.9921875,875.625,1.0,1.953125,1.46484375,0,0.0,,null
14,297.3249816894531,829.448974609375,1.0,1.953125,1.46484375,0,0.0,2.0,2017-5-16 17:8:9:618
15,293.90625,795.625,1.0,0.48828125,0.48828125,0,0.0,,null
16,292.88909912109375,742.583251953125,1.0,0.48828125,0.48828125,0,0.0,2.0,2017-5-16 17:8:9:635
17,292.8515625,740.625,1.0,0.48828125,0.48828125,0,0.0,2.0,2017-5-16 17:8:9:641
18,292.8515625,740.625,1.0,0.48828125,0.48828125,0,0.0,1.0,2017-5-16 17:8:9:642
19,845.15625,543.125,1.0,2.44140625,2.44140625,0,0.0,0.0,2017-5-16 17:8:13:618
20,844.1015625,543.75,1.0,3.90625,3.90625,0,0.0,,null
21,843.1137084960938,549.6039428710939,1.0,3.90625,3.90625,0,0.0,2.0,2017-5-16 17:8:13:645
22,843.046875,550.0,1.0,4.8828125,3.41796875,0,0.0,,null
23,842.34375,565.625,1.0,4.39453125,4.39453125,0,0.0,,null
24,842.0865478515625,571.34033203125,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-5-16 17:8:13:662
25,844.1015625,591.875,1.0,5.37109375,3.90625,0,0.0,,null
26,844.8565673828125,617.8246459960938,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-16 17:8:13:679
27,845.15625,628.125,1.0,5.37109375,3.90625,0,0.0,,null
28,845.15625,673.75,1.0,5.37109375,3.90625,0,0.0,,null
29,845.15625,679.4523315429688,1.0,5.37109375,3.90625,0,0.0,2.0,2017-5-16 17:8:13:695
30,841.2890625,733.125,1.0,5.859375,4.39453125,0,0.0,,null
31,839.35546875,762.8125,1.0,5.859375,4.39453125,0,0.0,2.0,2017-5-16 17:8:13:712
32,829.3359375,818.75,1.0,6.34765625,4.8828125,0,0.0,,null
33,813.4789428710938,921.730712890625,1.0,6.34765625,4.8828125,0,0.0,2.0,2017-5-16 17:8:13:729
34,812.109375,930.625,1.0,5.859375,5.859375,0,0.0,,null
35,789.2578125,1071.875,1.0,4.39453125,4.39453125,0,0.0,,null
36,783.8946533203125,1105.02587890625,1.0,4.39453125,4.39453125,0,0.0,2.0,2017-5-16 17:8:13:744
